cell_id,cell_lat,cell_lon,zone_type,cell_lot_count,amenity_density,amenity_ratio_food_drink,avg_floors,avg_yearbuilt,total_bldg_area,building_count,landuse_entropy,tourism_density,shop_density_km2,brand_ratio
r0102_c0109,40.6866456,-73.7677336,Residential,35,88.89,0.0,2.1,1936.0,55775.0,53,0.6406,0.0,0.0,0.0
r0102_c0110,40.6866456,-73.7659507,Residential,54,88.89,0.0,2.1,1936.0,81323.0,98,-0.0,0.0,0.0,0.0
r0102_c0111,40.6866456,-73.7641678,Residential,60,177.78,0.0,1.8,1933.0,91936.0,83,0.4404,0.0,0.0,0.0
r0102_c0112,40.6866456,-73.7623848,Residential,44,44.44,0.0,2.1,1935.0,64486.0,57,0.0421,0.0,0.0,0.0
r0102_c0113,40.6866456,-73.7606019,Residential,40,88.89,0.0,2.1,1946.0,58639.0,51,0.1142,0.0,0.0,0.0
r0102_c0114,40.6866456,-73.758819,Residential,54,44.44,0.0,2.0,1949.0,73396.0,83,0.2268,0.0,0.0,0.0
r0102_c0115,40.6866456,-73.7570361,Institutional,30,88.89,0.0,2.0,1949.0,91406.0,43,1.1679,0.0,0.0,0.0
r0102_c0116,40.6866456,-73.7552532,Residential,45,88.89,0.0,1.8,1943.0,58903.0,68,0.5015,0.0,0.0,0.0
r0102_c0117,40.6866456,-73.7534703,Residential,48,0.0,0.0,2.2,1927.0,58917.0,76,-0.0,0.0,0.0,0.0
r0102_c0118,40.6866456,-73.7516874,Residential,40,133.33,0.0,1.9,1934.0,40067.0,61,0.3457,0.0,0.0,0.0
r0102_c0119,40.6866456,-73.7499045,Residential,46,133.33,0.0,1.6,1946.0,45277.0,48,0.4757,0.0,0.0,0.0
r0102_c0125,40.6866456,-73.739207,Residential,13,0.0,0.0,1.4,1948.0,13491.0,20,-0.0,0.0,0.0,0.0
r0102_c0126,40.6866456,-73.7374241,Residential,23,0.0,0.0,1.5,1946.0,32907.0,40,0.7546,0.0,0.0,0.0
r0102_c0127,40.6866456,-73.7356412,Residential,34,44.44,0.0,1.6,1945.0,43857.0,48,-0.0,0.0,0.0,0.0
r0102_c0128,40.6866456,-73.7338583,Residential,44,0.0,0.0,1.6,1945.0,55499.0,76,-0.0,0.0,0.0,0.0
r0102_c0129,40.6866456,-73.7320753,Residential,40,0.0,0.0,1.7,1947.0,55563.0,61,-0.0,0.0,0.0,0.0
r0102_c0130,40.6866456,-73.7302924,Residential,39,44.44,0.0,1.6,1946.0,46881.0,65,-0.0,0.0,0.0,0.0
r0102_c0131,40.6866456,-73.7285095,Residential,38,133.33,0.0,1.7,1951.0,46449.0,68,-0.0,0.0,0.0,0.0
r0102_c0132,40.6866456,-73.7267266,Residential,20,177.78,0.0,1.7,1950.0,23112.0,33,-0.0,0.0,0.0,0.0
r0103_c0053,40.6879969,-73.8675767,Residential,35,266.67,0.0,2.1,1918.0,62107.0,44,0.7005,0.0,0.0,0.0
r0103_c0054,40.6879969,-73.8657937,Residential,78,44.44,0.0,2.3,1917.0,132363.0,109,0.6541,0.0,0.0,0.0
r0103_c0055,40.6879969,-73.8640108,Residential,70,400.0,0.0,2.1,1920.0,126073.0,121,0.5045,0.0,0.0,0.0
r0103_c0056,40.6879969,-73.8622279,Residential,75,88.89,0.0,2.0,1921.0,135712.0,102,0.9121,0.0,0.0,0.0
r0103_c0057,40.6879969,-73.860445,Residential,65,177.78,0.0,2.1,1920.0,118882.0,96,0.6421,0.0,0.0,0.0
r0103_c0058,40.6879969,-73.8586621,Residential,76,444.44,0.0,2.1,1920.0,123007.0,114,0.7332,0.0,0.0,0.0
r0103_c0059,40.6879969,-73.8568792,Residential,83,133.33,0.0,2.0,1916.0,134570.0,106,0.5292,0.0,0.0,0.0
r0103_c0060,40.6879969,-73.8550963,Residential,80,222.22,0.0,2.1,1915.0,134480.0,94,0.7769,0.0,0.0,0.0
r0103_c0061,40.6879969,-73.8533134,Residential,95,133.33,0.0,2.1,1921.0,131003.0,119,0.4123,0.0,0.0,0.0
r0103_c0062,40.6879969,-73.8515304,Residential,83,133.33,0.0,2.0,1916.0,120661.0,116,0.655,0.0,0.0,0.0
r0103_c0063,40.6879969,-73.8497475,Residential,46,177.78,0.25,2.0,1924.0,65066.0,69,1.2592,0.0,0.0,0.0
r0103_c0064,40.6879969,-73.8479646,Residential,51,44.44,0.0,2.4,1924.0,72644.0,72,1.0206,0.0,0.0,0.0
r0103_c0065,40.6879969,-73.8461817,Residential,48,177.78,0.0,2.3,1932.0,92606.0,60,1.7435,0.0,0.0,0.0
r0103_c0066,40.6879969,-73.8443988,Mixed-Use,22,0.0,0.0,1.9,1941.0,60225.0,25,1.7264,0.0,0.0,0.0
r0103_c0067,40.6879969,-73.8426159,Residential,44,88.89,0.0,2.0,1930.0,76532.0,64,1.5221,0.0,0.0,0.0
r0103_c0068,40.6879969,-73.840833,Residential,60,177.78,0.0,2.0,1926.0,117720.0,96,0.8025,0.0,0.0,0.0
r0103_c0069,40.6879969,-73.8390501,Residential,65,133.33,0.0,2.1,1926.0,117867.0,100,0.4227,0.0,0.0,0.0
r0103_c0070,40.6879969,-73.8372672,Residential,59,88.89,0.0,2.2,1933.0,110298.0,89,0.6343,0.0,0.0,0.0
r0103_c0071,40.6879969,-73.8354842,Institutional,42,88.89,0.0,2.3,1943.0,170284.0,50,1.7478,0.0,88.89,0.0
r0103_c0072,40.6879969,-73.8337013,Residential,58,133.33,0.3333,2.2,1925.0,137359.0,67,1.8296,0.0,0.0,0.0
r0103_c0073,40.6879969,-73.8319184,Residential,70,133.33,0.3333,2.2,1940.0,187743.0,92,1.9863,0.0,88.89,0.0
r0103_c0074,40.6879969,-73.8301355,Residential,67,133.33,0.3333,2.4,1932.0,163731.0,111,0.9827,0.0,0.0,0.0
r0103_c0075,40.6879969,-73.8283526,Residential,75,133.33,0.0,2.3,1922.0,130890.0,125,0.6498,0.0,0.0,0.0
r0103_c0076,40.6879969,-73.8265697,Residential,55,0.0,0.0,2.4,1921.0,116639.0,98,0.819,0.0,0.0,0.0
r0103_c0077,40.6879969,-73.8247868,Residential,49,177.78,0.0,2.4,1928.0,110407.0,83,1.4835,0.0,0.0,0.0
r0103_c0078,40.6879969,-73.8230039,Residential,41,0.0,0.0,2.6,1931.0,165299.0,66,1.2187,0.0,0.0,0.0
r0103_c0079,40.6879969,-73.8212209,Residential,59,533.33,0.1667,2.0,1926.0,130000.0,94,1.5994,0.0,400.0,0.0
r0103_c0080,40.6879969,-73.819438,Residential,74,533.33,0.25,2.0,1928.0,159059.0,90,1.9108,0.0,266.67,0.0
r0103_c0081,40.6879969,-73.8176551,Residential,61,222.22,0.2,2.1,1935.0,119787.0,103,1.3645,0.0,133.33,0.0
r0103_c0082,40.6879969,-73.8158722,Residential,77,44.44,0.0,2.2,1922.0,111207.0,134,0.3689,0.0,0.0,0.0
r0103_c0083,40.6879969,-73.8140893,Residential,64,0.0,0.0,2.3,1929.0,87699.0,95,0.3669,0.0,0.0,0.0
r0103_c0084,40.6879969,-73.8123064,Residential,49,0.0,0.0,2.3,1926.0,74605.0,70,0.9065,0.0,0.0,0.0
r0103_c0085,40.6879969,-73.8105235,Residential,46,0.0,0.0,2.3,1925.0,78577.0,82,0.0966,0.0,0.0,0.0
r0103_c0086,40.6879969,-73.8087406,Residential,27,0.0,0.0,2.2,1944.0,47652.0,40,1.03,0.0,0.0,0.0
r0103_c0087,40.6879969,-73.8069576,Residential,64,0.0,0.0,2.1,1923.0,79317.0,92,0.7369,0.0,0.0,0.0
r0103_c0088,40.6879969,-73.8051747,Residential,39,177.78,0.0,2.0,1945.0,59837.0,49,0.928,0.0,44.44,0.0
r0103_c0089,40.6879969,-73.8033918,Residential,51,44.44,0.0,2.2,1933.0,87027.0,72,0.9223,0.0,0.0,0.0
r0103_c0090,40.6879969,-73.8016089,Residential,70,0.0,0.0,2.2,1929.0,93957.0,112,0.1394,0.0,0.0,0.0
r0103_c0091,40.6879969,-73.799826,Residential,30,266.67,0.0,2.3,1929.0,174404.0,51,1.1432,0.0,0.0,0.0
r0103_c0092,40.6879969,-73.7980431,Residential,52,44.44,0.0,2.4,1928.0,71525.0,77,-0.0,0.0,0.0,0.0
r0103_c0093,40.6879969,-73.7962602,Residential,60,355.56,0.125,2.2,1937.0,89548.0,86,0.648,0.0,133.33,0.0
r0103_c0094,40.6879969,-73.7944773,Residential,56,44.44,0.0,1.4,1945.0,73180.0,63,1.1321,0.0,44.44,1.0
r0103_c0095,40.6879969,-73.7926944,Residential,68,88.89,0.0,1.4,1949.0,73882.0,69,0.0828,0.0,0.0,0.0
r0103_c0096,40.6879969,-73.7909114,Residential,57,0.0,0.0,2.0,1949.0,93474.0,67,1.519,0.0,0.0,0.0
r0103_c0097,40.6879969,-73.7891285,Residential,46,0.0,0.0,1.9,1944.0,61689.0,43,1.0007,0.0,0.0,0.0
r0103_c0098,40.6879969,-73.7873456,Residential,44,44.44,0.0,2.0,1947.0,60511.0,49,1.1899,0.0,0.0,0.0
r0103_c0099,40.6879969,-73.7855627,Mixed-Use,18,133.33,0.0,2.1,1971.0,67646.0,17,1.663,0.0,0.0,0.0
r0103_c0100,40.6879969,-73.7837798,Mixed-Use,23,177.78,0.0,1.9,1970.0,126939.0,25,1.1242,44.44,0.0,0.0
r0103_c0101,40.6879969,-73.7819969,Residential,30,355.56,0.0,2.0,1957.0,98580.0,46,1.4064,0.0,0.0,0.0
r0103_c0102,40.6879969,-73.780214,Residential,54,44.44,0.0,2.1,1931.0,73200.0,81,0.1541,0.0,0.0,0.0
r0103_c0103,40.6879969,-73.7784311,Residential,55,0.0,0.0,2.4,1929.0,73664.0,87,0.1739,0.0,0.0,0.0
r0103_c0104,40.6879969,-73.7766481,Residential,50,222.22,0.0,2.2,1945.0,105498.0,66,1.4848,0.0,133.33,0.0
r0103_c0105,40.6879969,-73.7748652,Residential,11,577.78,0.0,1.9,1972.0,15861.0,11,1.3755,133.33,0.0,0.0
r0103_c0110,40.6879969,-73.7659507,Residential,34,88.89,0.0,2.2,1943.0,57422.0,59,-0.0,0.0,0.0,0.0
r0103_c0111,40.6879969,-73.7641678,Residential,39,88.89,0.0,1.7,1942.0,74332.0,56,1.7472,0.0,0.0,0.0
r0103_c0112,40.6879969,-73.7623848,Residential,44,88.89,0.0,1.9,1955.0,73984.0,63,0.5494,0.0,44.44,0.0
r0103_c0113,40.6879969,-73.7606019,Residential,45,133.33,0.0,2.3,1929.0,74504.0,75,0.3912,0.0,0.0,0.0
r0103_c0114,40.6879969,-73.758819,Residential,46,133.33,0.0,2.2,1941.0,68089.0,70,0.3188,0.0,44.44,0.0
r0103_c0115,40.6879969,-73.7570361,Residential,48,266.67,0.0,2.0,1944.0,61230.0,60,0.2673,0.0,0.0,0.0
r0103_c0116,40.6879969,-73.7552532,Residential,50,44.44,0.0,1.8,1944.0,74783.0,71,0.3023,0.0,0.0,0.0
r0103_c0117,40.6879969,-73.7534703,Residential,46,44.44,0.0,1.8,1947.0,68914.0,73,0.0998,0.0,0.0,0.0
r0103_c0118,40.6879969,-73.7516874,Residential,47,0.0,0.0,1.7,1942.0,59822.0,84,-0.0,0.0,0.0,0.0
r0103_c0119,40.6879969,-73.7499045,Residential,35,44.44,0.0,1.9,1939.0,43385.0,59,-0.0,0.0,0.0,0.0
r0103_c0122,40.6879969,-73.7445557,Residential,8,44.44,0.0,1.5,1950.0,8385.0,12,-0.0,0.0,0.0,0.0
r0103_c0123,40.6879969,-73.7427728,Residential,15,1111.11,0.0,1.6,1948.0,17814.0,27,-0.0,0.0,0.0,0.0
r0103_c0124,40.6879969,-73.7409899,Residential,30,0.0,0.0,1.6,1945.0,36813.0,48,-0.0,0.0,0.0,0.0
r0103_c0125,40.6879969,-73.739207,Residential,41,0.0,0.0,1.6,1943.0,48475.0,75,-0.0,0.0,0.0,0.0
r0103_c0126,40.6879969,-73.7374241,Residential,41,0.0,0.0,1.8,1945.0,58791.0,65,-0.0,0.0,0.0,0.0
r0103_c0127,40.6879969,-73.7356412,Residential,37,44.44,0.0,1.7,1944.0,52036.0,55,-0.0,0.0,0.0,0.0
r0103_c0128,40.6879969,-73.7338583,Residential,41,44.44,0.0,1.6,1947.0,49432.0,66,0.022,0.0,0.0,0.0
r0103_c0129,40.6879969,-73.7320753,Residential,45,44.44,0.0,1.6,1944.0,58184.0,86,-0.0,0.0,0.0,0.0
r0103_c0130,40.6879969,-73.7302924,Residential,38,0.0,0.0,1.5,1944.0,45781.0,72,-0.0,0.0,0.0,0.0
r0103_c0131,40.6879969,-73.7285095,Residential,40,88.89,0.0,1.6,1946.0,48408.0,76,-0.0,0.0,0.0,0.0
r0103_c0132,40.6879969,-73.7267266,Residential,12,88.89,0.0,1.6,1944.0,11530.0,20,-0.0,0.0,0.0,0.0
r0104_c0053,40.6893483,-73.8675767,Residential,38,533.33,0.0,2.1,1919.0,75083.0,49,0.8323,0.0,44.44,1.0
r0104_c0054,40.6893483,-73.8657937,Residential,65,88.89,0.0,2.1,1917.0,100608.0,95,0.5136,0.0,0.0,0.0
r0104_c0055,40.6893483,-73.8640108,Residential,69,133.33,0.3333,2.1,1921.0,123118.0,100,0.5392,0.0,0.0,0.0
r0104_c0056,40.6893483,-73.8622279,Residential,58,133.33,0.0,2.1,1918.0,104219.0,91,0.7865,0.0,0.0,0.0
r0104_c0057,40.6893483,-73.860445,Residential,73,88.89,0.0,2.1,1911.0,127250.0,121,0.2645,0.0,0.0,0.0
r0104_c0058,40.6893483,-73.8586621,Residential,84,88.89,0.0,2.1,1913.0,152815.0,107,0.866,0.0,0.0,0.0
r0104_c0059,40.6893483,-73.8568792,Residential,82,266.67,0.0,2.2,1918.0,144856.0,103,0.6482,0.0,0.0,0.0
r0104_c0060,40.6893483,-73.8550963,Residential,94,177.78,0.0,2.1,1923.0,152668.0,104,0.7365,0.0,0.0,0.0
r0104_c0061,40.6893483,-73.8533134,Residential,73,133.33,0.0,2.1,1918.0,101578.0,91,0.523,0.0,0.0,0.0
r0104_c0062,40.6893483,-73.8515304,Residential,88,177.78,0.0,2.0,1920.0,132998.0,112,0.3769,0.0,0.0,0.0
r0104_c0063,40.6893483,-73.8497475,Residential,50,177.78,0.0,2.1,1922.0,88664.0,62,1.4491,0.0,0.0,0.0
r0104_c0064,40.6893483,-73.8479646,Residential,85,0.0,0.0,2.1,1921.0,115517.0,115,0.0892,0.0,0.0,0.0
r0104_c0065,40.6893483,-73.8461817,Residential,47,177.78,0.25,2.3,1923.0,74117.0,61,1.9294,0.0,0.0,0.0
r0104_c0066,40.6893483,-73.8443988,Mixed-Use,29,133.33,0.3333,2.0,1926.0,63895.0,34,1.7845,0.0,44.44,0.0
r0104_c0067,40.6893483,-73.8426159,Industrial,20,444.44,0.3,1.6,1932.0,164862.0,22,1.8344,0.0,222.22,0.4
r0104_c0068,40.6893483,-73.840833,Institutional,32,444.44,0.1,2.2,1928.0,215679.0,44,1.7808,0.0,88.89,0.0
r0104_c0069,40.6893483,-73.8390501,Residential,62,88.89,0.0,2.2,1919.0,115392.0,103,0.2651,0.0,0.0,0.0
r0104_c0070,40.6893483,-73.8372672,Residential,58,133.33,0.0,2.4,1932.0,108499.0,93,0.5956,0.0,0.0,0.0
r0104_c0071,40.6893483,-73.8354842,Residential,55,44.44,0.0,2.2,1929.0,96133.0,83,0.4769,0.0,0.0,0.0
r0104_c0072,40.6893483,-73.8337013,Residential,65,0.0,0.0,2.3,1928.0,127469.0,93,0.6013,0.0,0.0,0.0
r0104_c0073,40.6893483,-73.8319184,Residential,63,44.44,0.0,2.5,1935.0,131129.0,96,0.6318,0.0,0.0,0.0
r0104_c0074,40.6893483,-73.8301355,Residential,67,266.67,0.1667,2.2,1923.0,147442.0,99,1.3022,0.0,133.33,0.0
r0104_c0075,40.6893483,-73.8283526,Residential,48,533.33,0.25,2.0,1931.0,120780.0,59,2.3004,0.0,266.67,0.0
r0104_c0076,40.6893483,-73.8265697,Residential,52,844.44,0.1579,2.3,1922.0,134596.0,75,2.1388,0.0,266.67,0.0
r0104_c0077,40.6893483,-73.8247868,Residential,48,222.22,0.4,2.5,1924.0,117707.0,83,1.4961,0.0,44.44,0.0
r0104_c0078,40.6893483,-73.8230039,Residential,55,44.44,0.0,2.3,1936.0,110701.0,82,0.5783,0.0,0.0,0.0
r0104_c0079,40.6893483,-73.8212209,Residential,57,0.0,0.0,2.3,1923.0,105010.0,98,0.3407,0.0,0.0,0.0
r0104_c0080,40.6893483,-73.819438,Residential,65,0.0,0.0,2.3,1927.0,108573.0,113,0.5257,0.0,0.0,0.0
r0104_c0081,40.6893483,-73.8176551,Residential,69,355.56,0.375,2.0,1930.0,129236.0,105,1.5705,0.0,266.67,0.1667
r0104_c0082,40.6893483,-73.8158722,Residential,56,800.0,0.2778,2.1,1938.0,151171.0,75,2.3173,0.0,444.44,0.0
r0104_c0083,40.6893483,-73.8140893,Residential,68,177.78,0.0,2.3,1930.0,102007.0,106,1.2384,0.0,44.44,0.0
r0104_c0084,40.6893483,-73.8123064,Residential,61,44.44,0.0,2.2,1924.0,80042.0,94,0.4424,0.0,0.0,0.0
r0104_c0085,40.6893483,-73.8105235,Residential,57,44.44,0.0,2.3,1932.0,98155.0,96,-0.0,0.0,0.0,0.0
r0104_c0086,40.6893483,-73.8087406,Residential,23,355.56,0.0,2.4,1917.0,34244.0,30,0.5384,0.0,0.0,0.0
r0104_c0087,40.6893483,-73.8069576,Residential,68,0.0,0.0,2.4,1926.0,96253.0,96,0.4941,0.0,0.0,0.0
r0104_c0088,40.6893483,-73.8051747,Residential,52,222.22,0.0,2.3,1938.0,95869.0,67,0.8287,0.0,0.0,0.0
r0104_c0089,40.6893483,-73.8033918,Residential,54,266.67,0.0,2.2,1946.0,106760.0,66,1.4029,0.0,88.89,0.5
r0104_c0090,40.6893483,-73.8016089,Residential,47,44.44,0.0,2.3,1942.0,81814.0,67,0.927,0.0,0.0,0.0
r0104_c0091,40.6893483,-73.799826,Residential,48,177.78,0.0,2.3,1944.0,116199.0,69,1.267,0.0,0.0,0.0
r0104_c0092,40.6893483,-73.7980431,Residential,49,44.44,0.0,2.3,1935.0,100526.0,75,1.0757,0.0,0.0,0.0
r0104_c0093,40.6893483,-73.7962602,Residential,48,444.44,0.3,2.1,1935.0,95134.0,62,1.9415,0.0,266.67,0.0
r0104_c0094,40.6893483,-73.7944773,Residential,45,44.44,0.0,1.6,1954.0,65869.0,55,0.2194,0.0,0.0,0.0
r0104_c0095,40.6893483,-73.7926944,Residential,49,0.0,0.0,2.0,1944.0,67719.0,55,0.1072,0.0,0.0,0.0
r0104_c0096,40.6893483,-73.7909114,Residential,70,88.89,0.0,2.2,1945.0,111600.0,85,0.5412,0.0,0.0,0.0
r0104_c0097,40.6893483,-73.7891285,Mixed-Use,33,44.44,0.0,1.7,1943.0,76095.0,44,1.8832,0.0,0.0,0.0
r0104_c0098,40.6893483,-73.7873456,Residential,44,0.0,0.0,2.1,1960.0,68760.0,47,0.5773,0.0,0.0,0.0
r0104_c0099,40.6893483,-73.7855627,Residential,31,311.11,0.1429,1.9,1981.0,64561.0,33,1.6166,0.0,88.89,0.0
r0104_c0100,40.6893483,-73.7837798,Residential,25,0.0,0.0,1.9,1977.0,43951.0,28,-0.0,0.0,0.0,0.0
r0104_c0101,40.6893483,-73.7819969,Residential,59,88.89,0.0,2.1,1933.0,74797.0,74,0.4318,0.0,0.0,0.0
r0104_c0102,40.6893483,-73.780214,Residential,45,177.78,0.0,2.1,1934.0,64674.0,69,0.7982,0.0,0.0,0.0
r0104_c0103,40.6893483,-73.7784311,Residential,32,177.78,0.25,2.2,1935.0,63455.0,54,1.2959,0.0,88.89,0.0
r0104_c0104,40.6893483,-73.7766481,Residential,46,133.33,0.0,2.0,1943.0,79150.0,67,1.5182,0.0,44.44,0.0
r0104_c0105,40.6893483,-73.7748652,Residential,41,222.22,0.0,2.3,1937.0,67428.0,64,1.0771,88.89,0.0,0.0
r0104_c0111,40.6893483,-73.7641678,Institutional,15,88.89,0.0,2.2,1953.0,48996.0,18,1.0285,0.0,0.0,0.0
r0104_c0112,40.6893483,-73.7623848,Residential,29,44.44,0.0,2.2,1949.0,135099.0,50,1.0481,0.0,0.0,0.0
r0104_c0113,40.6893483,-73.7606019,Residential,45,177.78,0.0,2.2,1939.0,77737.0,71,0.2373,0.0,0.0,0.0
r0104_c0114,40.6893483,-73.758819,Residential,40,88.89,0.0,2.2,1937.0,70832.0,72,0.9246,0.0,0.0,0.0
r0104_c0115,40.6893483,-73.7570361,Residential,46,0.0,0.0,2.2,1932.0,78537.0,85,0.4155,0.0,0.0,0.0
r0104_c0116,40.6893483,-73.7552532,Residential,45,88.89,0.0,2.1,1939.0,72159.0,77,0.2887,0.0,0.0,0.0
r0104_c0117,40.6893483,-73.7534703,Residential,45,88.89,0.0,1.8,1960.0,74653.0,72,0.7491,0.0,0.0,0.0
r0104_c0118,40.6893483,-73.7516874,Residential,45,133.33,0.0,1.8,1960.0,62165.0,62,0.1854,0.0,0.0,0.0
r0104_c0119,40.6893483,-73.7499045,Residential,49,88.89,0.0,1.8,1960.0,73790.0,68,-0.0,0.0,0.0,0.0
r0104_c0120,40.6893483,-73.7481216,Residential,13,0.0,0.0,1.5,1956.0,17871.0,13,1.493,0.0,0.0,0.0
r0104_c0121,40.6893483,-73.7463386,Residential,26,0.0,0.0,1.7,1949.0,35095.0,30,-0.0,0.0,0.0,0.0
r0104_c0122,40.6893483,-73.7445557,Residential,35,88.89,0.0,1.7,1946.0,48113.0,44,-0.0,0.0,0.0,0.0
r0104_c0123,40.6893483,-73.7427728,Open Space,8,755.56,0.0,1.5,1946.0,8833.0,12,0.5686,0.0,0.0,0.0
r0104_c0124,40.6893483,-73.7409899,Residential,34,0.0,0.0,1.8,1944.0,40100.0,64,0.219,0.0,0.0,0.0
r0104_c0125,40.6893483,-73.739207,Residential,39,0.0,0.0,1.7,1942.0,48393.0,75,-0.0,0.0,0.0,0.0
r0104_c0126,40.6893483,-73.7374241,Residential,40,0.0,0.0,1.6,1945.0,48751.0,76,-0.0,0.0,0.0,0.0
r0104_c0127,40.6893483,-73.7356412,Residential,40,88.89,0.0,1.6,1945.0,49977.0,78,-0.0,0.0,0.0,0.0
r0104_c0128,40.6893483,-73.7338583,Residential,40,44.44,0.0,1.5,1945.0,49027.0,74,-0.0,0.0,0.0,0.0
r0104_c0129,40.6893483,-73.7320753,Residential,39,133.33,0.0,1.6,1948.0,48768.0,76,-0.0,0.0,0.0,0.0
r0104_c0130,40.6893483,-73.7302924,Residential,46,133.33,0.0,1.6,1946.0,58367.0,85,0.0852,0.0,0.0,0.0
r0104_c0131,40.6893483,-73.7285095,Residential,35,133.33,0.0,1.6,1946.0,47452.0,55,0.1817,0.0,0.0,0.0
r0104_c0132,40.6893483,-73.7267266,Residential,7,755.56,0.1765,1.7,1946.0,13063.0,13,0.9791,0.0,44.44,0.0
r0105_c0053,40.6906996,-73.8675767,Residential,52,488.89,0.2727,2.0,1906.0,141816.0,61,1.7231,44.44,44.44,0.0
r0105_c0054,40.6906996,-73.8657937,Residential,65,222.22,0.4,2.1,1922.0,185556.0,80,1.6607,0.0,44.44,0.0
r0105_c0055,40.6906996,-73.8640108,Residential,73,88.89,0.0,2.1,1929.0,154654.0,89,0.7114,0.0,0.0,0.0
r0105_c0056,40.6906996,-73.8622279,Residential,66,311.11,0.0,2.1,1915.0,128411.0,95,1.0627,0.0,0.0,0.0
r0105_c0057,40.6906996,-73.860445,Residential,73,266.67,0.0,2.1,1925.0,118599.0,115,0.1003,0.0,0.0,0.0
r0105_c0058,40.6906996,-73.8586621,Residential,81,266.67,0.0,2.1,1914.0,157973.0,103,0.7517,0.0,0.0,0.0
r0105_c0059,40.6906996,-73.8568792,Residential,78,133.33,0.0,2.1,1912.0,154049.0,90,0.4815,0.0,0.0,0.0
r0105_c0060,40.6906996,-73.8550963,Residential,82,177.78,0.0,2.3,1920.0,137437.0,100,0.4348,0.0,0.0,0.0
r0105_c0061,40.6906996,-73.8533134,Residential,48,133.33,0.0,2.2,1921.0,87981.0,60,1.1242,0.0,0.0,0.0
r0105_c0062,40.6906996,-73.8515304,Residential,57,222.22,0.0,2.2,1926.0,84626.0,86,0.527,0.0,0.0,0.0
r0105_c0063,40.6906996,-73.8497475,Residential,46,311.11,0.0,2.0,2005.0,94400.0,67,0.0001,0.0,0.0,0.0
r0105_c0064,40.6906996,-73.8479646,Residential,58,311.11,0.0,2.2,1947.0,122569.0,83,0.4118,0.0,0.0,0.0
r0105_c0065,40.6906996,-73.8461817,Residential,48,133.33,0.0,2.6,1922.0,91436.0,81,0.6513,0.0,0.0,0.0
r0105_c0066,40.6906996,-73.8443988,Residential,51,222.22,0.0,2.1,1919.0,169352.0,63,1.7125,0.0,0.0,0.0
r0105_c0067,40.6906996,-73.8426159,Residential,56,266.67,0.0,2.1,1922.0,97777.0,77,1.6928,0.0,133.33,0.0
r0105_c0068,40.6906996,-73.840833,Residential,36,444.44,0.2,2.0,1934.0,68530.0,49,1.6997,44.44,88.89,0.0
r0105_c0069,40.6906996,-73.8390501,Mixed-Use,40,133.33,0.0,2.1,1920.0,70392.0,50,2.0519,0.0,0.0,0.0
r0105_c0070,40.6906996,-73.8372672,Residential,51,266.67,0.3333,2.3,1936.0,88185.0,69,2.1283,0.0,44.44,1.0
r0105_c0071,40.6906996,-73.8354842,Residential,56,222.22,0.0,2.2,1937.0,115003.0,87,0.4675,0.0,0.0,0.0
r0105_c0072,40.6906996,-73.8337013,Residential,55,177.78,0.0,2.2,1933.0,113550.0,74,0.8705,0.0,0.0,0.0
r0105_c0073,40.6906996,-73.8319184,Residential,63,88.89,0.0,2.3,1936.0,131434.0,91,0.6818,0.0,0.0,0.0
r0105_c0074,40.6906996,-73.8301355,Residential,71,44.44,0.0,2.3,1926.0,133291.0,102,0.7161,0.0,0.0,0.0
r0105_c0075,40.6906996,-73.8283526,Residential,53,311.11,0.0,2.4,1926.0,181762.0,82,1.4694,0.0,0.0,0.0
r0105_c0076,40.6906996,-73.8265697,Residential,51,222.22,0.0,2.4,1932.0,134581.0,72,1.8016,0.0,88.89,0.0
r0105_c0077,40.6906996,-73.8247868,Residential,43,311.11,0.2857,2.4,1932.0,127217.0,60,1.848,0.0,133.33,0.0
r0105_c0078,40.6906996,-73.8230039,Residential,44,133.33,0.0,2.0,1930.0,105994.0,61,2.512,0.0,88.89,0.5
r0105_c0079,40.6906996,-73.8212209,Institutional,31,444.44,0.2,2.2,1918.0,129812.0,43,1.4038,0.0,44.44,0.0
r0105_c0080,40.6906996,-73.819438,Residential,76,88.89,0.0,2.2,1927.0,112057.0,131,0.5627,0.0,0.0,0.0
r0105_c0081,40.6906996,-73.8176551,Residential,60,44.44,0.0,2.2,1922.0,92384.0,113,0.5129,0.0,0.0,0.0
r0105_c0082,40.6906996,-73.8158722,Residential,58,88.89,0.0,2.2,1924.0,110232.0,93,1.115,0.0,0.0,0.0
r0105_c0083,40.6906996,-73.8140893,Residential,55,933.33,0.3333,2.0,1933.0,108170.0,74,1.768,0.0,400.0,0.1111
r0105_c0084,40.6906996,-73.8123064,Residential,43,266.67,0.0,2.2,1934.0,92037.0,63,1.1429,0.0,88.89,0.5
r0105_c0085,40.6906996,-73.8105235,Residential,28,0.0,0.0,2.3,1946.0,48312.0,43,0.5307,0.0,0.0,0.0
r0105_c0086,40.6906996,-73.8087406,Residential,40,444.44,0.0,2.3,1927.0,58319.0,52,1.1447,0.0,0.0,0.0
r0105_c0087,40.6906996,-73.8069576,Residential,62,44.44,0.0,2.4,1935.0,99415.0,77,0.7474,0.0,0.0,0.0
r0105_c0088,40.6906996,-73.8051747,Residential,56,133.33,0.0,2.3,1934.0,91522.0,76,0.481,0.0,0.0,0.0
