cell_id,amenity_density,amenity_ratio_food_drink
r0102_c0110,88.89,0.0
r0102_c0111,177.78,0.0
r0102_c0112,44.44,0.0
r0102_c0113,88.89,0.0
r0102_c0114,44.44,0.0
r0102_c0115,88.89,0.0
r0102_c0116,88.89,0.0
r0102_c0117,0.0,0.0
r0102_c0118,133.33,0.0
r0102_c0119,133.33,0.0
r0102_c0125,0.0,0.0
r0102_c0126,0.0,0.0
r0102_c0127,44.44,0.0
r0102_c0128,0.0,0.0
r0102_c0129,0.0,0.0
r0102_c0130,44.44,0.0
r0102_c0131,133.33,0.0
r0102_c0132,177.78,0.0
r0103_c0053,266.67,0.0
r0103_c0054,44.44,0.0
r0103_c0055,400.0,0.0
r0103_c0056,88.89,0.0
r0103_c0057,177.78,0.0
r0103_c0058,444.44,0.0
r0103_c0059,133.33,0.0
r0103_c0060,222.22,0.0
r0103_c0061,133.33,0.0
r0103_c0062,133.33,0.0
r0103_c0063,177.78,0.25
r0103_c0064,44.44,0.0
r0103_c0065,177.78,0.0
r0103_c0066,0.0,0.0
r0103_c0067,88.89,0.0
r0103_c0068,177.78,0.0
r0103_c0069,133.33,0.0
r0103_c0070,88.89,0.0
r0103_c0071,88.89,0.0
r0103_c0072,133.33,0.3333
r0103_c0073,133.33,0.3333
r0103_c0074,133.33,0.3333
r0103_c0075,133.33,0.0
r0103_c0076,0.0,0.0
r0103_c0077,177.78,0.0
r0103_c0078,0.0,0.0
r0103_c0079,533.33,0.1667
r0103_c0080,533.33,0.25
r0103_c0081,222.22,0.2
r0103_c0082,44.44,0.0
r0103_c0083,0.0,0.0
r0103_c0084,0.0,0.0
r0103_c0085,0.0,0.0
r0103_c0086,0.0,0.0
r0103_c0087,0.0,0.0
r0103_c0088,177.78,0.0
r0103_c0089,44.44,0.0
r0103_c0090,0.0,0.0
r0103_c0091,266.67,0.0
r0103_c0092,44.44,0.0
r0103_c0093,355.56,0.125
r0103_c0094,44.44,0.0
r0103_c0095,88.89,0.0
r0103_c0096,0.0,0.0
r0103_c0097,0.0,0.0
r0103_c0098,44.44,0.0
r0103_c0099,133.33,0.0
r0103_c0100,177.78,0.0
r0103_c0101,355.56,0.0
r0103_c0102,44.44,0.0
r0103_c0103,0.0,0.0
r0103_c0104,222.22,0.0
r0103_c0105,577.78,0.0
r0103_c0110,88.89,0.0
r0103_c0111,88.89,0.0
r0103_c0112,88.89,0.0
r0103_c0113,133.33,0.0
r0103_c0114,133.33,0.0
r0103_c0115,266.67,0.0
r0103_c0116,44.44,0.0
r0103_c0117,44.44,0.0
r0103_c0118,0.0,0.0
r0103_c0119,44.44,0.0
r0103_c0122,44.44,0.0
r0103_c0123,1111.11,0.0
r0103_c0124,0.0,0.0
r0103_c0125,0.0,0.0
r0103_c0126,0.0,0.0
r0103_c0127,44.44,0.0
r0103_c0128,44.44,0.0
r0103_c0129,44.44,0.0
r0103_c0130,0.0,0.0
r0103_c0131,88.89,0.0
r0103_c0132,88.89,0.0
r0104_c0053,533.33,0.0
r0104_c0054,88.89,0.0
r0104_c0055,133.33,0.3333
r0104_c0056,133.33,0.0
r0104_c0057,88.89,0.0
r0104_c0058,88.89,0.0
r0104_c0059,266.67,0.0
r0104_c0060,177.78,0.0
r0104_c0061,133.33,0.0
r0104_c0062,177.78,0.0
r0104_c0063,177.78,0.0
r0104_c0064,0.0,0.0
r0104_c0065,177.78,0.25
r0104_c0066,133.33,0.3333
r0104_c0067,444.44,0.3
r0104_c0068,444.44,0.1
r0104_c0069,88.89,0.0
r0104_c0070,133.33,0.0
r0104_c0071,44.44,0.0
r0104_c0072,0.0,0.0
r0104_c0073,44.44,0.0
r0104_c0074,266.67,0.1667
r0104_c0075,533.33,0.25
r0104_c0076,844.44,0.1579
r0104_c0077,222.22,0.4
r0104_c0078,44.44,0.0
r0104_c0079,0.0,0.0
r0104_c0080,0.0,0.0
r0104_c0081,355.56,0.375
r0104_c0082,800.0,0.2778
r0104_c0083,177.78,0.0
r0104_c0084,44.44,0.0
r0104_c0085,44.44,0.0
r0104_c0086,355.56,0.0
r0104_c0087,0.0,0.0
r0104_c0088,222.22,0.0
r0104_c0089,266.67,0.0
r0104_c0090,44.44,0.0
r0104_c0091,177.78,0.0
r0104_c0092,44.44,0.0
r0104_c0093,444.44,0.3
r0104_c0094,44.44,0.0
r0104_c0095,0.0,0.0
r0104_c0096,88.89,0.0
r0104_c0097,44.44,0.0
r0104_c0098,0.0,0.0
r0104_c0099,311.11,0.1429
r0104_c0100,0.0,0.0
r0104_c0101,88.89,0.0
r0104_c0102,177.78,0.0
r0104_c0103,177.78,0.25
r0104_c0104,133.33,0.0
r0104_c0105,222.22,0.0
r0104_c0111,88.89,0.0
r0104_c0112,44.44,0.0
r0104_c0113,177.78,0.0
r0104_c0114,88.89,0.0
r0104_c0115,0.0,0.0
r0104_c0116,88.89,0.0
r0104_c0117,88.89,0.0
r0104_c0118,133.33,0.0
r0104_c0119,88.89,0.0
r0104_c0120,0.0,0.0
r0104_c0121,0.0,0.0
r0104_c0122,88.89,0.0
r0104_c0123,755.56,0.0
r0104_c0124,0.0,0.0
r0104_c0125,0.0,0.0
r0104_c0126,0.0,0.0
r0104_c0127,88.89,0.0
r0104_c0128,44.44,0.0
r0104_c0129,133.33,0.0
r0104_c0130,133.33,0.0
r0104_c0131,133.33,0.0
r0104_c0132,755.56,0.1765
r0105_c0053,488.89,0.2727
r0105_c0054,222.22,0.4
r0105_c0055,88.89,0.0
r0105_c0056,311.11,0.0
r0105_c0057,266.67,0.0
r0105_c0058,266.67,0.0
r0105_c0059,133.33,0.0
r0105_c0060,177.78,0.0
r0105_c0061,133.33,0.0
r0105_c0062,222.22,0.0
r0105_c0063,311.11,0.0
r0105_c0064,311.11,0.0
r0105_c0065,133.33,0.0
r0105_c0066,222.22,0.0
r0105_c0067,266.67,0.0
r0105_c0068,444.44,0.2
r0105_c0069,133.33,0.0
r0105_c0070,266.67,0.3333
r0105_c0071,222.22,0.0
r0105_c0072,177.78,0.0
r0105_c0073,88.89,0.0
r0105_c0074,44.44,0.0
r0105_c0075,311.11,0.0
r0105_c0076,222.22,0.0
r0105_c0077,311.11,0.2857
r0105_c0078,133.33,0.0
r0105_c0079,444.44,0.2
r0105_c0080,88.89,0.0
r0105_c0081,44.44,0.0
r0105_c0082,88.89,0.0
r0105_c0083,933.33,0.3333
r0105_c0084,266.67,0.0
r0105_c0085,0.0,0.0
r0105_c0086,444.44,0.0
r0105_c0087,44.44,0.0
r0105_c0088,133.33,0.0
r0105_c0089,177.78,0.0
r0105_c0090,133.33,0.0
r0105_c0091,133.33,0.0
r0105_c0092,311.11,0.0
r0105_c0093,0.0,0.0
r0105_c0094,44.44,0.0
r0105_c0095,133.33,0.0
r0105_c0096,44.44,0.0
r0105_c0097,0.0,0.0
r0105_c0098,88.89,0.0
r0105_c0099,133.33,0.0
r0105_c0100,0.0,0.0
r0105_c0101,133.33,0.0
r0105_c0102,44.44,0.0
r0105_c0103,444.44,0.1
r0105_c0104,0.0,0.0
r0105_c0105,88.89,0.0
r0105_c0111,88.89,0.0
r0105_c0112,400.0,0.2222
r0105_c0113,44.44,0.0
r0105_c0114,88.89,0.0
r0105_c0115,0.0,0.0
r0105_c0116,44.44,0.0
r0105_c0117,133.33,0.0
r0105_c0118,0.0,0.0
r0105_c0119,133.33,0.0
r0105_c0120,88.89,0.0
r0105_c0121,88.89,0.0
r0105_c0122,0.0,0.0
r0105_c0123,88.89,0.0
r0105_c0124,88.89,0.0
r0105_c0125,0.0,0.0
r0105_c0126,44.44,0.0
r0105_c0127,133.33,0.0
r0105_c0128,88.89,0.0
r0105_c0129,44.44,0.0
r0105_c0130,0.0,0.0
r0105_c0131,266.67,0.5
r0106_c0033,2533.33,0.1754
r0106_c0034,44.44,0.0
r0106_c0036,0.0,0.0
r0106_c0037,133.33,0.0
r0106_c0038,44.44,0.0
r0106_c0044,400.0,0.0
r0106_c0053,222.22,0.0
r0106_c0054,266.67,0.5
r0106_c0055,444.44,0.3
r0106_c0056,577.78,0.3846
r0106_c0057,933.33,0.381
r0106_c0058,1244.44,0.3571
r0106_c0059,444.44,0.0
r0106_c0060,311.11,0.1429
r0106_c0061,88.89,0.0
r0106_c0062,0.0,0.0
r0106_c0063,400.0,0.0
r0106_c0064,222.22,0.0
r0106_c0065,355.56,0.0
r0106_c0066,0.0,0.0
r0106_c0067,44.44,0.0
r0106_c0068,0.0,0.0
r0106_c0069,177.78,0.0
r0106_c0070,311.11,0.0
r0106_c0071,266.67,0.0
r0106_c0072,622.22,0.0714
r0106_c0073,0.0,0.0
r0106_c0074,88.89,0.0
r0106_c0075,0.0,0.0
r0106_c0076,0.0,0.0
r0106_c0077,0.0,0.0
r0106_c0078,0.0,0.0
r0106_c0079,133.33,0.3333
r0106_c0080,177.78,0.25
r0106_c0081,133.33,0.6667
r0106_c0082,88.89,0.0
r0106_c0083,0.0,0.0
r0106_c0084,533.33,0.5
r0106_c0085,133.33,0.0
r0106_c0086,177.78,0.25
r0106_c0087,88.89,0.0
r0106_c0088,44.44,0.0
r0106_c0089,88.89,0.0
r0106_c0090,44.44,0.0
r0106_c0091,222.22,0.0
r0106_c0092,400.0,0.1111
r0106_c0093,44.44,0.0
r0106_c0094,88.89,0.0
r0106_c0095,44.44,0.0
r0106_c0096,44.44,0.0
r0106_c0097,0.0,0.0
r0106_c0098,133.33,0.0
r0106_c0099,133.33,0.0
r0106_c0100,44.44,0.0
r0106_c0101,0.0,0.0
r0106_c0102,622.22,0.0714
r0106_c0103,1022.22,0.0
r0106_c0104,88.89,0.0
r0106_c0105,133.33,0.0
r0106_c0106,44.44,0.0
r0106_c0107,44.44,0.0
r0106_c0108,44.44,0.0
r0106_c0109,88.89,0.0
r0106_c0110,666.67,0.0667
r0106_c0111,311.11,0.0
r0106_c0112,844.44,0.1579
r0106_c0113,577.78,0.1538
r0106_c0114,400.0,0.0
r0106_c0115,0.0,0.0
r0106_c0116,88.89,0.0
r0106_c0117,0.0,0.0
r0106_c0118,0.0,0.0
r0106_c0119,0.0,0.0
r0106_c0120,0.0,0.0
r0106_c0121,44.44,0.0
r0106_c0122,88.89,0.0
r0106_c0123,44.44,0.0
r0106_c0124,0.0,0.0
r0106_c0125,0.0,0.0
r0106_c0126,177.78,0.0
r0106_c0127,0.0,0.0
r0106_c0128,0.0,0.0
r0106_c0129,266.67,0.3333
r0106_c0130,311.11,0.1429
r0106_c0131,88.89,0.0
r0107_c0033,44.44,1.0
r0107_c0034,133.33,0.3333
r0107_c0035,0.0,0.0
r0107_c0036,0.0,0.0
r0107_c0037,133.33,0.0
r0107_c0038,133.33,0.0
r0107_c0053,222.22,0.0
r0107_c0054,444.44,0.0
r0107_c0055,177.78,0.0
r0107_c0056,88.89,0.0
r0107_c0057,44.44,0.0
r0107_c0058,311.11,0.1429
r0107_c0059,222.22,0.4
r0107_c0060,666.67,0.2667
r0107_c0061,888.89,0.55
r0107_c0062,444.44,0.3
r0107_c0063,355.56,0.0
r0107_c0064,88.89,0.0
r0107_c0065,88.89,0.0
r0107_c0066,133.33,0.0
r0107_c0067,88.89,0.0
r0107_c0068,311.11,0.0
r0107_c0069,0.0,0.0
r0107_c0070,133.33,0.0
r0107_c0071,44.44,0.0
r0107_c0072,0.0,0.0
r0107_c0073,222.22,0.0
r0107_c0074,133.33,0.6667
r0107_c0075,933.33,0.0952
r0107_c0076,800.0,0.1111
r0107_c0077,44.44,0.0
r0107_c0078,44.44,0.0
r0107_c0079,44.44,0.0
r0107_c0080,88.89,0.0
r0107_c0081,44.44,0.0
r0107_c0082,444.44,0.1
r0107_c0083,88.89,0.0
r0107_c0084,44.44,0.0
r0107_c0085,0.0,0.0
r0107_c0086,133.33,0.3333
r0107_c0087,266.67,0.0
r0107_c0088,177.78,0.0
r0107_c0089,0.0,0.0
r0107_c0090,133.33,0.3333
r0107_c0091,311.11,0.1429
r0107_c0092,133.33,0.0
r0107_c0093,577.78,0.0
r0107_c0094,222.22,0.0
r0107_c0096,1555.56,0.0
r0107_c0097,444.44,0.2
r0107_c0098,44.44,0.0
r0107_c0099,133.33,0.0
r0107_c0100,0.0,0.0
r0107_c0101,88.89,0.0
r0107_c0102,1288.89,0.0
r0107_c0103,1066.67,0.0
r0107_c0104,0.0,0.0
r0107_c0105,0.0,0.0
r0107_c0106,44.44,0.0
r0107_c0107,177.78,0.0
r0107_c0108,88.89,0.0
r0107_c0109,0.0,0.0
r0107_c0110,88.89,0.0
r0107_c0111,0.0,0.0
r0107_c0112,88.89,0.0
r0107_c0113,0.0,0.0
r0107_c0114,222.22,0.0
r0107_c0115,311.11,0.1429
r0107_c0116,400.0,0.2222
r0107_c0117,222.22,0.4
r0107_c0118,88.89,0.0
r0107_c0119,88.89,0.0
r0107_c0120,88.89,0.0
r0107_c0121,0.0,0.0
r0107_c0122,88.89,0.0
r0107_c0123,0.0,0.0
r0107_c0124,88.89,0.0
r0107_c0125,0.0,0.0
r0107_c0126,222.22,0.0
r0107_c0127,622.22,0.1429
r0107_c0128,266.67,0.5
r0107_c0129,533.33,0.0
r0107_c0130,44.44,0.0
r0107_c0131,0.0,0.0
r0108_c0032,2711.11,0.1311
r0108_c0033,666.67,0.2
r0108_c0034,177.78,0.25
r0108_c0035,44.44,0.0
r0108_c0036,355.56,0.0
r0108_c0037,133.33,0.0
r0108_c0038,88.89,0.0
r0108_c0039,88.89,0.0
r0108_c0040,355.56,0.0
r0108_c0041,311.11,0.0
r0108_c0053,222.22,0.0
r0108_c0054,177.78,0.0
r0108_c0055,88.89,0.0
r0108_c0056,311.11,0.0
r0108_c0057,88.89,0.0
r0108_c0058,133.33,0.0
r0108_c0059,177.78,0.0
r0108_c0060,222.22,0.0
r0108_c0061,133.33,0.0
r0108_c0062,266.67,0.1667
r0108_c0063,311.11,0.4286
r0108_c0064,266.67,0.1667
r0108_c0065,400.0,0.0
r0108_c0066,711.11,0.3125
r0108_c0067,266.67,0.1667
r0108_c0068,222.22,0.0
r0108_c0069,177.78,0.0
r0108_c0070,177.78,0.0
r0108_c0071,133.33,0.0
r0108_c0072,88.89,0.0
r0108_c0073,0.0,0.0
r0108_c0074,0.0,0.0
r0108_c0075,222.22,0.2
r0108_c0076,222.22,0.4
r0108_c0077,0.0,0.0
r0108_c0078,133.33,0.0
r0108_c0079,533.33,0.0
r0108_c0080,44.44,0.0
r0108_c0081,44.44,0.0
r0108_c0082,133.33,0.0
r0108_c0083,44.44,0.0
r0108_c0084,44.44,0.0
r0108_c0085,44.44,0.0
r0108_c0086,222.22,0.4
r0108_c0087,488.89,0.0
r0108_c0088,266.67,0.1667
r0108_c0089,0.0,0.0
r0108_c0090,177.78,0.25
r0108_c0091,44.44,0.0
r0108_c0092,0.0,0.0
r0108_c0093,311.11,0.0
r0108_c0094,44.44,0.0
r0108_c0095,44.44,0.0
r0108_c0096,533.33,0.1667
r0108_c0097,311.11,0.2857
r0108_c0098,88.89,0.0
r0108_c0099,133.33,0.0
r0108_c0100,88.89,0.0
r0108_c0101,488.89,0.1818
r0108_c0102,88.89,0.0
r0108_c0103,44.44,0.0
r0108_c0104,0.0,0.0
r0108_c0105,88.89,0.0
r0108_c0106,88.89,0.0
r0108_c0107,0.0,0.0
r0108_c0108,0.0,0.0
r0108_c0109,44.44,0.0
r0108_c0110,44.44,0.0
r0108_c0111,44.44,0.0
r0108_c0112,0.0,0.0
r0108_c0113,88.89,0.0
r0108_c0114,88.89,0.0
r0108_c0115,44.44,0.0
r0108_c0116,88.89,0.0
r0108_c0117,177.78,0.0
r0108_c0118,133.33,0.3333
r0108_c0119,177.78,0.0
r0108_c0120,0.0,0.0
r0108_c0121,44.44,0.0
r0108_c0122,44.44,0.0
r0108_c0123,0.0,0.0
r0108_c0124,44.44,0.0
r0108_c0125,800.0,0.1667
r0108_c0126,488.89,0.0
r0108_c0127,88.89,0.0
r0108_c0128,0.0,0.0
r0108_c0129,44.44,0.0
r0108_c0130,44.44,0.0
r0108_c0131,88.89,0.0
r0109_c0032,800.0,0.3333
r0109_c0033,177.78,0.25
r0109_c0034,222.22,0.2
r0109_c0035,311.11,0.1429
r0109_c0036,133.33,0.0
r0109_c0037,88.89,0.0
r0109_c0038,222.22,0.0
r0109_c0039,177.78,0.0
r0109_c0040,622.22,0.0
r0109_c0041,88.89,0.0
r0109_c0042,311.11,0.0
r0109_c0055,88.89,0.0
r0109_c0056,44.44,0.0
r0109_c0057,44.44,0.0
r0109_c0058,44.44,0.0
r0109_c0059,44.44,0.0
r0109_c0060,133.33,0.0
r0109_c0061,133.33,0.0
r0109_c0062,133.33,0.0
r0109_c0063,311.11,0.0
r0109_c0064,88.89,0.0
r0109_c0065,311.11,0.0
r0109_c0066,133.33,0.0
r0109_c0067,0.0,0.0
r0109_c0068,355.56,0.125
r0109_c0069,622.22,0.0
r0109_c0070,266.67,0.1667
r0109_c0071,133.33,0.0
r0109_c0072,88.89,0.0
r0109_c0073,88.89,0.0
r0109_c0074,0.0,0.0
r0109_c0075,44.44,0.0
r0109_c0076,44.44,0.0
r0109_c0079,44.44,0.0
r0109_c0080,133.33,0.0
r0109_c0081,44.44,0.0
r0109_c0082,44.44,0.0
r0109_c0083,177.78,0.25
r0109_c0084,0.0,0.0
r0109_c0085,177.78,0.0
r0109_c0086,88.89,0.0
r0109_c0087,0.0,0.0
r0109_c0088,711.11,0.0625
r0109_c0089,177.78,0.0
r0109_c0090,44.44,0.0
r0109_c0091,177.78,0.0
r0109_c0092,222.22,0.0
r0109_c0093,44.44,0.0
r0109_c0094,266.67,0.0
r0109_c0095,88.89,0.0
r0109_c0096,444.44,0.2
r0109_c0097,44.44,0.0
r0109_c0098,44.44,0.0
r0109_c0099,222.22,0.0
r0109_c0100,444.44,0.2
r0109_c0101,311.11,0.0
r0109_c0102,133.33,0.0
r0109_c0103,133.33,0.0
r0109_c0104,44.44,0.0
r0109_c0105,177.78,0.0
r0109_c0106,44.44,0.0
r0109_c0107,88.89,0.0
r0109_c0108,133.33,0.0
r0109_c0109,177.78,0.0
r0109_c0110,88.89,0.0
r0109_c0111,44.44,0.0
r0109_c0112,133.33,0.0
r0109_c0113,177.78,0.0
r0109_c0114,0.0,0.0
r0109_c0115,0.0,0.0
r0109_c0116,222.22,0.0
r0109_c0117,0.0,0.0
r0109_c0118,0.0,0.0
r0109_c0119,177.78,0.25
r0109_c0120,177.78,0.25
r0109_c0121,533.33,0.25
r0109_c0122,266.67,0.1667
r0109_c0123,755.56,0.2353
r0109_c0124,177.78,0.0
r0109_c0125,88.89,0.0
r0109_c0126,44.44,0.0
r0109_c0127,44.44,0.0
r0109_c0128,0.0,0.0
r0109_c0129,0.0,0.0
r0109_c0130,44.44,0.0
r0109_c0131,44.44,0.0
r0110_c0031,2133.33,0.375
r0110_c0032,177.78,0.5
r0110_c0033,222.22,0.2
r0110_c0034,133.33,0.3333
r0110_c0035,44.44,0.0
r0110_c0036,133.33,0.0
r0110_c0037,133.33,0.0
r0110_c0038,88.89,0.0
r0110_c0039,44.44,0.0
r0110_c0040,133.33,0.0
r0110_c0041,533.33,0.0
r0110_c0042,0.0,0.0
r0110_c0059,1555.56,0.0
r0110_c0060,222.22,0.0
r0110_c0061,0.0,0.0
r0110_c0062,133.33,0.0
r0110_c0063,222.22,0.0
r0110_c0064,311.11,0.0
r0110_c0065,222.22,0.0
r0110_c0066,311.11,0.0
r0110_c0067,44.44,0.0
r0110_c0068,133.33,0.0
r0110_c0069,177.78,0.0
r0110_c0070,266.67,0.1667
r0110_c0071,355.56,0.25
r0110_c0072,0.0,0.0
r0110_c0073,0.0,0.0
r0110_c0074,0.0,0.0
r0110_c0075,0.0,0.0
r0110_c0076,0.0,0.0
r0110_c0078,0.0,0.0
r0110_c0079,0.0,0.0
r0110_c0080,0.0,0.0
r0110_c0081,0.0,0.0
r0110_c0082,44.44,0.0
r0110_c0083,133.33,0.3333
r0110_c0084,133.33,0.0
r0110_c0085,133.33,0.0
r0110_c0086,0.0,0.0
r0110_c0087,266.67,0.3333
r0110_c0088,355.56,0.375
r0110_c0089,88.89,0.0
r0110_c0090,88.89,0.0
r0110_c0092,88.89,0.0
r0110_c0093,88.89,0.0
r0110_c0094,222.22,0.4
r0110_c0095,177.78,0.5
r0110_c0096,222.22,0.2
r0110_c0097,88.89,0.0
r0110_c0098,133.33,0.0
r0110_c0099,488.89,0.0
r0110_c0100,266.67,0.3333
r0110_c0101,0.0,0.0
r0110_c0102,44.44,0.0
r0110_c0103,44.44,0.0
r0110_c0104,44.44,0.0
r0110_c0105,0.0,0.0
r0110_c0106,44.44,0.0
r0110_c0107,0.0,0.0
r0110_c0108,0.0,0.0
r0110_c0109,0.0,0.0
r0110_c0110,44.44,0.0
r0110_c0111,0.0,0.0
r0110_c0112,400.0,0.0
r0110_c0113,44.44,0.0
r0110_c0114,44.44,0.0
r0110_c0115,44.44,0.0
r0110_c0116,44.44,0.0
r0110_c0117,0.0,0.0
r0110_c0118,88.89,0.0
r0110_c0119,44.44,0.0
r0110_c0120,133.33,0.0
r0110_c0121,400.0,0.0
r0110_c0122,44.44,0.0
r0110_c0123,222.22,0.4
r0110_c0124,222.22,0.0
r0110_c0125,0.0,0.0
r0110_c0126,44.44,0.0
r0110_c0127,0.0,0.0
r0110_c0128,44.44,0.0
r0110_c0129,0.0,0.0
r0110_c0130,88.89,0.0
r0110_c0131,88.89,0.0
r0111_c0029,2533.33,0.193
r0111_c0030,577.78,0.0769
r0111_c0031,177.78,0.0
r0111_c0032,311.11,0.1429
r0111_c0033,88.89,0.0
r0111_c0034,177.78,0.0
r0111_c0035,88.89,0.0
r0111_c0036,355.56,0.125
r0111_c0037,88.89,0.0
r0111_c0038,222.22,0.0
r0111_c0039,266.67,0.0
r0111_c0040,0.0,0.0
r0111_c0041,177.78,0.0
r0111_c0062,44.44,0.0
r0111_c0063,0.0,0.0
r0111_c0064,88.89,0.0
r0111_c0065,88.89,0.0
r0111_c0066,133.33,0.0
r0111_c0067,88.89,0.0
r0111_c0068,133.33,0.0
r0111_c0069,133.33,0.0
r0111_c0070,266.67,0.0
r0111_c0071,755.56,0.1176
r0111_c0072,844.44,0.2105
r0111_c0073,311.11,0.0
r0111_c0074,222.22,0.4
r0111_c0075,0.0,0.0
r0111_c0076,0.0,0.0
r0111_c0077,0.0,0.0
r0111_c0078,44.44,0.0
r0111_c0079,88.89,0.0
r0111_c0080,0.0,0.0
r0111_c0081,0.0,0.0
r0111_c0082,88.89,0.0
r0111_c0085,0.0,0.0
r0111_c0086,44.44,0.0
r0111_c0087,1155.56,0.2692
r0111_c0088,88.89,0.5
r0111_c0089,44.44,0.0
r0111_c0090,88.89,0.0
r0111_c0091,44.44,0.0
r0111_c0094,177.78,0.25
r0111_c0095,355.56,0.25
r0111_c0096,44.44,0.0
r0111_c0097,0.0,0.0
r0111_c0098,311.11,0.1429
r0111_c0099,88.89,0.0
r0111_c0100,44.44,0.0
r0111_c0101,44.44,0.0
r0111_c0102,0.0,0.0
r0111_c0103,44.44,0.0
r0111_c0104,0.0,0.0
r0111_c0105,133.33,0.0
r0111_c0106,0.0,0.0
r0111_c0107,44.44,0.0
r0111_c0108,88.89,0.0
r0111_c0109,44.44,0.0
r0111_c0110,0.0,0.0
r0111_c0111,0.0,0.0
r0111_c0112,355.56,0.125
r0111_c0113,0.0,0.0
r0111_c0114,133.33,0.0
r0111_c0115,266.67,0.0
r0111_c0116,88.89,0.0
r0111_c0117,88.89,0.0
r0111_c0118,88.89,0.0
r0111_c0119,44.44,0.0
r0111_c0120,177.78,0.0
r0111_c0122,133.33,0.0
r0111_c0123,88.89,0.0
r0111_c0124,266.67,0.0
r0111_c0125,888.89,0.0
r0111_c0126,133.33,0.0
r0111_c0127,0.0,0.0
r0111_c0128,0.0,0.0
r0111_c0129,88.89,0.0
r0111_c0130,88.89,0.0
r0111_c0131,44.44,0.0
r0112_c0028,5466.67,0.4065
r0112_c0029,755.56,0.2353
r0112_c0030,1288.89,0.2069
r0112_c0031,1866.67,0.2619
r0112_c0032,1244.44,0.1429
r0112_c0033,1022.22,0.3043
r0112_c0034,1022.22,0.3043
r0112_c0035,1644.44,0.2973
r0112_c0036,1777.78,0.2
r0112_c0037,1288.89,0.2069
r0112_c0038,444.44,0.3
r0112_c0039,88.89,0.0
r0112_c0040,311.11,0.0
r0112_c0041,88.89,0.0
r0112_c0042,88.89,0.0
r0112_c0043,0.0,0.0
r0112_c0044,44.44,0.0
r0112_c0045,133.33,0.0
r0112_c0046,133.33,0.0
r0112_c0047,88.89,0.0
r0112_c0066,0.0,0.0
r0112_c0067,311.11,0.0
r0112_c0068,44.44,0.0
r0112_c0069,177.78,0.0
r0112_c0070,0.0,0.0
r0112_c0071,44.44,0.0
r0112_c0072,177.78,0.5
r0112_c0073,800.0,0.1667
r0112_c0074,666.67,0.2
r0112_c0075,88.89,0.0
r0112_c0076,44.44,0.0
r0112_c0077,44.44,0.0
r0112_c0078,0.0,0.0
r0112_c0079,0.0,0.0
r0112_c0080,44.44,0.0
r0112_c0081,44.44,0.0
r0112_c0082,133.33,0.3333
r0112_c0083,355.56,0.0
r0112_c0084,1333.33,0.0
r0112_c0085,88.89,0.0
r0112_c0086,355.56,0.125
r0112_c0087,355.56,0.375
r0112_c0088,0.0,0.0
r0112_c0089,0.0,0.0
r0112_c0090,44.44,1.0
r0112_c0091,88.89,0.0
r0112_c0093,488.89,0.0
r0112_c0095,88.89,0.5
r0112_c0096,0.0,0.0
r0112_c0097,222.22,0.0
r0112_c0098,133.33,0.0
r0112_c0099,266.67,0.0
r0112_c0100,88.89,0.0
r0112_c0101,44.44,0.0
r0112_c0102,44.44,0.0
r0112_c0103,44.44,0.0
r0112_c0104,44.44,0.0
r0112_c0106,0.0,0.0
r0112_c0107,88.89,0.0
r0112_c0108,177.78,0.0
r0112_c0109,0.0,0.0
r0112_c0110,88.89,0.0
r0112_c0111,177.78,0.0
r0112_c0112,133.33,0.0
r0112_c0113,88.89,0.0
r0112_c0114,311.11,0.0
r0112_c0115,177.78,0.25
r0112_c0116,88.89,0.0
r0112_c0117,222.22,0.2
r0112_c0118,44.44,0.0
r0112_c0119,0.0,0.0
r0112_c0120,44.44,0.0
r0112_c0121,133.33,0.0
r0112_c0122,0.0,0.0
r0112_c0123,0.0,0.0
r0112_c0124,0.0,0.0
r0112_c0125,0.0,0.0
r0112_c0126,44.44,0.0
r0112_c0127,44.44,0.0
r0112_c0128,0.0,0.0
r0112_c0129,88.89,0.0
r0112_c0130,44.44,0.0
r0112_c0131,133.33,0.0
r0113_c0028,1200.0,0.2593
r0113_c0029,222.22,0.2
r0113_c0030,488.89,0.2727
r0113_c0031,577.78,0.3077
r0113_c0032,533.33,0.25
r0113_c0033,400.0,0.3333
r0113_c0034,400.0,0.2222
r0113_c0035,444.44,0.1
r0113_c0036,266.67,0.0
r0113_c0037,311.11,0.0
r0113_c0038,355.56,0.625
r0113_c0039,533.33,0.1667
r0113_c0040,266.67,0.0
r0113_c0041,177.78,0.75
r0113_c0042,266.67,0.3333
r0113_c0043,133.33,0.0
r0113_c0044,577.78,0.3077
r0113_c0045,711.11,0.3125
r0113_c0046,1111.11,0.24
r0113_c0047,44.44,0.0
r0113_c0048,177.78,0.0
r0113_c0058,311.11,0.0
r0113_c0059,488.89,0.0
r0113_c0068,88.89,0.0
r0113_c0069,88.89,0.0
r0113_c0070,88.89,0.0
r0113_c0071,88.89,0.0
r0113_c0072,44.44,0.0
r0113_c0073,444.44,0.2
r0113_c0074,44.44,0.0
r0113_c0075,44.44,0.0
r0113_c0076,133.33,0.0
r0113_c0077,266.67,0.0
r0113_c0078,44.44,0.0
r0113_c0079,177.78,0.25
r0113_c0080,88.89,0.0
r0113_c0081,133.33,0.0
