cell_id,landuse_entropy
r0088_c0103,1.5784
r0088_c0104,0.2365
r0088_c0105,0.3331
r0088_c0106,-0.0
r0088_c0107,1.1704
r0088_c0108,0.7714
r0088_c0109,0.2421
r0088_c0110,0.99
r0088_c0111,1.1524
r0088_c0112,0.2663
r0088_c0113,-0.0
r0088_c0114,-0.0
r0088_c0115,1.0274
r0088_c0116,0.1636
r0088_c0117,0.5788
r0088_c0118,1.1933
r0088_c0119,0.329
r0088_c0120,0.9255
r0088_c0121,0.3382
r0088_c0122,0.3086
r0088_c0123,0.1253
r0088_c0124,-0.0
r0088_c0125,0.6984
r0088_c0126,1.7395
r0088_c0127,0.1064
r0088_c0128,0.5833
r0088_c0129,0.0617
r0088_c0130,0.2482
r0088_c0131,0.0645
r0089_c0059,1.8551
r0089_c0060,0.8629
r0089_c0061,0.5827
r0089_c0062,0.7983
r0089_c0063,1.2674
r0089_c0064,0.3868
r0089_c0065,1.4862
r0089_c0066,1.0013
r0089_c0068,0.3627
r0089_c0069,1.5096
r0089_c0070,0.4636
r0089_c0071,1.228
r0089_c0072,0.2759
r0089_c0076,0.185
r0089_c0077,0.153
r0089_c0078,0.1378
r0089_c0079,1.7945
r0089_c0080,-0.0
r0089_c0081,0.1515
r0089_c0082,-0.0
r0089_c0083,0.7112
r0089_c0084,1.5898
r0089_c0085,0.4895
r0089_c0086,1.0147
r0089_c0087,0.4946
r0089_c0088,0.4776
r0089_c0089,-0.0
r0089_c0090,0.171
r0089_c0091,0.0009
r0089_c0092,0.0267
r0089_c0093,0.7558
r0089_c0094,0.2402
r0089_c0095,0.4185
r0089_c0096,0.3547
r0089_c0097,0.4172
r0089_c0099,1.118
r0089_c0100,1.2938
r0089_c0101,1.9297
r0089_c0102,0.5468
r0089_c0103,0.0754
r0089_c0104,0.0174
r0089_c0105,0.1408
r0089_c0106,0.5654
r0089_c0107,0.1575
r0089_c0108,0.3437
r0089_c0109,-0.0
r0089_c0110,0.2985
r0089_c0111,0.4073
r0089_c0112,0.0113
r0089_c0113,0.2807
r0089_c0114,0.0244
r0089_c0115,0.2651
r0089_c0116,1.0766
r0089_c0117,1.5009
r0089_c0118,2.0007
r0089_c0119,1.2808
r0089_c0120,0.2624
r0089_c0121,0.0914
r0089_c0122,0.1663
r0089_c0123,-0.0
r0089_c0124,-0.0
r0089_c0125,-0.0
r0089_c0126,1.2462
r0089_c0127,1.0779
r0089_c0128,0.0584
r0089_c0129,-0.0
r0089_c0130,-0.0
r0089_c0131,0.4215
r0090_c0060,1.5685
r0090_c0063,0.8203
r0090_c0064,-0.0
r0090_c0065,1.2079
r0090_c0066,1.4876
r0090_c0067,1.5559
r0090_c0068,0.8718
r0090_c0069,1.1023
r0090_c0070,0.7264
r0090_c0071,0.9782
r0090_c0076,-0.0
r0090_c0077,-0.0
r0090_c0078,0.0313
r0090_c0079,1.5731
r0090_c0080,0.6852
r0090_c0081,0.4918
r0090_c0082,0.1955
r0090_c0083,0.4777
r0090_c0084,0.56
r0090_c0085,0.5638
r0090_c0086,-0.0
r0090_c0087,0.335
r0090_c0088,0.4507
r0090_c0089,0.0184
r0090_c0090,0.1508
r0090_c0091,0.1706
r0090_c0092,0.1871
r0090_c0093,-0.0
r0090_c0094,0.973
r0090_c0095,0.1847
r0090_c0096,0.307
r0090_c0097,0.6131
r0090_c0099,0.5769
r0090_c0100,1.229
r0090_c0101,0.8097
r0090_c0102,0.1401
r0090_c0103,0.0987
r0090_c0104,0.1662
r0090_c0105,0.787
r0090_c0106,1.0423
r0090_c0107,0.19
r0090_c0108,0.2128
r0090_c0109,0.2132
r0090_c0110,1.154
r0090_c0111,0.3857
r0090_c0112,0.1814
r0090_c0113,0.5357
r0090_c0114,0.1839
r0090_c0115,0.739
r0090_c0116,0.3398
r0090_c0117,0.2207
r0090_c0118,0.5861
r0090_c0119,0.5264
r0090_c0120,0.0977
r0090_c0121,0.2881
r0090_c0122,-0.0
r0090_c0123,-0.0
r0090_c0124,-0.0
r0090_c0125,-0.0
r0090_c0126,0.9918
r0090_c0127,1.1084
r0090_c0128,0.3503
r0090_c0129,-0.0
r0090_c0130,-0.0
r0090_c0131,0.3198
r0091_c0057,1.122
r0091_c0058,1.8341
r0091_c0059,0.9952
r0091_c0062,0.9874
r0091_c0063,0.7134
r0091_c0064,1.1744
r0091_c0065,0.4969
r0091_c0066,1.0822
r0091_c0067,1.6639
r0091_c0068,0.6483
r0091_c0069,-0.0
r0091_c0070,2.1298
r0091_c0071,1.5429
r0091_c0076,0.5001
r0091_c0077,0.3475
r0091_c0078,-0.0
r0091_c0079,-0.0
r0091_c0080,0.1937
r0091_c0081,0.4004
r0091_c0082,0.4947
r0091_c0083,0.2942
r0091_c0084,0.3062
r0091_c0085,0.2762
r0091_c0086,0.9131
r0091_c0087,-0.0
r0091_c0088,0.5602
r0091_c0089,0.3545
r0091_c0090,0.2342
r0091_c0091,0.3667
r0091_c0092,0.0554
r0091_c0093,0.1346
r0091_c0094,0.1765
r0091_c0095,0.2124
r0091_c0096,0.3639
r0091_c0097,1.1565
r0091_c0099,1.5052
r0091_c0100,0.5879
r0091_c0101,0.0846
r0091_c0102,0.0528
r0091_c0103,0.2257
r0091_c0104,-0.0
r0091_c0105,1.1959
r0091_c0106,2.2213
r0091_c0107,-0.0
r0091_c0108,-0.0
r0091_c0109,0.2188
r0091_c0110,0.0204
r0091_c0111,1.8834
r0091_c0112,0.8002
r0091_c0113,0.3445
r0091_c0114,1.4247
r0091_c0115,0.5286
r0091_c0116,1.0731
r0091_c0117,0.9773
r0091_c0118,1.3346
r0091_c0119,0.2679
r0091_c0120,0.242
r0091_c0121,-0.0
r0091_c0122,0.2733
r0091_c0123,0.9908
r0091_c0124,-0.0
r0091_c0125,-0.0
r0091_c0126,-0.0
r0091_c0127,-0.0
r0091_c0128,0.9996
r0091_c0129,-0.0
r0091_c0130,-0.0
r0091_c0131,0.196
r0092_c0057,1.8657
r0092_c0058,1.5872
r0092_c0059,1.4464
r0092_c0060,0.9893
r0092_c0061,1.3314
r0092_c0062,-0.0
r0092_c0063,1.0
r0092_c0064,1.7999
r0092_c0065,1.0203
r0092_c0066,1.9699
r0092_c0067,1.5865
r0092_c0068,0.507
r0092_c0069,0.5678
r0092_c0070,1.7683
r0092_c0071,0.6791
r0092_c0076,0.4841
r0092_c0077,0.0888
r0092_c0078,-0.0
r0092_c0079,0.0994
r0092_c0080,0.0837
r0092_c0081,0.417
r0092_c0082,0.1823
r0092_c0083,-0.0
r0092_c0084,0.3439
r0092_c0085,0.1827
r0092_c0086,0.6601
r0092_c0087,0.3771
r0092_c0088,0.2564
r0092_c0089,0.2677
r0092_c0090,0.8103
r0092_c0091,0.1469
r0092_c0092,1.3661
r0092_c0093,1.3805
r0092_c0094,0.9935
r0092_c0095,1.3565
r0092_c0096,1.8857
r0092_c0097,1.4234
r0092_c0099,1.3293
r0092_c0100,-0.0
r0092_c0101,0.3228
r0092_c0102,0.05
r0092_c0103,0.0936
r0092_c0104,0.5482
r0092_c0108,0.8933
r0092_c0109,0.1411
r0092_c0110,0.2515
r0092_c0111,1.8019
r0092_c0112,1.0756
r0092_c0113,0.5362
r0092_c0114,0.5981
r0092_c0115,0.9291
r0092_c0116,0.5936
r0092_c0117,0.173
r0092_c0118,0.2035
r0092_c0119,0.0905
r0092_c0120,0.3299
r0092_c0121,-0.0
r0092_c0122,1.0572
r0092_c0123,0.2166
r0092_c0124,-0.0
r0092_c0125,-0.0
r0092_c0126,-0.0
r0092_c0127,0.8469
r0092_c0128,1.1845
r0092_c0129,1.4971
r0092_c0130,0.429
r0092_c0131,1.3962
r0093_c0057,1.1382
r0093_c0058,1.4738
r0093_c0059,1.0329
r0093_c0060,0.7237
r0093_c0061,-0.0
r0093_c0062,0.6538
r0093_c0063,0.7319
r0093_c0064,1.0168
r0093_c0065,0.5158
r0093_c0066,0.9057
r0093_c0067,0.9258
r0093_c0068,0.3871
r0093_c0069,0.4157
r0093_c0070,1.4524
r0093_c0076,0.1306
r0093_c0077,0.165
r0093_c0078,-0.0
r0093_c0079,0.1231
r0093_c0080,1.0483
r0093_c0081,0.6094
r0093_c0082,1.3705
r0093_c0083,0.6053
r0093_c0084,1.6088
r0093_c0085,1.8247
r0093_c0086,1.5678
r0093_c0087,1.659
r0093_c0088,1.9531
r0093_c0089,2.0767
r0093_c0090,1.8858
r0093_c0091,2.4702
r0093_c0092,1.4128
r0093_c0093,1.0467
r0093_c0094,1.2947
r0093_c0095,1.0943
r0093_c0096,1.084
r0093_c0100,0.2558
r0093_c0101,0.6259
r0093_c0102,0.2403
r0093_c0103,0.368
r0093_c0104,0.5144
r0093_c0109,0.3236
r0093_c0110,-0.0
r0093_c0111,1.6022
r0093_c0112,0.0316
r0093_c0113,0.4451
r0093_c0114,-0.0
r0093_c0115,1.2214
r0093_c0116,1.9919
r0093_c0117,0.7584
r0093_c0118,0.154
r0093_c0119,0.218
r0093_c0120,-0.0
r0093_c0121,-0.0
r0093_c0122,0.1221
r0093_c0123,-0.0
r0093_c0124,-0.0
r0093_c0125,0.1343
r0093_c0126,1.1544
r0093_c0127,1.2187
r0093_c0130,1.5009
r0093_c0131,1.726
r0093_c0132,0.0931
r0094_c0057,0.5698
r0094_c0058,0.3671
r0094_c0059,0.3583
r0094_c0060,1.5498
r0094_c0061,1.1557
r0094_c0062,0.3562
r0094_c0063,0.6232
r0094_c0064,0.8307
r0094_c0065,0.7688
r0094_c0066,0.4979
r0094_c0067,1.088
r0094_c0068,0.1291
r0094_c0069,0.2079
r0094_c0070,1.4032
r0094_c0071,-0.0
r0094_c0072,-0.0
r0094_c0073,-0.0
r0094_c0077,0.1698
r0094_c0078,0.7415
r0094_c0079,1.5712
r0094_c0080,1.7314
r0094_c0081,1.8278
r0094_c0082,2.5173
r0094_c0083,2.1638
r0094_c0084,1.5283
r0094_c0085,1.6088
r0094_c0086,1.8245
r0094_c0087,0.5226
r0094_c0088,1.0996
r0094_c0089,0.3592
r0094_c0090,1.3209
r0094_c0091,0.9758
r0094_c0092,0.8897
r0094_c0093,-0.0
r0094_c0094,0.1516
r0094_c0095,0.1578
r0094_c0096,1.5881
r0094_c0097,0.0642
r0094_c0098,-0.0
r0094_c0101,0.1768
r0094_c0102,0.2554
r0094_c0103,1.1851
r0094_c0110,1.0
r0094_c0111,0.4213
r0094_c0112,0.5018
r0094_c0113,0.3497
r0094_c0114,1.0808
r0094_c0115,0.6943
r0094_c0116,0.9882
r0094_c0117,1.1722
r0094_c0118,0.6179
r0094_c0119,0.3728
r0094_c0120,0.5982
r0094_c0121,0.1257
r0094_c0122,0.073
r0094_c0123,1.0743
r0094_c0124,1.3176
r0094_c0125,1.5287
r0094_c0126,1.7923
r0094_c0127,1.1266
r0094_c0129,0.5284
r0094_c0130,0.1333
r0094_c0131,0.1489
r0094_c0132,0.946
r0095_c0056,0.4516
r0095_c0057,1.1111
r0095_c0058,0.3162
r0095_c0059,0.4965
r0095_c0061,0.294
r0095_c0062,0.1859
r0095_c0063,0.0856
r0095_c0064,0.2611
r0095_c0065,1.0814
r0095_c0066,1.2967
r0095_c0067,0.1773
r0095_c0068,0.8047
r0095_c0069,1.8782
r0095_c0070,0.5142
r0095_c0071,0.8111
r0095_c0072,-0.0
r0095_c0073,0.4263
r0095_c0075,1.464
r0095_c0076,1.2019
r0095_c0077,2.2777
r0095_c0078,1.0438
r0095_c0079,0.6467
r0095_c0080,2.2294
r0095_c0081,-0.0
r0095_c0082,0.1058
r0095_c0083,0.2434
r0095_c0084,0.3192
r0095_c0085,0.0232
r0095_c0086,0.1829
r0095_c0087,0.1
r0095_c0088,0.3886
r0095_c0089,0.1796
r0095_c0090,0.4282
r0095_c0091,0.4101
r0095_c0092,0.0575
r0095_c0093,-0.0
r0095_c0094,0.0343
r0095_c0095,-0.0
r0095_c0096,1.8754
r0095_c0097,0.2006
r0095_c0098,0.0159
r0095_c0101,0.982
r0095_c0102,0.4933
r0095_c0103,0.2908
r0095_c0110,-0.0
r0095_c0111,0.0755
r0095_c0112,0.792
r0095_c0113,0.2937
r0095_c0114,0.7303
r0095_c0115,0.5403
r0095_c0116,0.9923
r0095_c0117,0.8186
r0095_c0118,1.0985
r0095_c0119,0.2862
r0095_c0120,0.5064
r0095_c0121,1.8323
r0095_c0122,1.542
r0095_c0123,1.6622
r0095_c0124,0.7673
r0095_c0125,-0.0
r0095_c0126,-0.0
r0095_c0127,1.0
r0095_c0130,0.1284
r0095_c0131,0.0916
r0095_c0132,0.0982
r0096_c0056,1.7541
r0096_c0057,1.2317
r0096_c0058,1.1826
r0096_c0059,0.9634
r0096_c0061,-0.0
r0096_c0062,0.4876
r0096_c0063,0.1991
r0096_c0064,0.1038
r0096_c0065,0.6521
r0096_c0066,1.7456
r0096_c0067,0.4912
r0096_c0068,1.2711
r0096_c0069,1.6694
r0096_c0070,0.3378
r0096_c0071,1.1706
r0096_c0072,1.7495
r0096_c0073,2.175
r0096_c0074,1.3899
r0096_c0075,0.6087
r0096_c0076,0.3481
r0096_c0077,0.9985
r0096_c0078,0.3583
r0096_c0079,1.0517
r0096_c0080,1.233
r0096_c0081,0.097
r0096_c0082,0.188
r0096_c0083,0.1159
r0096_c0084,0.3357
r0096_c0085,0.9838
r0096_c0086,0.1173
r0096_c0087,0.3614
r0096_c0088,0.7637
r0096_c0089,-0.0
r0096_c0090,0.201
r0096_c0091,-0.0
r0096_c0092,0.574
r0096_c0093,0.9591
r0096_c0094,0.1029
r0096_c0095,1.121
r0096_c0096,1.1386
r0096_c0097,-0.0
r0096_c0098,0.1088
r0096_c0100,0.0026
r0096_c0101,0.5119
r0096_c0102,1.403
r0096_c0103,0.7159
r0096_c0110,0.4525
r0096_c0111,0.4028
r0096_c0112,0.6249
r0096_c0113,1.0841
r0096_c0114,-0.0
r0096_c0117,0.943
r0096_c0118,0.4752
r0096_c0119,1.0819
r0096_c0120,2.3059
r0096_c0121,1.9629
r0096_c0122,1.0292
r0096_c0123,0.0668
r0096_c0124,-0.0
r0096_c0125,-0.0
r0096_c0126,0.1652
r0096_c0127,0.8829
r0096_c0128,-0.0
r0096_c0129,0.1638
r0096_c0130,0.0239
r0096_c0131,0.1832
r0096_c0132,1.0919
r0097_c0055,0.5624
r0097_c0056,2.074
r0097_c0057,1.7783
r0097_c0058,0.6667
r0097_c0059,0.7252
r0097_c0060,1.8542
r0097_c0061,1.3094
r0097_c0062,1.767
r0097_c0063,2.3701
r0097_c0064,2.0863
r0097_c0065,1.7966
r0097_c0066,1.734
r0097_c0067,1.4721
r0097_c0068,2.8753
r0097_c0069,1.9899
r0097_c0070,1.6756
r0097_c0071,0.5998
r0097_c0072,0.0822
r0097_c0073,-0.0
r0097_c0074,0.2584
r0097_c0075,0.1551
r0097_c0076,0.2548
r0097_c0077,-0.0
r0097_c0078,0.432
r0097_c0079,1.8911
r0097_c0080,0.093
r0097_c0081,0.0424
r0097_c0082,0.1473
r0097_c0083,0.1373
r0097_c0084,0.1068
r0097_c0085,0.3003
r0097_c0086,0.2235
r0097_c0087,0.0382
r0097_c0088,-0.0
r0097_c0089,-0.0
r0097_c0090,-0.0
r0097_c0091,-0.0
r0097_c0092,0.3722
r0097_c0093,1.009
r0097_c0094,-0.0
r0097_c0095,1.7889
r0097_c0096,1.3277
r0097_c0097,0.1179
r0097_c0098,0.1121
r0097_c0100,0.1384
r0097_c0101,0.1574
r0097_c0102,0.3639
r0097_c0103,0.9984
r0097_c0104,2.0462
r0097_c0106,0.9394
r0097_c0107,1.6061
r0097_c0108,0.3557
r0097_c0109,0.3741
r0097_c0110,0.7752
r0097_c0111,0.6907
r0097_c0112,1.6603
r0097_c0113,1.4349
r0097_c0114,0.6705
r0097_c0115,2.5339
r0097_c0116,0.6646
r0097_c0117,1.9356
r0097_c0118,2.2293
r0097_c0119,2.1365
r0097_c0120,0.2343
r0097_c0121,0.2853
r0097_c0122,0.019
r0097_c0123,-0.0
r0097_c0124,-0.0
r0097_c0125,-0.0
r0097_c0126,-0.0
r0097_c0127,0.1894
r0097_c0128,0.345
r0097_c0129,0.2326
r0097_c0130,1.0614
r0097_c0131,0.1747
r0097_c0132,0.8893
r0098_c0055,0.6749
r0098_c0056,0.6052
r0098_c0057,0.7296
r0098_c0058,0.6869
r0098_c0059,1.9671
r0098_c0060,1.9804
r0098_c0061,1.3805
r0098_c0062,0.9587
r0098_c0063,1.0811
r0098_c0064,1.7053
r0098_c0065,1.8188
r0098_c0066,0.8691
r0098_c0067,2.0269
r0098_c0068,1.8911
r0098_c0069,2.7116
r0098_c0070,1.4103
r0098_c0071,0.7819
r0098_c0072,0.2188
r0098_c0073,-0.0
r0098_c0074,-0.0
r0098_c0075,0.2313
r0098_c0076,0.0096
r0098_c0077,0.1292
r0098_c0078,0.7155
r0098_c0079,1.4571
r0098_c0080,0.9196
r0098_c0081,0.5444
r0098_c0082,0.2606
r0098_c0083,0.1067
r0098_c0084,0.1238
r0098_c0085,-0.0
r0098_c0086,0.043
r0098_c0087,0.1459
r0098_c0088,1.3392
r0098_c0089,0.4584
r0098_c0090,0.1632
r0098_c0091,-0.0
r0098_c0092,0.1024
r0098_c0093,0.1023
r0098_c0094,0.1139
r0098_c0095,2.12
r0098_c0096,0.1399
r0098_c0097,0.2254
r0098_c0098,-0.0
r0098_c0100,0.0404
r0098_c0101,0.0919
r0098_c0102,0.4645
r0098_c0103,-0.0
r0098_c0104,0.9306
r0098_c0105,1.9306
r0098_c0106,1.1175
r0098_c0107,0.6553
r0098_c0108,0.1593
r0098_c0109,0.6603
r0098_c0110,1.2439
r0098_c0111,1.3124
r0098_c0112,1.9878
r0098_c0113,0.6271
r0098_c0114,1.5457
r0098_c0115,0.3091
r0098_c0116,1.0091
r0098_c0117,1.4209
r0098_c0118,0.0157
r0098_c0119,0.5881
r0098_c0120,0.296
r0098_c0121,0.0897
r0098_c0122,-0.0
r0098_c0123,-0.0
r0098_c0124,-0.0
r0098_c0125,-0.0
r0098_c0126,-0.0
r0098_c0127,-0.0
r0098_c0128,0.0381
r0098_c0129,0.261
r0098_c0130,-0.0
r0098_c0131,-0.0
r0098_c0132,0.2054
r0099_c0054,0.2388
r0099_c0055,0.7501
r0099_c0056,0.5169
r0099_c0057,0.5319
r0099_c0058,0.2789
r0099_c0059,0.3994
r0099_c0060,1.5162
r0099_c0061,2.9513
r0099_c0062,2.8874
r0099_c0063,2.474
r0099_c0064,1.4927
r0099_c0065,0.5436
r0099_c0066,1.586
r0099_c0067,1.3166
r0099_c0068,2.6742
r0099_c0069,1.328
r0099_c0070,1.5935
r0099_c0071,1.1782
r0099_c0072,0.3235
r0099_c0073,-0.0
r0099_c0074,-0.0
r0099_c0075,0.5266
r0099_c0076,-0.0
r0099_c0077,0.1443
r0099_c0078,-0.0
r0099_c0079,1.2743
r0099_c0080,0.4869
r0099_c0081,-0.0
r0099_c0082,0.6225
r0099_c0083,2.0597
r0099_c0084,0.4385
r0099_c0085,0.1064
r0099_c0086,-0.0
r0099_c0087,2.0709
r0099_c0088,-0.0
r0099_c0089,0.2073
r0099_c0090,0.1554
r0099_c0091,0.1974
r0099_c0092,0.1639
r0099_c0093,0.2117
r0099_c0094,0.5385
r0099_c0095,2.0082
r0099_c0096,0.0821
r0099_c0097,0.0851
r0099_c0098,-0.0
r0099_c0099,0.5604
r0099_c0100,0.055
r0099_c0101,0.6109
r0099_c0102,0.1512
r0099_c0103,1.1476
r0099_c0104,1.3318
r0099_c0105,0.2972
r0099_c0106,0.3551
r0099_c0107,2.0369
r0099_c0108,1.5288
r0099_c0109,2.1554
r0099_c0110,1.259
r0099_c0111,0.2931
r0099_c0112,0.5203
r0099_c0113,2.1978
r0099_c0114,0.6907
r0099_c0115,0.5002
r0099_c0116,0.2219
r0099_c0117,0.1988
r0099_c0118,1.1487
r0099_c0119,1.4341
r0099_c0120,-0.0
r0099_c0121,-0.0
r0099_c0122,0.0056
r0099_c0123,-0.0
r0099_c0124,0.1003
r0099_c0125,0.4027
r0099_c0126,-0.0
r0099_c0127,-0.0
r0099_c0128,0.3819
r0099_c0129,-0.0
r0099_c0130,-0.0
r0099_c0131,-0.0
r0099_c0132,0.396
r0100_c0054,0.7069
r0100_c0055,1.3482
r0100_c0056,0.4432
r0100_c0057,1.7787
r0100_c0058,1.9286
r0100_c0059,2.0512
r0100_c0060,1.461
r0100_c0061,1.4063
r0100_c0062,0.6766
r0100_c0063,1.3593
r0100_c0064,1.6001
r0100_c0065,2.0771
r0100_c0066,1.2619
r0100_c0067,1.9
r0100_c0068,2.0896
r0100_c0069,1.2361
r0100_c0070,-0.0
r0100_c0071,0.8327
r0100_c0072,1.4713
r0100_c0073,1.5321
r0100_c0074,0.3031
r0100_c0075,0.1433
r0100_c0076,0.282
r0100_c0077,0.6838
r0100_c0078,0.5688
r0100_c0079,0.2147
r0100_c0080,0.3604
r0100_c0081,0.4274
r0100_c0082,0.9772
r0100_c0083,1.437
r0100_c0084,0.2736
r0100_c0085,0.3449
r0100_c0086,1.0
r0100_c0087,1.6058
r0100_c0088,0.2193
r0100_c0089,0.1429
r0100_c0090,1.0
r0100_c0091,-0.0
r0100_c0092,-0.0
r0100_c0093,0.2266
r0100_c0094,-0.0
r0100_c0095,2.0401
r0100_c0096,-0.0
r0100_c0097,0.2979
r0100_c0098,0.1078
r0100_c0100,1.0778
r0100_c0101,0.775
r0100_c0102,1.3065
r0100_c0103,0.4665
r0100_c0104,0.5081
r0100_c0105,-0.0
r0100_c0106,0.1716
r0100_c0107,1.0947
r0100_c0108,1.1435
r0100_c0109,-0.0
r0100_c0110,-0.0
r0100_c0111,-0.0
r0100_c0112,1.0208
r0100_c0113,2.3483
r0100_c0114,-0.0
r0100_c0115,-0.0
r0100_c0116,0.3728
r0100_c0117,-0.0
r0100_c0118,1.2659
r0100_c0119,0.3367
r0100_c0120,-0.0
r0100_c0121,-0.0
r0100_c0122,-0.0
r0100_c0123,-0.0
r0100_c0124,-0.0
r0100_c0125,-0.0
r0100_c0127,0.5232
r0100_c0128,-0.0
r0100_c0129,-0.0
r0100_c0130,-0.0
r0100_c0131,-0.0
r0100_c0132,-0.0
r0101_c0054,1.9228
r0101_c0055,1.777
r0101_c0056,1.1545
r0101_c0057,1.0724
r0101_c0058,1.3652
r0101_c0059,2.0551
r0101_c0060,1.5826
r0101_c0061,0.653
r0101_c0062,1.2609
r0101_c0063,0.9147
r0101_c0064,1.4124
r0101_c0065,0.7759
r0101_c0066,1.8137
r0101_c0067,2.6555
r0101_c0068,2.1605
r0101_c0069,1.6288
r0101_c0070,0.661
r0101_c0071,-0.0
r0101_c0072,0.417
r0101_c0073,1.2037
r0101_c0074,1.5935
r0101_c0075,1.922
r0101_c0076,1.5809
r0101_c0077,0.8756
r0101_c0078,0.1949
r0101_c0079,-0.0
r0101_c0080,0.3596
r0101_c0081,0.5542
r0101_c0082,-0.0
r0101_c0083,0.0135
r0101_c0084,0.2555
r0101_c0085,0.2056
r0101_c0086,0.6617
r0101_c0087,0.0789
r0101_c0088,0.6455
r0101_c0089,0.7614
r0101_c0090,0.6739
r0101_c0091,-0.0
r0101_c0092,0.1825
r0101_c0093,0.1371
r0101_c0094,0.5513
r0101_c0095,1.7986
r0101_c0096,0.2423
r0101_c0097,0.1489
r0101_c0098,0.3065
r0101_c0099,0.4352
r0101_c0101,0.7655
r0101_c0102,0.5895
r0101_c0103,-0.0
r0101_c0104,-0.0
r0101_c0105,0.1176
r0101_c0106,1.9036
r0101_c0107,0.325
r0101_c0108,0.8093
r0101_c0109,-0.0
r0101_c0110,0.1309
r0101_c0111,-0.0
r0101_c0112,1.2454
r0101_c0113,0.1347
r0101_c0114,0.1871
r0101_c0115,-0.0
r0101_c0116,0.1462
r0101_c0117,0.0854
r0101_c0118,-0.0
r0101_c0119,0.9981
r0101_c0120,-0.0
r0101_c0121,-0.0
r0101_c0128,-0.0
r0101_c0129,0.1788
r0101_c0130,-0.0
r0101_c0131,0.8319
r0101_c0132,-0.0
r0102_c0053,0.9776
r0102_c0054,1.1614
r0102_c0055,1.0474
r0102_c0056,0.3324
r0102_c0057,0.9085
r0102_c0058,0.3947
r0102_c0059,0.1601
r0102_c0060,1.9433
r0102_c0061,2.2016
r0102_c0062,1.3823
r0102_c0063,1.5882
r0102_c0064,1.5175
r0102_c0065,0.7852
r0102_c0066,1.8384
r0102_c0067,1.8723
r0102_c0068,1.5334
r0102_c0069,1.7036
r0102_c0070,2.4715
r0102_c0071,1.4377
r0102_c0072,0.3733
r0102_c0073,0.155
r0102_c0074,0.4989
r0102_c0075,0.9004
r0102_c0076,1.3676
r0102_c0077,2.253
r0102_c0078,1.9575
r0102_c0079,1.1543
r0102_c0080,0.2076
r0102_c0081,-0.0
r0102_c0082,0.252
r0102_c0083,0.4241
r0102_c0084,0.6673
r0102_c0085,0.7628
r0102_c0086,0.8793
r0102_c0087,0.8088
r0102_c0088,-0.0
r0102_c0089,0.2306
r0102_c0090,-0.0
r0102_c0091,0.36
r0102_c0092,-0.0
r0102_c0093,0.3691
r0102_c0094,1.9773
r0102_c0095,0.7711
r0102_c0096,-0.0
r0102_c0097,0.2441
r0102_c0098,0.1541
r0102_c0099,0.545
r0102_c0100,1.0936
r0102_c0101,0.9958
r0102_c0102,-0.0
r0102_c0103,0.9403
r0102_c0104,0.654
r0102_c0105,1.4061
r0102_c0109,0.6406
r0102_c0110,-0.0
r0102_c0111,0.4404
r0102_c0112,0.0421
r0102_c0113,0.1142
r0102_c0114,0.2268
r0102_c0115,1.1679
r0102_c0116,0.5015
r0102_c0117,-0.0
r0102_c0118,0.3457
r0102_c0119,0.4757
r0102_c0125,-0.0
r0102_c0126,0.7546
r0102_c0127,-0.0
r0102_c0128,-0.0
r0102_c0129,-0.0
r0102_c0130,-0.0
r0102_c0131,-0.0
r0102_c0132,-0.0
r0103_c0053,0.7005
r0103_c0054,0.6541
r0103_c0055,0.5045
r0103_c0056,0.9121
r0103_c0057,0.6421
r0103_c0058,0.7332
r0103_c0059,0.5292
r0103_c0060,0.7769
r0103_c0061,0.4123
r0103_c0062,0.655
r0103_c0063,1.2592
r0103_c0064,1.0206
r0103_c0065,1.7435
r0103_c0066,1.7264
r0103_c0067,1.5221
r0103_c0068,0.8025
r0103_c0069,0.4227
r0103_c0070,0.6343
r0103_c0071,1.7478
r0103_c0072,1.8296
r0103_c0073,1.9863
r0103_c0074,0.9827
r0103_c0075,0.6498
r0103_c0076,0.819
r0103_c0077,1.4835
r0103_c0078,1.2187
r0103_c0079,1.5994
r0103_c0080,1.9108
r0103_c0081,1.3645
r0103_c0082,0.3689
r0103_c0083,0.3669
r0103_c0084,0.9065
r0103_c0085,0.0966
r0103_c0086,1.03
r0103_c0087,0.7369
r0103_c0088,0.928
r0103_c0089,0.9223
r0103_c0090,0.1394
r0103_c0091,1.1432
r0103_c0092,-0.0
r0103_c0093,0.648
r0103_c0094,1.1321
r0103_c0095,0.0828
r0103_c0096,1.519
r0103_c0097,1.0007
r0103_c0098,1.1899
r0103_c0099,1.663
r0103_c0100,1.1242
r0103_c0101,1.4064
r0103_c0102,0.1541
r0103_c0103,0.1739
r0103_c0104,1.4848
r0103_c0105,1.3755
r0103_c0110,-0.0
r0103_c0111,1.7472
r0103_c0112,0.5494
r0103_c0113,0.3912
r0103_c0114,0.3188
r0103_c0115,0.2673
r0103_c0116,0.3023
r0103_c0117,0.0998
r0103_c0118,-0.0
r0103_c0119,-0.0
r0103_c0122,-0.0
r0103_c0123,-0.0
r0103_c0124,-0.0
r0103_c0125,-0.0
r0103_c0126,-0.0
r0103_c0127,-0.0
r0103_c0128,0.022
r0103_c0129,-0.0
r0103_c0130,-0.0
r0103_c0131,-0.0
r0103_c0132,-0.0
r0104_c0053,0.8323
