cell_id,avg_floors,avg_yearbuilt,total_bldg_area,building_count
r0040_c0115,2.0,1941,60245.0,45
r0040_c0116,2.4,1971,261834.0,37
r0040_c0117,1.8,1957,162605.0,26
r0040_c0118,2.4,1982,294480.0,20
r0040_c0119,2.2,1943,164909.0,18
r0040_c0120,2.8,1937,251353.0,32
r0040_c0121,2.3,1945,162274.0,34
r0040_c0122,2.0,1940,101343.0,56
r0040_c0123,2.0,1942,74937.0,50
r0040_c0124,1.7,1961,75921.0,30
r0040_c0125,2.0,1960,73936.0,17
r0041_c0078,1.7,1920,24864.0,23
r0041_c0079,1.6,1929,83541.0,72
r0041_c0080,1.5,1929,43746.0,38
r0041_c0081,1.1,1940,6741.0,8
r0041_c0108,1.7,1948,40213.0,21
r0041_c0109,1.8,1956,76801.0,35
r0041_c0110,1.7,1958,58568.0,20
r0041_c0111,1.8,1970,42201.0,24
r0041_c0112,2.1,1960,52048.0,22
r0041_c0113,2.2,1926,80001.0,37
r0041_c0114,2.2,1953,118580.0,72
r0041_c0115,2.2,1956,89259.0,53
r0041_c0116,2.1,1977,88251.0,35
r0041_c0117,3.1,1955,344457.0,12
r0041_c0118,1.7,1977,124712.0,11
r0041_c0119,2.6,1970,186166.0,12
r0041_c0120,2.9,1964,309352.0,33
r0041_c0121,2.4,1926,156364.0,64
r0041_c0122,2.1,1946,68070.0,39
r0041_c0123,1.9,1937,61983.0,50
r0041_c0124,1.6,1961,69922.0,24
r0041_c0125,1.2,1958,19283.0,6
r0042_c0078,1.5,1920,8898.0,9
r0042_c0079,1.6,1926,88532.0,74
r0042_c0080,1.7,1939,56917.0,50
r0042_c0081,2.0,1924,7015.0,6
r0042_c0082,2.4,1960,9256.0,6
r0042_c0108,1.7,1960,51762.0,23
r0042_c0109,1.8,1944,50828.0,27
r0042_c0110,1.9,1944,43636.0,37
r0042_c0111,1.7,1949,54926.0,27
r0042_c0112,1.8,1942,44627.0,39
r0042_c0113,2.0,1942,65889.0,46
r0042_c0114,2.6,1967,220556.0,46
r0042_c0115,2.6,1951,223778.0,36
r0042_c0116,2.0,1956,316816.0,22
r0042_c0117,3.8,2001,1216624.0,13
r0042_c0118,2.3,1942,242572.0,20
r0042_c0119,2.4,1945,102035.0,54
r0042_c0120,2.6,1972,95638.0,45
r0042_c0121,2.4,1935,131163.0,46
r0042_c0122,2.1,1956,93897.0,40
r0042_c0123,1.6,1959,64880.0,29
r0042_c0124,2.3,1972,18415.0,5
r0043_c0079,1.8,1924,83935.0,32
r0043_c0080,1.7,1937,85309.0,63
r0043_c0081,1.7,1939,75210.0,65
r0043_c0082,1.6,1950,28637.0,32
r0043_c0108,1.7,1950,21841.0,17
r0043_c0109,1.8,1950,60639.0,34
r0043_c0110,1.7,1956,55050.0,27
r0043_c0111,1.9,1950,63007.0,27
r0043_c0112,2.0,1937,72995.0,49
r0043_c0113,2.0,1953,135699.0,21
r0043_c0114,2.3,1960,163424.0,50
r0043_c0115,2.5,1935,123813.0,50
r0043_c0116,2.5,1973,157717.0,48
r0043_c0117,2.3,1950,78858.0,37
r0043_c0118,3.9,1985,657268.0,12
r0043_c0119,2.6,1956,196019.0,32
r0043_c0120,2.3,1944,120462.0,32
r0043_c0121,2.4,1949,85995.0,46
r0043_c0122,2.2,1947,58380.0,19
r0043_c0123,2.0,1952,27283.0,15
r0044_c0079,2.1,1941,14693.0,10
r0044_c0080,1.7,1937,57603.0,52
r0044_c0081,1.5,1933,82327.0,80
r0044_c0082,1.6,1937,24400.0,22
r0044_c0108,1.6,1970,15142.0,7
r0044_c0109,1.6,1974,63056.0,32
r0044_c0110,1.6,1958,32086.0,15
r0044_c0111,1.8,1949,117479.0,15
r0044_c0112,2.1,1958,7070.0,4
r0044_c0113,2.2,1945,66298.0,38
r0044_c0114,2.0,1937,79368.0,53
r0044_c0115,2.5,1963,117811.0,73
r0044_c0116,2.1,1959,92766.0,57
r0044_c0117,2.5,1958,73398.0,38
r0044_c0118,3.2,1969,126957.0,4
r0044_c0119,2.2,1950,119515.0,49
r0044_c0120,2.7,1953,260635.0,30
r0044_c0121,2.6,1955,74932.0,34
r0044_c0122,2.2,1933,77507.0,34
r0044_c0123,2.3,1924,16092.0,12
r0045_c0080,1.9,1941,32557.0,31
r0045_c0081,1.8,1929,28358.0,31
r0045_c0108,2.4,1922,13115.0,6
r0045_c0109,1.9,1940,57244.0,32
r0045_c0110,1.9,1947,65198.0,43
r0045_c0111,2.0,1953,69918.0,37
r0045_c0114,2.2,1932,91049.0,67
r0045_c0115,2.2,1957,76587.0,46
r0045_c0116,2.3,1983,42640.0,24
r0045_c0117,1.2,1948,28776.0,5
