cell_id,shop_density_km2,brand_ratio
r0043_c0082,0.0,0.0
r0043_c0108,0.0,0.0
r0043_c0109,0.0,0.0
r0043_c0110,0.0,0.0
r0043_c0111,0.0,0.0
r0043_c0112,0.0,0.0
r0043_c0113,0.0,0.0
r0043_c0114,0.0,0.0
r0043_c0115,0.0,0.0
r0043_c0116,0.0,0.0
r0043_c0117,44.44,0.0
r0043_c0118,44.44,0.0
r0043_c0119,0.0,0.0
r0043_c0120,0.0,0.0
r0043_c0121,0.0,0.0
r0043_c0122,0.0,0.0
r0043_c0123,0.0,0.0
r0044_c0079,0.0,0.0
r0044_c0080,0.0,0.0
r0044_c0081,0.0,0.0
r0044_c0082,0.0,0.0
r0044_c0108,0.0,0.0
r0044_c0109,0.0,0.0
r0044_c0110,0.0,0.0
r0044_c0111,0.0,0.0
r0044_c0112,0.0,0.0
r0044_c0113,0.0,0.0
r0044_c0114,0.0,0.0
r0044_c0115,0.0,0.0
r0044_c0116,0.0,0.0
r0044_c0117,0.0,0.0
r0044_c0118,44.44,0.0
r0044_c0119,0.0,0.0
r0044_c0120,0.0,0.0
r0044_c0121,0.0,0.0
r0044_c0122,0.0,0.0
r0044_c0123,0.0,0.0
r0045_c0080,0.0,0.0
r0045_c0081,0.0,0.0
r0045_c0108,0.0,0.0
r0045_c0109,0.0,0.0
r0045_c0110,0.0,0.0
r0045_c0111,0.0,0.0
r0045_c0114,0.0,0.0
r0045_c0115,0.0,0.0
r0045_c0116,0.0,0.0
r0045_c0117,222.22,0.0
r0045_c0119,0.0,0.0
r0045_c0120,0.0,0.0
r0045_c0121,0.0,0.0
r0045_c0122,0.0,0.0
r0046_c0080,0.0,0.0
r0046_c0081,0.0,0.0
r0046_c0106,0.0,0.0
r0046_c0107,0.0,0.0
r0046_c0108,0.0,0.0
r0046_c0109,0.0,0.0
r0046_c0110,0.0,0.0
r0046_c0111,0.0,0.0
r0046_c0112,0.0,0.0
r0046_c0120,0.0,0.0
r0046_c0121,0.0,0.0
r0046_c0122,44.44,0.0
r0047_c0079,0.0,0.0
r0047_c0080,0.0,0.0
r0047_c0107,0.0,0.0
r0047_c0108,0.0,0.0
r0047_c0109,0.0,0.0
r0047_c0110,0.0,0.0
r0047_c0120,0.0,0.0
r0047_c0121,222.22,0.0
r0048_c0078,0.0,0.0
r0048_c0079,0.0,0.0
r0048_c0080,0.0,0.0
r0048_c0108,0.0,0.0
r0048_c0109,0.0,0.0
r0048_c0110,0.0,0.0
r0049_c0079,0.0,0.0
r0050_c0079,0.0,0.0
r0064_c0123,0.0,0.0
r0064_c0124,266.67,0.3333
r0065_c0121,0.0,0.0
r0065_c0124,444.44,0.6
r0066_c0121,0.0,0.0
r0066_c0122,0.0,0.0
r0066_c0123,0.0,0.0
r0067_c0122,0.0,0.0
r0067_c0123,44.44,1.0
r0069_c0123,0.0,0.0
r0070_c0122,0.0,0.0
r0070_c0123,0.0,0.0
r0071_c0122,0.0,0.0
r0071_c0123,0.0,0.0
r0072_c0122,0.0,0.0
r0072_c0123,0.0,0.0
r0072_c0124,0.0,0.0
r0073_c0065,0.0,0.0
r0073_c0122,0.0,0.0
r0074_c0065,0.0,0.0
r0074_c0066,0.0,0.0
r0074_c0067,0.0,0.0
r0074_c0068,0.0,0.0
r0074_c0069,0.0,0.0
r0074_c0070,0.0,0.0
r0075_c0064,0.0,0.0
r0075_c0065,0.0,0.0
r0075_c0066,0.0,0.0
r0075_c0067,0.0,0.0
r0075_c0068,0.0,0.0
r0075_c0069,0.0,0.0
r0075_c0070,222.22,0.0
r0075_c0071,0.0,0.0
r0075_c0072,0.0,0.0
r0075_c0073,0.0,0.0
r0075_c0074,0.0,0.0
r0075_c0075,0.0,0.0
r0075_c0076,0.0,0.0
r0075_c0126,0.0,0.0
r0075_c0127,0.0,0.0
r0075_c0128,0.0,0.0
r0075_c0129,0.0,0.0
r0075_c0130,0.0,0.0
r0076_c0064,0.0,0.0
r0076_c0065,0.0,0.0
r0076_c0066,0.0,0.0
r0076_c0067,0.0,0.0
r0076_c0068,0.0,0.0
r0076_c0069,88.89,0.0
r0076_c0070,0.0,0.0
r0076_c0071,0.0,0.0
r0076_c0072,0.0,0.0
r0076_c0073,0.0,0.0
r0076_c0074,0.0,0.0
r0076_c0075,0.0,0.0
r0076_c0076,0.0,0.0
r0076_c0126,0.0,0.0
r0076_c0127,0.0,0.0
r0076_c0128,0.0,0.0
r0076_c0129,0.0,0.0
r0076_c0130,0.0,0.0
r0076_c0131,0.0,0.0
r0076_c0132,0.0,0.0
r0077_c0064,44.44,0.0
r0077_c0065,0.0,0.0
r0077_c0066,0.0,0.0
r0077_c0067,0.0,0.0
r0077_c0068,0.0,0.0
r0077_c0069,0.0,0.0
r0077_c0070,0.0,0.0
r0077_c0071,0.0,0.0
r0077_c0072,0.0,0.0
r0077_c0073,0.0,0.0
r0077_c0074,0.0,0.0
r0077_c0075,0.0,0.0
r0077_c0120,0.0,0.0
r0077_c0121,0.0,0.0
r0077_c0122,0.0,0.0
r0077_c0123,0.0,0.0
r0077_c0124,0.0,0.0
r0077_c0125,0.0,0.0
r0077_c0126,0.0,0.0
r0077_c0127,0.0,0.0
r0077_c0128,0.0,0.0
r0077_c0129,0.0,0.0
r0077_c0130,0.0,0.0
r0077_c0131,0.0,0.0
r0077_c0132,0.0,0.0
r0077_c0133,222.22,0.2
r0078_c0061,0.0,0.0
r0078_c0062,0.0,0.0
r0078_c0063,0.0,0.0
r0078_c0064,0.0,0.0
r0078_c0065,0.0,0.0
r0078_c0066,0.0,0.0
r0078_c0067,0.0,0.0
r0078_c0068,0.0,0.0
r0078_c0069,44.44,0.0
r0078_c0070,0.0,0.0
r0078_c0071,0.0,0.0
r0078_c0072,0.0,0.0
r0078_c0073,0.0,0.0
r0078_c0074,0.0,0.0
r0078_c0075,0.0,0.0
r0078_c0111,0.0,0.0
r0078_c0118,0.0,0.0
r0078_c0120,0.0,0.0
r0078_c0121,0.0,0.0
r0078_c0122,0.0,0.0
r0078_c0123,0.0,0.0
r0078_c0124,0.0,0.0
r0078_c0125,0.0,0.0
r0078_c0126,0.0,0.0
r0078_c0127,0.0,0.0
r0078_c0128,0.0,0.0
r0078_c0129,0.0,0.0
r0078_c0130,0.0,0.0
r0078_c0131,0.0,0.0
r0078_c0132,0.0,0.0
r0078_c0133,0.0,0.0
r0079_c0061,0.0,0.0
r0079_c0062,0.0,0.0
r0079_c0063,0.0,0.0
r0079_c0064,0.0,0.0
r0079_c0065,0.0,0.0
r0079_c0066,0.0,0.0
