cell_id,cell_lat,cell_lon,zone_type,cell_lot_count
r0035_c0113,40.596105,-73.7606019,Residential,40
r0035_c0114,40.596105,-73.758819,Residential,46
r0035_c0115,40.596105,-73.7570361,Residential,13
r0035_c0117,40.596105,-73.7534703,Residential,22
r0035_c0119,40.596105,-73.7499045,Residential,3
r0035_c0120,40.596105,-73.7481216,Residential,17
r0035_c0121,40.596105,-73.7463386,Residential,21
r0035_c0122,40.596105,-73.7445557,Residential,8
r0035_c0123,40.596105,-73.7427728,Mixed-Use,10
r0035_c0124,40.596105,-73.7409899,Mixed-Use,24
r0035_c0125,40.596105,-73.739207,Residential,45
r0036_c0080,40.5974564,-73.819438,Mixed-Use,10
r0036_c0088,40.5974564,-73.8051747,Mixed-Use,19
r0036_c0089,40.5974564,-73.8033918,Mixed-Use,33
r0036_c0090,40.5974564,-73.8016089,Residential,42
r0036_c0091,40.5974564,-73.799826,Residential,75
r0036_c0092,40.5974564,-73.7980431,Residential,42
r0036_c0093,40.5974564,-73.7962602,Residential,45
r0036_c0094,40.5974564,-73.7944773,Residential,62
r0036_c0095,40.5974564,-73.7926944,Residential,41
r0036_c0096,40.5974564,-73.7909114,Mixed-Use,11
r0036_c0102,40.5974564,-73.780214,Open Space,4
r0036_c0103,40.5974564,-73.7784311,Residential,42
r0036_c0104,40.5974564,-73.7766481,Residential,74
r0036_c0105,40.5974564,-73.7748652,Residential,52
r0036_c0107,40.5974564,-73.7712994,Residential,16
r0036_c0108,40.5974564,-73.7695165,Residential,43
r0036_c0109,40.5974564,-73.7677336,Residential,15
r0036_c0110,40.5974564,-73.7659507,Commercial,8
r0036_c0111,40.5974564,-73.7641678,Residential,34
r0036_c0112,40.5974564,-73.7623848,Residential,47
r0036_c0113,40.5974564,-73.7606019,Residential,45
r0036_c0114,40.5974564,-73.758819,Residential,49
r0036_c0115,40.5974564,-73.7570361,Residential,25
r0036_c0117,40.5974564,-73.7534703,Institutional,13
r0036_c0118,40.5974564,-73.7516874,Institutional,21
r0036_c0119,40.5974564,-73.7499045,Residential,12
r0036_c0120,40.5974564,-73.7481216,Residential,22
r0036_c0121,40.5974564,-73.7463386,Residential,48
r0036_c0122,40.5974564,-73.7445557,Residential,36
r0036_c0123,40.5974564,-73.7427728,Residential,16
r0036_c0124,40.5974564,-73.7409899,Residential,28
r0036_c0125,40.5974564,-73.739207,Mixed-Use,8
r0037_c0078,40.5988077,-73.8230039,Mixed-Use,4
r0037_c0079,40.5988077,-73.8212209,Mixed-Use,19
r0037_c0080,40.5988077,-73.819438,Residential,38
r0037_c0089,40.5988077,-73.8033918,Mixed-Use,8
r0037_c0090,40.5988077,-73.8016089,Mixed-Use,25
r0037_c0091,40.5988077,-73.799826,Residential,47
r0037_c0092,40.5988077,-73.7980431,Residential,31
r0037_c0093,40.5988077,-73.7962602,Residential,42
r0037_c0094,40.5988077,-73.7944773,Mixed-Use,21
r0037_c0095,40.5988077,-73.7926944,Residential,22
r0037_c0096,40.5988077,-73.7909114,Residential,18
r0037_c0104,40.5988077,-73.7766481,Mixed-Use,62
r0037_c0105,40.5988077,-73.7748652,Mixed-Use,33
r0037_c0110,40.5988077,-73.7659507,Residential,13
r0037_c0111,40.5988077,-73.7641678,Residential,35
r0037_c0112,40.5988077,-73.7623848,Residential,50
r0037_c0113,40.5988077,-73.7606019,Residential,45
r0037_c0114,40.5988077,-73.758819,Residential,35
r0037_c0115,40.5988077,-73.7570361,Residential,34
r0037_c0116,40.5988077,-73.7552532,Residential,20
r0037_c0117,40.5988077,-73.7534703,Institutional,3
r0037_c0118,40.5988077,-73.7516874,Institutional,24
r0037_c0119,40.5988077,-73.7499045,Residential,47
r0037_c0120,40.5988077,-73.7481216,Residential,34
r0037_c0121,40.5988077,-73.7463386,Residential,46
r0037_c0122,40.5988077,-73.7445557,Residential,54
r0037_c0123,40.5988077,-73.7427728,Residential,37
r0037_c0124,40.5988077,-73.7409899,Residential,36
r0037_c0125,40.5988077,-73.739207,Residential,31
r0038_c0077,40.6001591,-73.8247868,Mixed-Use,12
r0038_c0078,40.6001591,-73.8230039,Residential,26
r0038_c0079,40.6001591,-73.8212209,Residential,32
r0038_c0080,40.6001591,-73.819438,Residential,25
r0038_c0104,40.6001591,-73.7766481,Mixed-Use,20
r0038_c0105,40.6001591,-73.7748652,Mixed-Use,27
r0038_c0109,40.6001591,-73.7677336,Residential,14
r0038_c0110,40.6001591,-73.7659507,Residential,52
r0038_c0111,40.6001591,-73.7641678,Residential,36
r0038_c0112,40.6001591,-73.7623848,Residential,47
r0038_c0113,40.6001591,-73.7606019,Residential,37
r0038_c0114,40.6001591,-73.758819,Institutional,31
r0038_c0115,40.6001591,-73.7570361,Residential,28
r0038_c0116,40.6001591,-73.7552532,Residential,28
r0038_c0117,40.6001591,-73.7534703,Mixed-Use,25
r0038_c0118,40.6001591,-73.7516874,Residential,32
r0038_c0119,40.6001591,-73.7499045,Residential,35
r0038_c0120,40.6001591,-73.7481216,Residential,50
r0038_c0121,40.6001591,-73.7463386,Residential,33
r0038_c0122,40.6001591,-73.7445557,Institutional,18
r0038_c0123,40.6001591,-73.7427728,Residential,25
r0038_c0124,40.6001591,-73.7409899,Residential,30
r0038_c0125,40.6001591,-73.739207,Residential,38
r0039_c0078,40.6015104,-73.8230039,Residential,35
r0039_c0079,40.6015104,-73.8212209,Residential,45
r0039_c0080,40.6015104,-73.819438,Mixed-Use,25
r0039_c0105,40.6015104,-73.7748652,Residential,15
r0039_c0109,40.6015104,-73.7677336,Residential,49
r0039_c0110,40.6015104,-73.7659507,Residential,28
r0039_c0111,40.6015104,-73.7641678,Institutional,3
r0039_c0112,40.6015104,-73.7623848,Residential,34
r0039_c0113,40.6015104,-73.7606019,Residential,22
r0039_c0114,40.6015104,-73.758819,Residential,41
r0039_c0115,40.6015104,-73.7570361,Residential,38
r0039_c0116,40.6015104,-73.7552532,Residential,16
r0039_c0117,40.6015104,-73.7534703,Mixed-Use,22
r0039_c0118,40.6015104,-73.7516874,Mixed-Use,26
r0039_c0119,40.6015104,-73.7499045,Residential,14
r0039_c0120,40.6015104,-73.7481216,Residential,31
r0039_c0121,40.6015104,-73.7463386,Residential,24
r0039_c0122,40.6015104,-73.7445557,Residential,30
r0039_c0123,40.6015104,-73.7427728,Residential,36
r0039_c0124,40.6015104,-73.7409899,Residential,18
r0039_c0125,40.6015104,-73.739207,Residential,30
r0040_c0078,40.6028618,-73.8230039,Mixed-Use,29
r0040_c0079,40.6028618,-73.8212209,Residential,69
r0040_c0080,40.6028618,-73.819438,Residential,24
r0040_c0081,40.6028618,-73.8176551,Residential,4
r0040_c0108,40.6028618,-73.7695165,Residential,22
r0040_c0109,40.6028618,-73.7677336,Residential,33
r0040_c0110,40.6028618,-73.7659507,Residential,32
r0040_c0111,40.6028618,-73.7641678,Residential,27
r0040_c0112,40.6028618,-73.7623848,Residential,22
r0040_c0113,40.6028618,-73.7606019,Residential,33
r0040_c0114,40.6028618,-73.758819,Residential,37
r0040_c0115,40.6028618,-73.7570361,Residential,38
r0040_c0116,40.6028618,-73.7552532,Residential,27
r0040_c0117,40.6028618,-73.7534703,Commercial,21
r0040_c0118,40.6028618,-73.7516874,Mixed-Use,22
r0040_c0119,40.6028618,-73.7499045,Mixed-Use,17
r0040_c0120,40.6028618,-73.7481216,Residential,23
r0040_c0121,40.6028618,-73.7463386,Residential,24
r0040_c0122,40.6028618,-73.7445557,Residential,35
r0040_c0123,40.6028618,-73.7427728,Residential,32
r0040_c0124,40.6028618,-73.7409899,Residential,25
r0040_c0125,40.6028618,-73.739207,Residential,17
r0041_c0078,40.6042131,-73.8230039,Residential,23
r0041_c0079,40.6042131,-73.8212209,Residential,71
r0041_c0080,40.6042131,-73.819438,Residential,40
r0041_c0081,40.6042131,-73.8176551,Mixed-Use,10
r0041_c0108,40.6042131,-73.7695165,Residential,20
r0041_c0109,40.6042131,-73.7677336,Residential,31
r0041_c0110,40.6042131,-73.7659507,Residential,19
r0041_c0111,40.6042131,-73.7641678,Residential,18
r0041_c0112,40.6042131,-73.7623848,Residential,17
r0041_c0113,40.6042131,-73.7606019,Residential,20
r0041_c0114,40.6042131,-73.758819,Residential,51
r0041_c0115,40.6042131,-73.7570361,Residential,43
r0041_c0116,40.6042131,-73.7552532,Mixed-Use,36
r0041_c0117,40.6042131,-73.7534703,Mixed-Use,13
r0041_c0118,40.6042131,-73.7516874,Mixed-Use,12
r0041_c0119,40.6042131,-73.7499045,Institutional,11
r0041_c0120,40.6042131,-73.7481216,Residential,25
r0041_c0121,40.6042131,-73.7463386,Residential,40
r0041_c0122,40.6042131,-73.7445557,Residential,37
r0041_c0123,40.6042131,-73.7427728,Residential,29
r0041_c0124,40.6042131,-73.7409899,Residential,23
r0041_c0125,40.6042131,-73.739207,Residential,6
r0042_c0078,40.6055645,-73.8230039,Mixed-Use,12
r0042_c0079,40.6055645,-73.8212209,Residential,72
r0042_c0080,40.6055645,-73.819438,Residential,49
r0042_c0081,40.6055645,-73.8176551,Mixed-Use,8
r0042_c0082,40.6055645,-73.8158722,Residential,10
r0042_c0108,40.6055645,-73.7695165,Residential,24
r0042_c0109,40.6055645,-73.7677336,Residential,22
r0042_c0110,40.6055645,-73.7659507,Residential,25
r0042_c0111,40.6055645,-73.7641678,Residential,21
r0042_c0112,40.6055645,-73.7623848,Residential,22
r0042_c0113,40.6055645,-73.7606019,Residential,31
r0042_c0114,40.6055645,-73.758819,Residential,36
r0042_c0115,40.6055645,-73.7570361,Residential,33
r0042_c0116,40.6055645,-73.7552532,Commercial,21
r0042_c0117,40.6055645,-73.7534703,Mixed-Use,8
r0042_c0118,40.6055645,-73.7516874,Institutional,19
r0042_c0119,40.6055645,-73.7499045,Residential,34
r0042_c0120,40.6055645,-73.7481216,Residential,36
r0042_c0121,40.6055645,-73.7463386,Residential,35
r0042_c0122,40.6055645,-73.7445557,Residential,35
r0042_c0123,40.6055645,-73.7427728,Residential,27
r0042_c0124,40.6055645,-73.7409899,Residential,6
r0043_c0079,40.6069158,-73.8212209,Residential,29
r0043_c0080,40.6069158,-73.819438,Residential,56
r0043_c0081,40.6069158,-73.8176551,Residential,55
r0043_c0082,40.6069158,-73.8158722,Residential,29
r0043_c0108,40.6069158,-73.7695165,Residential,21
r0043_c0109,40.6069158,-73.7677336,Residential,31
r0043_c0110,40.6069158,-73.7659507,Residential,21
r0043_c0111,40.6069158,-73.7641678,Residential,26
r0043_c0112,40.6069158,-73.7623848,Residential,35
r0043_c0113,40.6069158,-73.7606019,Residential,15
r0043_c0114,40.6069158,-73.758819,Residential,43
r0043_c0115,40.6069158,-73.7570361,Residential,38
r0043_c0116,40.6069158,-73.7552532,Residential,40
r0043_c0117,40.6069158,-73.7534703,Residential,30
r0043_c0118,40.6069158,-73.7516874,Residential,14
r0043_c0119,40.6069158,-73.7499045,Residential,32
r0043_c0120,40.6069158,-73.7481216,Residential,19
r0043_c0121,40.6069158,-73.7463386,Residential,29
r0043_c0122,40.6069158,-73.7445557,Institutional,17
r0043_c0123,40.6069158,-73.7427728,Residential,14
r0044_c0079,40.6082672,-73.8212209,Residential,8
r0044_c0080,40.6082672,-73.819438,Residential,40
r0044_c0081,40.6082672,-73.8176551,Residential,69
r0044_c0082,40.6082672,-73.8158722,Mixed-Use,15
r0044_c0108,40.6082672,-73.7695165,Mixed-Use,30
r0044_c0109,40.6082672,-73.7677336,Residential,29
r0044_c0110,40.6082672,-73.7659507,Residential,15
r0044_c0111,40.6082672,-73.7641678,Institutional,11
r0044_c0112,40.6082672,-73.7623848,Residential,4
r0044_c0113,40.6082672,-73.7606019,Residential,31
r0044_c0114,40.6082672,-73.758819,Residential,39
r0044_c0115,40.6082672,-73.7570361,Residential,50
r0044_c0116,40.6082672,-73.7552532,Residential,47
r0044_c0117,40.6082672,-73.7534703,Residential,33
r0044_c0118,40.6082672,-73.7516874,Industrial,6
r0044_c0119,40.6082672,-73.7499045,Residential,39
r0044_c0120,40.6082672,-73.7481216,Residential,25
r0044_c0121,40.6082672,-73.7463386,Residential,22
r0044_c0122,40.6082672,-73.7445557,Residential,28
r0044_c0123,40.6082672,-73.7427728,Residential,9
