cell_id,amenity_density,amenity_ratio_food_drink
r0160_c0151,133.33,0.0
r0160_c0153,400.0,0.0
r0160_c0154,355.56,0.0
r0160_c0155,355.56,0.0
r0160_c0156,222.22,0.0
r0160_c0157,88.89,0.0
r0160_c0158,133.33,0.0
r0160_c0159,177.78,0.0
r0160_c0160,44.44,0.0
r0160_c0161,711.11,0.5625
r0160_c0162,755.56,0.3529
r0160_c0163,0.0,0.0
r0160_c0166,44.44,0.0
r0160_c0167,0.0,0.0
r0160_c0170,0.0,0.0
r0160_c0171,0.0,0.0
r0160_c0172,311.11,0.1429
r0160_c0173,488.89,0.1818
r0160_c0174,488.89,0.2727
r0160_c0175,0.0,0.0
r0160_c0176,5600.0,0.0159
r0161_c0091,311.11,0.1429
r0161_c0092,44.44,0.0
r0161_c0093,44.44,0.0
r0161_c0094,88.89,0.0
r0161_c0096,1155.56,0.1923
r0161_c0108,533.33,0.0833
r0161_c0111,0.0,0.0
r0161_c0112,44.44,0.0
r0161_c0113,44.44,0.0
r0161_c0114,44.44,0.0
r0161_c0115,88.89,0.0
r0161_c0116,88.89,0.0
r0161_c0117,177.78,0.0
r0161_c0118,311.11,0.1429
r0161_c0119,44.44,0.0
r0161_c0120,44.44,0.0
r0161_c0121,133.33,0.3333
r0161_c0122,44.44,0.0
r0161_c0123,88.89,0.5
r0161_c0124,133.33,0.0
r0161_c0125,311.11,0.4286
r0161_c0126,222.22,0.2
r0161_c0127,44.44,0.0
r0161_c0128,88.89,0.0
r0161_c0129,133.33,0.3333
r0161_c0130,0.0,0.0
r0161_c0131,133.33,0.0
r0161_c0132,133.33,0.0
r0161_c0133,88.89,0.0
r0161_c0134,133.33,0.0
r0161_c0135,177.78,0.0
r0161_c0136,88.89,0.0
r0161_c0137,0.0,0.0
r0161_c0138,0.0,0.0
r0161_c0139,133.33,0.0
r0161_c0140,177.78,0.5
r0161_c0141,44.44,1.0
r0161_c0142,0.0,0.0
r0161_c0143,133.33,0.0
r0161_c0144,266.67,0.0
r0161_c0145,88.89,0.0
r0161_c0146,44.44,0.0
r0161_c0147,222.22,0.0
r0161_c0148,44.44,0.0
r0161_c0149,177.78,0.75
r0161_c0150,266.67,0.0
r0161_c0151,177.78,0.0
r0161_c0152,44.44,0.0
r0161_c0153,88.89,0.0
r0161_c0154,0.0,0.0
r0161_c0155,44.44,0.0
r0161_c0156,133.33,0.0
r0161_c0157,222.22,0.0
r0161_c0158,133.33,0.0
r0161_c0159,266.67,0.0
r0161_c0161,533.33,0.0833
r0161_c0162,177.78,0.25
r0161_c0163,222.22,0.0
r0161_c0164,488.89,0.0
r0161_c0165,933.33,0.2857
r0161_c0166,44.44,0.0
r0161_c0167,0.0,0.0
r0161_c0168,622.22,0.0
r0161_c0170,88.89,0.0
r0161_c0171,133.33,0.0
r0161_c0172,488.89,0.0
r0161_c0173,533.33,0.1667
r0161_c0174,577.78,0.3077
r0161_c0175,222.22,0.2
r0162_c0091,0.0,0.0
r0162_c0092,0.0,0.0
r0162_c0093,88.89,0.0
r0162_c0094,88.89,0.0
r0162_c0095,0.0,0.0
r0162_c0096,0.0,0.0
r0162_c0110,44.44,0.0
r0162_c0111,0.0,0.0
r0162_c0112,0.0,0.0
r0162_c0113,0.0,0.0
r0162_c0114,0.0,0.0
r0162_c0115,44.44,0.0
r0162_c0116,44.44,0.0
r0162_c0117,44.44,0.0
r0162_c0118,44.44,0.0
r0162_c0119,0.0,0.0
r0162_c0120,0.0,0.0
r0162_c0121,0.0,0.0
r0162_c0122,133.33,0.0
r0162_c0123,88.89,0.0
r0162_c0124,133.33,0.0
r0162_c0125,44.44,0.0
r0162_c0126,311.11,0.0
r0162_c0127,444.44,0.0
r0162_c0128,222.22,0.2
r0162_c0129,0.0,0.0
r0162_c0130,0.0,0.0
r0162_c0131,0.0,0.0
r0162_c0132,0.0,0.0
r0162_c0133,44.44,0.0
r0162_c0134,88.89,0.0
r0162_c0135,133.33,0.0
r0162_c0136,0.0,0.0
r0162_c0137,0.0,0.0
r0162_c0138,0.0,0.0
r0162_c0139,0.0,0.0
r0162_c0140,133.33,0.0
r0162_c0141,88.89,0.0
r0162_c0142,88.89,0.0
r0162_c0143,177.78,0.0
r0162_c0144,44.44,0.0
r0162_c0145,133.33,0.0
r0162_c0146,177.78,0.0
r0162_c0147,44.44,0.0
r0162_c0148,88.89,0.0
r0162_c0149,133.33,0.0
r0162_c0150,88.89,0.0
r0162_c0151,177.78,0.0
r0162_c0152,88.89,0.0
r0162_c0153,133.33,0.0
r0162_c0154,177.78,0.0
r0162_c0155,311.11,0.0
r0162_c0156,133.33,0.0
r0162_c0157,133.33,0.0
r0162_c0158,177.78,0.0
r0162_c0162,44.44,0.0
r0162_c0163,311.11,0.0
r0162_c0164,1066.67,0.2083
r0162_c0165,888.89,0.15
r0162_c0166,844.44,0.1579
r0162_c0168,444.44,0.0
r0162_c0170,933.33,0.0952
r0162_c0171,177.78,0.0
r0162_c0172,800.0,0.0556
r0162_c0173,1511.11,0.1765
r0162_c0174,1511.11,0.0294
r0162_c0175,2577.78,0.0172
r0163_c0091,977.78,0.0
r0163_c0092,0.0,0.0
r0163_c0093,0.0,0.0
r0163_c0094,0.0,0.0
r0163_c0095,0.0,0.0
r0163_c0096,44.44,0.0
r0163_c0102,177.78,0.0
r0163_c0104,88.89,0.0
r0163_c0105,0.0,0.0
r0163_c0106,44.44,0.0
r0163_c0107,44.44,0.0
r0163_c0108,0.0,0.0
r0163_c0110,0.0,0.0
r0163_c0111,0.0,0.0
r0163_c0112,0.0,0.0
r0163_c0114,0.0,0.0
r0163_c0115,44.44,0.0
r0163_c0116,88.89,0.0
r0163_c0117,133.33,0.0
r0163_c0118,0.0,0.0
r0163_c0119,0.0,0.0
r0163_c0120,0.0,0.0
r0163_c0121,88.89,0.0
r0163_c0122,88.89,0.0
r0163_c0123,44.44,0.0
r0163_c0125,400.0,0.1111
r0163_c0126,88.89,0.0
r0163_c0127,88.89,0.0
r0163_c0129,0.0,0.0
r0163_c0130,0.0,0.0
r0163_c0131,0.0,0.0
r0163_c0132,0.0,0.0
r0163_c0133,44.44,0.0
r0163_c0134,44.44,0.0
r0163_c0135,0.0,0.0
r0163_c0136,0.0,0.0
r0163_c0137,0.0,0.0
r0163_c0138,0.0,0.0
r0163_c0139,0.0,0.0
r0163_c0140,133.33,0.6667
r0163_c0141,222.22,0.6
r0163_c0142,133.33,1.0
r0163_c0143,88.89,0.0
r0163_c0144,533.33,0.0833
r0163_c0145,222.22,0.0
r0163_c0146,355.56,0.0
r0163_c0148,844.44,0.0526
r0163_c0149,488.89,0.0
r0163_c0150,88.89,0.0
r0163_c0151,488.89,0.2727
r0163_c0152,1200.0,0.4444
r0163_c0153,888.89,0.6
r0163_c0154,488.89,0.3636
r0163_c0155,222.22,0.8
r0163_c0156,577.78,0.4615
r0163_c0157,755.56,0.4706
r0163_c0158,488.89,0.4545
r0163_c0159,533.33,0.0
r0163_c0160,577.78,0.0
r0163_c0162,266.67,0.0
r0163_c0163,266.67,0.0
r0163_c0164,311.11,0.1429
r0163_c0168,0.0,0.0
r0163_c0169,1777.78,0.05
r0163_c0170,177.78,0.0
r0163_c0171,622.22,0.0
r0163_c0172,977.78,0.0
r0163_c0173,1822.22,0.0976
r0164_c0092,400.0,0.1111
r0164_c0093,0.0,0.0
r0164_c0097,0.0,0.0
r0164_c0098,0.0,0.0
r0164_c0099,0.0,0.0
r0164_c0100,133.33,0.0
r0164_c0101,0.0,0.0
r0164_c0102,0.0,0.0
r0164_c0103,0.0,0.0
r0164_c0105,88.89,0.0
r0164_c0106,0.0,0.0
r0164_c0107,44.44,0.0
r0164_c0108,88.89,0.0
r0164_c0109,0.0,0.0
r0164_c0110,0.0,0.0
r0164_c0111,0.0,0.0
r0164_c0112,88.89,0.0
r0164_c0113,44.44,0.0
r0164_c0114,0.0,0.0
r0164_c0115,0.0,0.0
r0164_c0116,0.0,0.0
r0164_c0117,0.0,0.0
r0164_c0118,0.0,0.0
r0164_c0119,88.89,0.0
r0164_c0120,0.0,0.0
r0164_c0121,44.44,0.0
r0164_c0122,44.44,0.0
r0164_c0123,0.0,0.0
r0164_c0124,44.44,0.0
r0164_c0125,0.0,0.0
r0164_c0126,0.0,0.0
r0164_c0127,44.44,0.0
r0164_c0128,133.33,0.0
r0164_c0129,0.0,0.0
r0164_c0130,44.44,0.0
r0164_c0131,44.44,0.0
r0164_c0132,133.33,0.0
r0164_c0133,0.0,0.0
r0164_c0134,0.0,0.0
r0164_c0135,44.44,0.0
r0164_c0136,88.89,0.0
r0164_c0137,0.0,0.0
r0164_c0138,0.0,0.0
r0164_c0139,88.89,0.0
r0164_c0140,44.44,0.0
r0164_c0141,44.44,0.0
r0164_c0142,0.0,0.0
r0164_c0143,177.78,0.0
r0164_c0144,444.44,0.0
r0164_c0145,266.67,0.0
r0164_c0146,400.0,0.2222
r0164_c0148,355.56,0.0
r0164_c0149,133.33,0.0
r0164_c0150,44.44,0.0
r0164_c0151,133.33,0.0
r0164_c0152,44.44,0.0
r0164_c0153,88.89,0.0
r0164_c0154,177.78,0.0
r0164_c0155,0.0,0.0
r0164_c0156,88.89,0.0
r0164_c0157,888.89,0.0
r0164_c0158,133.33,0.0
r0164_c0159,400.0,0.0
r0164_c0161,1377.78,0.0
r0164_c0162,133.33,0.0
r0164_c0163,222.22,0.0
r0164_c0164,177.78,0.5
r0164_c0166,400.0,0.0
r0164_c0168,222.22,0.0
r0164_c0169,355.56,0.0
r0164_c0170,533.33,0.0
r0164_c0172,1822.22,0.0732
r0164_c0173,3111.11,0.0429
r0165_c0097,355.56,0.0
r0165_c0098,44.44,0.0
r0165_c0099,0.0,0.0
r0165_c0100,44.44,0.0
r0165_c0101,44.44,0.0
r0165_c0102,222.22,0.0
r0165_c0103,44.44,0.0
r0165_c0104,88.89,0.0
r0165_c0105,0.0,0.0
r0165_c0106,88.89,0.0
r0165_c0107,44.44,0.0
r0165_c0108,0.0,0.0
r0165_c0109,0.0,0.0
r0165_c0110,0.0,0.0
r0165_c0111,0.0,0.0
r0165_c0112,0.0,0.0
r0165_c0113,0.0,0.0
r0165_c0114,88.89,0.0
r0165_c0115,0.0,0.0
r0165_c0116,0.0,0.0
r0165_c0117,0.0,0.0
r0165_c0118,88.89,0.0
r0165_c0119,0.0,0.0
r0165_c0120,44.44,0.0
r0165_c0121,44.44,0.0
r0165_c0122,0.0,0.0
r0165_c0123,0.0,0.0
r0165_c0124,0.0,0.0
r0165_c0125,0.0,0.0
r0165_c0126,0.0,0.0
r0165_c0127,0.0,0.0
r0165_c0128,0.0,0.0
r0165_c0129,0.0,0.0
r0165_c0130,0.0,0.0
r0165_c0131,44.44,0.0
r0165_c0132,44.44,0.0
r0165_c0133,44.44,0.0
r0165_c0134,44.44,0.0
r0165_c0135,44.44,0.0
r0165_c0136,44.44,0.0
r0165_c0137,0.0,0.0
r0165_c0138,0.0,0.0
r0165_c0139,44.44,0.0
r0165_c0140,44.44,1.0
r0165_c0141,88.89,0.0
r0165_c0142,133.33,0.0
r0165_c0143,222.22,0.0
r0165_c0144,266.67,0.1667
r0165_c0145,488.89,0.3636
r0165_c0146,266.67,0.0
r0165_c0148,844.44,0.0
r0165_c0149,1111.11,0.08
r0165_c0150,88.89,0.0
r0165_c0151,400.0,0.0
r0165_c0152,0.0,0.0
r0165_c0153,133.33,0.0
r0165_c0154,133.33,0.0
r0165_c0155,133.33,0.0
r0165_c0156,133.33,0.0
r0165_c0157,88.89,0.0
r0165_c0158,355.56,0.25
r0165_c0159,1600.0,0.0278
r0165_c0162,222.22,0.0
r0165_c0163,88.89,0.0
r0165_c0164,266.67,0.0
r0165_c0168,311.11,0.0
r0165_c0169,177.78,0.0
r0165_c0170,222.22,0.4
r0165_c0171,1333.33,0.0667
r0165_c0172,933.33,0.1905
r0165_c0173,3288.89,0.0541
r0166_c0097,355.56,0.0
r0166_c0098,133.33,0.0
r0166_c0099,222.22,0.0
r0166_c0100,133.33,0.0
r0166_c0101,44.44,0.0
r0166_c0102,177.78,0.0
r0166_c0103,133.33,0.0
r0166_c0104,88.89,0.0
r0166_c0105,0.0,0.0
r0166_c0106,0.0,0.0
r0166_c0107,311.11,0.0
r0166_c0108,44.44,0.0
r0166_c0109,0.0,0.0
r0166_c0110,44.44,0.0
r0166_c0111,266.67,0.0
r0166_c0112,88.89,0.0
r0166_c0113,44.44,0.0
r0166_c0114,44.44,0.0
r0166_c0115,44.44,0.0
r0166_c0116,0.0,0.0
r0166_c0117,44.44,0.0
r0166_c0118,177.78,0.0
r0166_c0119,0.0,0.0
r0166_c0120,44.44,0.0
r0166_c0121,177.78,0.0
r0166_c0122,0.0,0.0
r0166_c0123,0.0,0.0
r0166_c0124,0.0,0.0
r0166_c0125,44.44,0.0
r0166_c0126,88.89,0.0
r0166_c0127,0.0,0.0
r0166_c0128,222.22,0.0
r0166_c0129,311.11,0.0
r0166_c0130,133.33,0.0
r0166_c0131,44.44,0.0
r0166_c0132,88.89,0.0
r0166_c0133,44.44,0.0
r0166_c0134,88.89,0.0
r0166_c0135,44.44,0.0
r0166_c0137,88.89,0.0
r0166_c0138,0.0,0.0
r0166_c0139,0.0,0.0
r0166_c0140,88.89,0.0
r0166_c0141,0.0,0.0
r0166_c0142,133.33,0.0
r0166_c0143,177.78,0.0
r0166_c0145,488.89,0.7273
r0166_c0146,1511.11,0.0
r0166_c0147,1155.56,0.0
r0166_c0148,355.56,0.125
r0166_c0149,666.67,0.0667
r0166_c0150,933.33,0.0476
r0166_c0151,133.33,0.3333
r0166_c0152,44.44,0.0
r0166_c0153,44.44,0.0
r0166_c0154,266.67,0.0
r0166_c0155,222.22,0.0
r0166_c0156,177.78,0.0
r0166_c0157,222.22,0.2
r0166_c0158,622.22,0.0714
r0166_c0160,977.78,0.0
r0166_c0161,1288.89,0.1034
r0166_c0162,133.33,0.0
r0166_c0163,44.44,0.0
r0166_c0164,88.89,0.0
r0166_c0166,488.89,0.0
r0166_c0168,266.67,0.0
r0166_c0169,311.11,0.0
r0166_c0170,266.67,0.6667
r0166_c0171,1155.56,0.2692
r0166_c0172,755.56,0.0588
r0166_c0173,3688.89,0.0723
r0167_c0097,177.78,0.0
r0167_c0098,0.0,0.0
r0167_c0099,0.0,0.0
r0167_c0100,0.0,0.0
r0167_c0101,0.0,0.0
r0167_c0102,44.44,0.0
r0167_c0103,0.0,0.0
r0167_c0104,0.0,0.0
r0167_c0105,44.44,0.0
r0167_c0106,0.0,0.0
r0167_c0107,133.33,0.0
r0167_c0108,0.0,0.0
r0167_c0109,44.44,0.0
r0167_c0110,0.0,0.0
r0167_c0111,0.0,0.0
r0167_c0112,133.33,0.0
r0167_c0113,0.0,0.0
r0167_c0114,0.0,0.0
r0167_c0115,44.44,0.0
r0167_c0116,0.0,0.0
r0167_c0117,44.44,0.0
r0167_c0118,177.78,0.0
r0167_c0119,0.0,0.0
r0167_c0120,0.0,0.0
r0167_c0121,177.78,0.0
r0167_c0122,266.67,0.0
r0167_c0123,44.44,0.0
r0167_c0124,44.44,0.0
r0167_c0125,44.44,0.0
r0167_c0126,88.89,0.0
r0167_c0127,44.44,0.0
r0167_c0128,177.78,0.0
r0167_c0129,88.89,0.0
r0167_c0130,0.0,0.0
r0167_c0131,88.89,0.0
r0167_c0132,88.89,0.0
r0167_c0133,88.89,0.0
r0167_c0134,177.78,0.0
r0167_c0135,0.0,0.0
r0167_c0136,444.44,0.0
r0167_c0137,0.0,0.0
r0167_c0138,0.0,0.0
r0167_c0139,133.33,0.0
r0167_c0140,0.0,0.0
r0167_c0141,44.44,0.0
r0167_c0142,133.33,0.0
r0167_c0143,88.89,0.0
r0167_c0144,44.44,0.0
r0167_c0145,133.33,0.0
r0167_c0146,444.44,0.0
r0167_c0147,177.78,0.0
r0167_c0148,177.78,0.0
r0167_c0149,933.33,0.0476
r0167_c0150,444.44,0.0
r0167_c0151,222.22,0.0
r0167_c0152,133.33,0.0
r0167_c0153,44.44,0.0
r0167_c0154,177.78,0.0
r0167_c0158,355.56,0.0
r0167_c0159,933.33,0.0952
r0167_c0160,666.67,0.0
r0167_c0161,177.78,0.0
r0167_c0162,0.0,0.0
r0167_c0163,222.22,0.0
r0167_c0164,266.67,0.0
r0167_c0165,533.33,0.1667
r0167_c0167,355.56,0.0
r0167_c0168,400.0,0.0
r0167_c0169,666.67,0.0667
r0167_c0170,1022.22,0.0
r0167_c0171,1200.0,0.1111
r0167_c0172,844.44,0.2105
r0167_c0173,3822.22,0.0698
r0168_c0097,44.44,0.0
r0168_c0098,133.33,0.0
r0168_c0099,0.0,0.0
r0168_c0100,0.0,0.0
r0168_c0101,88.89,0.0
r0168_c0102,133.33,0.0
r0168_c0103,44.44,0.0
r0168_c0104,0.0,0.0
r0168_c0105,0.0,0.0
r0168_c0106,0.0,0.0
r0168_c0107,88.89,0.0
r0168_c0108,0.0,0.0
r0168_c0109,133.33,0.0
r0168_c0110,133.33,0.0
r0168_c0111,0.0,0.0
r0168_c0112,88.89,0.0
r0168_c0113,0.0,0.0
r0168_c0114,0.0,0.0
r0168_c0115,0.0,0.0
r0168_c0116,0.0,0.0
r0168_c0117,0.0,0.0
r0168_c0118,88.89,0.5
r0168_c0119,0.0,0.0
r0168_c0120,177.78,0.0
r0168_c0123,311.11,0.0
r0168_c0124,311.11,0.0
r0168_c0125,88.89,0.0
r0168_c0126,44.44,0.0
r0168_c0127,177.78,0.0
r0168_c0129,133.33,0.0
r0168_c0130,222.22,0.0
r0168_c0131,88.89,0.0
r0168_c0132,133.33,0.3333
r0168_c0133,133.33,0.0
r0168_c0134,133.33,0.3333
r0168_c0135,44.44,0.0
r0168_c0136,0.0,0.0
r0168_c0137,44.44,0.0
r0168_c0138,44.44,0.0
r0168_c0139,44.44,0.0
r0168_c0140,44.44,0.0
r0168_c0141,0.0,0.0
r0168_c0142,0.0,0.0
r0168_c0143,0.0,0.0
r0168_c0144,133.33,0.0
r0168_c0145,88.89,0.0
r0168_c0146,0.0,0.0
r0168_c0147,88.89,0.0
r0168_c0148,0.0,0.0
r0168_c0149,133.33,0.0
r0168_c0150,266.67,0.0
r0168_c0151,44.44,0.0
r0168_c0152,44.44,0.0
r0168_c0153,88.89,0.0
r0168_c0154,88.89,0.0
r0168_c0155,44.44,0.0
r0168_c0156,266.67,0.0
r0168_c0157,444.44,0.0
r0168_c0158,133.33,0.0
r0168_c0159,488.89,0.0
r0168_c0160,800.0,0.0
r0168_c0161,622.22,0.0714
r0168_c0162,44.44,0.0
r0168_c0163,444.44,0.0
r0168_c0164,533.33,0.0
r0168_c0165,844.44,0.0
r0168_c0166,177.78,0.0
r0168_c0167,977.78,0.0
r0168_c0168,844.44,0.0526
r0168_c0169,2088.89,0.0638
r0168_c0170,2177.78,0.0204
r0168_c0171,3022.22,0.0294
r0168_c0172,1688.89,0.0526
r0168_c0173,4800.0,0.0278
r0169_c0091,400.0,0.0
r0169_c0092,88.89,0.0
r0169_c0093,88.89,0.0
r0169_c0094,88.89,0.0
r0169_c0095,88.89,0.0
r0169_c0096,533.33,0.0
r0169_c0097,44.44,0.0
r0169_c0098,0.0,0.0
r0169_c0099,44.44,0.0
r0169_c0100,0.0,0.0
r0169_c0101,44.44,0.0
r0169_c0102,88.89,0.0
r0169_c0103,222.22,0.0
r0169_c0104,88.89,0.0
r0169_c0105,0.0,0.0
r0169_c0106,0.0,0.0
r0169_c0107,133.33,0.0
r0169_c0108,0.0,0.0
r0169_c0109,0.0,0.0
r0169_c0110,0.0,0.0
r0169_c0111,0.0,0.0
r0169_c0112,44.44,0.0
r0169_c0113,0.0,0.0
r0169_c0114,0.0,0.0
r0169_c0115,44.44,0.0
r0169_c0116,44.44,0.0
r0169_c0117,0.0,0.0
r0169_c0118,44.44,0.0
r0169_c0119,0.0,0.0
r0169_c0120,222.22,0.0
r0169_c0124,0.0,0.0
r0169_c0125,0.0,0.0
r0169_c0126,44.44,0.0
r0169_c0127,44.44,0.0
r0169_c0128,44.44,0.0
r0169_c0129,311.11,0.0
r0169_c0130,44.44,0.0
r0169_c0131,0.0,0.0
r0169_c0132,44.44,0.0
r0169_c0133,266.67,0.0
r0169_c0134,133.33,0.0
r0169_c0135,44.44,0.0
r0169_c0136,133.33,0.0
r0169_c0137,44.44,0.0
r0169_c0138,0.0,0.0
r0169_c0139,44.44,0.0
r0169_c0140,0.0,0.0
r0169_c0141,0.0,0.0
r0169_c0142,133.33,0.0
r0169_c0143,88.89,0.0
r0169_c0144,177.78,0.0
r0169_c0145,0.0,0.0
r0169_c0147,311.11,0.0
r0169_c0148,133.33,0.3333
r0169_c0149,355.56,0.125
r0169_c0150,222.22,0.2
r0169_c0151,44.44,0.0
r0169_c0152,88.89,0.0
r0169_c0153,133.33,0.0
r0169_c0154,222.22,0.0
r0169_c0155,222.22,0.0
r0169_c0156,311.11,0.0
r0169_c0157,755.56,0.1176
r0169_c0158,444.44,0.0
r0169_c0159,533.33,0.0
r0169_c0160,1111.11,0.08
r0169_c0161,1600.0,0.3333
r0169_c0162,755.56,0.2353
r0169_c0163,1777.78,0.05
r0169_c0164,1955.56,0.1818
r0169_c0165,711.11,0.125
r0169_c0166,977.78,0.0455
r0169_c0167,1333.33,0.0333
r0169_c0168,2222.22,0.18
r0169_c0169,1777.78,0.125
r0169_c0170,2488.89,0.0714
r0169_c0171,1777.78,0.2
r0169_c0172,1422.22,0.125
r0169_c0173,4755.56,0.0654
r0170_c0091,311.11,0.0
r0170_c0092,0.0,0.0
r0170_c0093,0.0,0.0
r0170_c0094,0.0,0.0
r0170_c0095,0.0,0.0
r0170_c0096,88.89,0.0
r0170_c0097,0.0,0.0
r0170_c0098,0.0,0.0
r0170_c0099,0.0,0.0
r0170_c0100,0.0,0.0
r0170_c0101,44.44,0.0
r0170_c0102,0.0,0.0
r0170_c0103,44.44,0.0
r0170_c0104,0.0,0.0
r0170_c0105,0.0,0.0
r0170_c0106,0.0,0.0
r0170_c0107,177.78,0.0
r0170_c0108,0.0,0.0
r0170_c0109,0.0,0.0
r0170_c0110,88.89,0.0
r0170_c0111,0.0,0.0
r0170_c0112,44.44,0.0
r0170_c0113,44.44,0.0
r0170_c0114,0.0,0.0
r0170_c0115,88.89,0.0
r0170_c0116,0.0,0.0
r0170_c0117,0.0,0.0
r0170_c0118,222.22,0.0
r0170_c0119,44.44,0.0
r0170_c0120,222.22,0.0
r0170_c0123,577.78,0.0
r0170_c0124,44.44,0.0
r0170_c0125,133.33,0.0
r0170_c0126,0.0,0.0
r0170_c0127,44.44,0.0
r0170_c0128,44.44,0.0
r0170_c0129,0.0,0.0
r0170_c0130,0.0,0.0
r0170_c0131,44.44,0.0
r0170_c0132,0.0,0.0
r0170_c0133,44.44,0.0
r0170_c0134,0.0,0.0
r0170_c0135,0.0,0.0
r0170_c0136,0.0,0.0
r0170_c0137,88.89,0.0
r0170_c0138,44.44,0.0
r0170_c0139,222.22,0.0
r0170_c0140,133.33,0.3333
r0170_c0141,0.0,0.0
r0170_c0142,0.0,0.0
r0170_c0143,177.78,0.0
r0170_c0144,222.22,0.2
r0170_c0145,266.67,0.0
r0170_c0146,577.78,0.0
r0170_c0147,3200.0,0.0
r0170_c0148,5733.33,0.0
r0170_c0149,133.33,0.3333
r0170_c0150,311.11,0.1429
r0170_c0151,133.33,0.0
r0170_c0152,888.89,0.0
r0170_c0153,222.22,0.0
r0170_c0154,311.11,0.0
r0170_c0155,311.11,0.0
r0170_c0156,533.33,0.0
r0170_c0157,488.89,0.0
r0170_c0158,444.44,0.0
r0170_c0159,666.67,0.0
r0170_c0160,888.89,0.0
r0170_c0161,1200.0,0.1111
r0170_c0162,933.33,0.0
r0170_c0163,1911.11,0.0465
r0170_c0164,1244.44,0.0
r0170_c0166,2444.44,0.2364
r0170_c0167,3066.67,0.2029
r0170_c0168,1866.67,0.1429
r0170_c0169,1333.33,0.0333
r0170_c0170,1644.44,0.1081
r0170_c0171,1600.0,0.0556
r0170_c0172,1866.67,0.2857
r0170_c0173,5422.22,0.1148
r0171_c0091,1822.22,0.0732
r0171_c0092,133.33,0.3333
r0171_c0093,311.11,0.1429
r0171_c0094,133.33,0.0
r0171_c0095,177.78,0.0
r0171_c0096,133.33,0.3333
r0171_c0097,222.22,0.0
r0171_c0098,133.33,0.0
r0171_c0099,133.33,0.3333
r0171_c0100,177.78,0.0
r0171_c0101,577.78,0.0
r0171_c0102,177.78,0.0
r0171_c0103,266.67,0.1667
r0171_c0104,177.78,0.25
r0171_c0105,266.67,0.1667
r0171_c0106,88.89,0.0
r0171_c0107,88.89,0.0
r0171_c0108,44.44,0.0
r0171_c0109,88.89,0.0
r0171_c0110,44.44,0.0
r0171_c0111,44.44,0.0
r0171_c0112,177.78,0.0
r0171_c0113,0.0,0.0
r0171_c0114,44.44,0.0
r0171_c0115,88.89,0.0
r0171_c0116,355.56,0.125
r0171_c0117,133.33,0.0
r0171_c0118,0.0,0.0
r0171_c0119,133.33,0.3333
r0171_c0120,311.11,0.0
r0171_c0124,400.0,0.0
r0171_c0125,88.89,0.0
r0171_c0126,133.33,0.0
r0171_c0127,133.33,0.0
r0171_c0128,222.22,0.0
r0171_c0129,222.22,0.0
r0171_c0130,44.44,0.0
r0171_c0131,88.89,0.0
r0171_c0132,0.0,0.0
r0171_c0133,44.44,0.0
r0171_c0134,0.0,0.0
r0171_c0135,88.89,0.0
r0171_c0136,0.0,0.0
r0171_c0137,0.0,0.0
r0171_c0138,88.89,0.0
r0171_c0139,311.11,0.1429
r0171_c0140,222.22,0.2
r0171_c0141,44.44,0.0
r0171_c0142,44.44,0.0
r0171_c0143,88.89,0.0
r0171_c0144,5288.89,0.0
r0171_c0145,3866.67,0.0
r0171_c0146,1377.78,0.0
r0171_c0147,9555.56,0.0093
r0171_c0148,12844.44,0.0
r0171_c0149,4266.67,0.0
r0171_c0150,177.78,0.5
r0171_c0151,266.67,0.3333
r0171_c0152,755.56,0.0
r0171_c0153,755.56,0.0
r0171_c0154,533.33,0.0
r0171_c0155,355.56,0.0
r0171_c0156,222.22,0.0
r0171_c0157,266.67,0.0
r0171_c0158,488.89,0.0
r0171_c0159,933.33,0.0
r0171_c0160,1422.22,0.0625
r0171_c0161,1333.33,0.1
r0171_c0162,44.44,0.0
r0171_c0163,666.67,0.0
r0171_c0164,800.0,0.0556
r0171_c0165,755.56,0.1765
r0171_c0166,1200.0,0.1481
r0171_c0167,3200.0,0.0417
r0171_c0168,2088.89,0.1064
r0171_c0169,1022.22,0.2609
r0171_c0170,1688.89,0.3947
r0171_c0171,2088.89,0.1277
r0171_c0172,2133.33,0.2083
r0171_c0173,4711.11,0.0755
r0172_c0091,444.44,0.0
r0172_c0092,0.0,0.0
r0172_c0093,0.0,0.0
r0172_c0094,0.0,0.0
r0172_c0095,0.0,0.0
r0172_c0096,0.0,0.0
r0172_c0097,0.0,0.0
r0172_c0098,0.0,0.0
r0172_c0099,44.44,0.0
r0172_c0100,88.89,0.0
r0172_c0101,44.44,0.0
r0172_c0102,266.67,0.0
r0172_c0103,88.89,0.0
r0172_c0104,44.44,0.0
r0172_c0105,88.89,0.0
r0172_c0106,44.44,0.0
r0172_c0107,177.78,0.0
r0172_c0108,44.44,0.0
r0172_c0109,222.22,0.0
r0172_c0110,0.0,0.0
r0172_c0111,88.89,0.0
r0172_c0112,44.44,1.0
r0172_c0113,44.44,0.0
r0172_c0114,266.67,0.0
r0172_c0115,88.89,0.0
r0172_c0116,44.44,0.0
r0172_c0117,88.89,0.0
r0172_c0118,222.22,0.0
r0172_c0119,266.67,0.0
r0172_c0120,222.22,0.0
r0172_c0126,177.78,0.0
r0172_c0127,88.89,0.0
r0172_c0128,88.89,0.0
r0172_c0129,222.22,0.0
