cell_id,avg_floors,avg_yearbuilt,total_bldg_area,building_count
r0140_c0170,,,,
r0140_c0171,,,,
r0140_c0173,,,,
r0140_c0174,,,,
r0140_c0175,,,,
r0140_c0176,,,,
r0140_c0177,,,,
r0140_c0178,,,,
r0141_c0111,1.9,,78203.0,65.0
r0141_c0112,2.4,,84709.0,55.0
r0141_c0113,2.0,,66079.0,65.0
r0141_c0114,1.9,,76312.0,59.0
r0141_c0115,1.9,,82911.0,74.0
r0141_c0116,2.1,,77208.0,62.0
r0141_c0117,2.2,,108974.0,39.0
r0141_c0118,2.1,,82064.0,52.0
r0141_c0119,2.2,,84115.0,70.0
r0141_c0120,1.6,,72944.0,61.0
r0141_c0121,1.7,,78952.0,80.0
r0141_c0122,1.9,,59719.0,52.0
r0141_c0123,1.7,,75376.0,70.0
r0141_c0124,1.4,,45009.0,37.0
r0141_c0125,2.0,,85478.0,67.0
r0141_c0126,2.0,,43034.0,27.0
r0141_c0127,2.2,,99803.0,61.0
r0141_c0128,2.0,,31999.0,23.0
r0141_c0129,2.2,,85964.0,34.0
r0141_c0130,2.2,,49204.0,20.0
r0141_c0131,2.1,,75871.0,65.0
r0141_c0141,2.9,,64845.0,20.0
r0141_c0142,2.9,,93936.0,27.0
r0141_c0149,2.6,,43874.0,5.0
r0141_c0151,,,2330.0,1.0
r0141_c0152,,,,
r0141_c0153,,,,
r0141_c0154,,,,
r0141_c0155,1.0,,2938.0,4.0
r0141_c0156,,,7004.0,4.0
r0141_c0157,,,,
r0141_c0158,,,,
r0141_c0159,,,,
r0141_c0160,,,,
r0141_c0161,,,,
r0141_c0162,,,,
r0141_c0163,,,,
r0141_c0164,,,,
r0141_c0165,,,,
r0141_c0166,,,,
r0141_c0167,,,,
r0141_c0168,,,,
r0141_c0169,,,,
r0141_c0170,,,,
r0141_c0173,,,,
r0141_c0174,,,,
r0141_c0175,,,,
r0141_c0176,,,,
r0141_c0177,,,,
r0141_c0180,,,,
r0142_c0111,2.5,,81896.0,46.0
r0142_c0112,2.1,,78717.0,77.0
r0142_c0113,2.0,,56639.0,52.0
r0142_c0114,2.1,,53820.0,42.0
r0142_c0115,2.0,,84667.0,75.0
r0142_c0116,2.1,,87305.0,77.0
r0142_c0117,2.0,,91002.0,41.0
r0142_c0118,2.1,,77571.0,64.0
r0142_c0119,2.3,,87774.0,89.0
r0142_c0120,1.6,,66985.0,68.0
r0142_c0121,1.5,,73768.0,72.0
r0142_c0122,1.5,,61957.0,58.0
r0142_c0123,1.5,,30354.0,26.0
r0142_c0124,1.5,,74858.0,63.0
r0142_c0125,1.9,,82002.0,69.0
r0142_c0126,2.1,,89121.0,28.0
r0142_c0127,2.1,,87698.0,79.0
r0142_c0128,2.2,,72388.0,50.0
r0142_c0129,2.1,,104566.0,46.0
r0142_c0130,2.2,,72949.0,56.0
r0142_c0131,1.9,,72902.0,54.0
r0142_c0132,2.2,,63468.0,48.0
r0142_c0143,3.5,,74318.0,18.0
r0142_c0149,12.5,,98813.0,6.0
r0142_c0151,,,,
r0142_c0152,,,,
r0142_c0153,,,,
r0142_c0154,,,,
r0142_c0155,,,,
r0142_c0156,,,,
r0142_c0157,,,16094.0,9.0
r0142_c0158,,,,
r0142_c0159,,,,
r0142_c0160,,,,
r0142_c0162,,,,
r0142_c0163,,,,
r0142_c0164,,,,
r0142_c0165,,,,
r0142_c0166,,,,
r0142_c0167,,,,
r0142_c0168,,,,
r0142_c0169,,,,
r0142_c0170,,,,
r0142_c0173,,,,
r0142_c0174,,,,
r0142_c0177,,,,
r0142_c0178,,,,
r0142_c0179,,,,
r0143_c0111,2.5,,81774.0,46.0
r0143_c0113,2.4,,141738.0,18.0
r0143_c0114,2.8,,16739.0,8.0
r0143_c0115,2.0,,67536.0,53.0
r0143_c0116,2.2,,82327.0,59.0
r0143_c0117,1.9,,86336.0,38.0
r0143_c0118,2.2,,71542.0,53.0
r0143_c0119,2.2,,87200.0,69.0
r0143_c0120,1.4,,75764.0,60.0
r0143_c0121,1.6,,69731.0,40.0
r0143_c0122,1.3,,49399.0,38.0
r0143_c0123,1.6,,53633.0,44.0
r0143_c0124,1.8,,94666.0,90.0
r0143_c0125,1.9,,94026.0,55.0
r0143_c0126,2.1,,90834.0,65.0
r0143_c0127,2.1,,95248.0,85.0
r0143_c0128,1.8,,76049.0,40.0
r0143_c0129,2.2,,94814.0,36.0
r0143_c0130,2.1,,66345.0,68.0
r0143_c0131,2.1,,64766.0,72.0
r0143_c0132,2.1,,76590.0,71.0
r0143_c0141,2.6,,70598.0,20.0
r0143_c0144,2.8,,97105.0,13.0
r0143_c0152,,,,
r0143_c0153,,,,
r0143_c0154,,,1955.0,2.0
r0143_c0155,,,,
r0143_c0156,,,78.0,1.0
r0143_c0157,,,,
r0143_c0158,,,,
r0143_c0159,,,143.0,1.0
r0143_c0162,,,,
r0143_c0163,,,,
r0143_c0164,,,,
r0143_c0165,,,,
r0143_c0166,,,,
r0143_c0167,,,,
r0143_c0168,,,,
r0143_c0169,,,,
r0143_c0170,,,,
r0143_c0173,,,,
r0143_c0174,,,,
r0143_c0175,,,,
r0143_c0176,,,,
r0143_c0177,,,,
r0144_c0113,2.1,,89824.0,56.0
r0144_c0114,1.9,,123722.0,31.0
r0144_c0115,2.1,,53250.0,21.0
r0144_c0116,1.9,,90110.0,78.0
r0144_c0117,1.8,,80929.0,36.0
r0144_c0118,2.1,,95756.0,75.0
r0144_c0119,2.0,,90196.0,65.0
r0144_c0120,1.4,,66115.0,57.0
r0144_c0121,1.3,,58652.0,45.0
r0144_c0122,2.3,,52501.0,29.0
r0144_c0123,2.3,,89225.0,58.0
r0144_c0124,2.3,,80585.0,63.0
r0144_c0125,2.1,,81569.0,75.0
r0144_c0126,2.2,,74444.0,59.0
r0144_c0127,2.2,,89995.0,56.0
r0144_c0128,2.4,,82976.0,19.0
r0144_c0129,2.2,,90746.0,68.0
r0144_c0130,2.2,,90720.0,71.0
r0144_c0131,2.2,,68333.0,59.0
r0144_c0132,2.1,,60920.0,57.0
r0144_c0144,2.3,,58994.0,11.0
r0144_c0146,4.0,,55790.0,16.0
r0144_c0152,,,,
r0144_c0153,,,,
r0144_c0154,,,,
r0144_c0155,,,,
r0144_c0156,,,,
r0144_c0157,,,,
r0144_c0158,,,,
r0144_c0159,,,,
r0144_c0162,,,,
r0144_c0163,,,,
r0144_c0164,,,,
r0144_c0165,,,,
r0144_c0166,,,,
r0144_c0167,,,,
r0144_c0168,,,,
r0144_c0169,,,,
r0144_c0170,,,,
r0144_c0172,,,,
r0144_c0173,,,,
r0144_c0174,,,,
r0144_c0175,,,,
r0144_c0176,,,,
r0144_c0177,,,,
r0144_c0179,,,,
r0145_c0112,2.1,,111972.0,42.0
r0145_c0113,2.0,,98597.0,39.0
r0145_c0114,1.7,,65491.0,13.0
r0145_c0115,2.3,,43918.0,21.0
r0145_c0116,2.9,,111459.0,30.0
r0145_c0117,1.8,,95685.0,19.0
r0145_c0118,2.1,,104555.0,31.0
r0145_c0119,1.8,,120058.0,30.0
r0145_c0120,1.5,,31105.0,15.0
r0145_c0121,2.3,,25945.0,5.0
r0145_c0122,1.8,,75874.0,32.0
r0145_c0123,1.5,,77625.0,36.0
r0145_c0124,2.4,,79505.0,24.0
r0145_c0125,2.1,,93500.0,44.0
r0145_c0126,2.1,,56519.0,19.0
r0145_c0127,2.3,,99421.0,27.0
r0145_c0128,1.8,,74972.0,15.0
r0145_c0129,2.2,,86464.0,34.0
r0145_c0130,2.0,,83749.0,41.0
r0145_c0131,2.2,,90138.0,44.0
r0145_c0132,2.1,,60623.0,49.0
r0145_c0133,2.2,,89954.0,25.0
r0145_c0134,2.8,,111640.0,9.0
r0145_c0136,1.4,,57607.0,25.0
r0145_c0137,2.2,,71029.0,37.0
r0145_c0138,2.1,,69338.0,39.0
r0145_c0139,2.3,,95926.0,14.0
r0145_c0140,2.1,,69299.0,26.0
r0145_c0141,2.8,,54538.0,29.0
r0145_c0142,3.1,,64829.0,26.0
r0145_c0145,2.8,,129128.0,34.0
r0145_c0146,3.0,,82830.0,16.0
r0145_c0152,,,,
r0145_c0154,,,,
r0145_c0155,,,,
r0145_c0156,,,,
r0145_c0157,,,,
r0145_c0158,,,,
r0145_c0159,,,,
r0145_c0160,,,,
r0145_c0161,,,,
r0145_c0162,,,,
r0145_c0163,,,,
r0145_c0164,,,,
r0145_c0165,,,,
r0145_c0166,,,,
r0145_c0167,,,,
r0145_c0168,,,,
r0145_c0169,,,,
r0145_c0170,,,,
r0145_c0171,,,,
r0145_c0172,,,,
r0145_c0173,,,,
r0145_c0174,,,,
r0145_c0175,,,,
r0145_c0177,,,,
r0145_c0178,,,,
r0145_c0179,,,,
r0146_c0112,2.2,,87908.0,55.0
r0146_c0113,2.2,,82809.0,32.0
r0146_c0114,2.2,,84512.0,37.0
r0146_c0115,2.2,,75525.0,51.0
r0146_c0116,1.9,,56676.0,43.0
r0146_c0117,2.2,,72096.0,26.0
r0146_c0118,2.2,,91282.0,49.0
r0146_c0119,2.2,,82739.0,58.0
r0146_c0120,,,,
r0146_c0121,1.5,,48976.0,5.0
r0146_c0122,1.5,,72679.0,50.0
r0146_c0123,1.5,,81473.0,61.0
r0146_c0124,2.5,,105125.0,59.0
r0146_c0125,2.4,,88837.0,52.0
r0146_c0126,2.3,,94681.0,76.0
r0146_c0127,1.9,,48812.0,32.0
r0146_c0128,2.1,,69018.0,44.0
r0146_c0129,1.9,,89826.0,90.0
r0146_c0130,1.9,,60825.0,59.0
r0146_c0131,2.1,,81411.0,82.0
r0146_c0132,2.0,,75182.0,70.0
r0146_c0133,2.7,,97332.0,64.0
r0146_c0134,2.4,,81359.0,62.0
r0146_c0135,3.0,,41941.0,5.0
r0146_c0136,2.9,,89911.0,24.0
r0146_c0137,2.4,,72682.0,44.0
r0146_c0138,2.2,,81644.0,67.0
r0146_c0139,3.8,,77154.0,17.0
r0146_c0140,,,,
r0146_c0141,,,,
r0146_c0142,,,411.0,2.0
r0146_c0146,3.8,,84150.0,19.0
r0146_c0147,3.8,,120630.0,40.0
r0146_c0150,,,,
r0146_c0152,,,,
r0146_c0155,,,,
r0146_c0156,,,,
r0146_c0157,,,,
r0146_c0158,,,,
r0146_c0159,,,,
r0146_c0160,,,,
r0146_c0161,,,,
r0146_c0162,,,,
r0146_c0163,,,,
r0146_c0164,,,,
r0146_c0165,,,,
r0146_c0166,,,,
r0146_c0167,,,,
r0146_c0168,,,,
r0146_c0169,,,,
r0146_c0171,,,,
r0146_c0172,,,,
r0146_c0173,,,,
r0146_c0174,,,,
r0146_c0176,,,,
r0146_c0177,,,,
r0146_c0178,,,,
r0146_c0179,,,,
r0147_c0113,2.5,,60991.0,38.0
r0147_c0114,1.9,,76913.0,42.0
r0147_c0115,2.1,,82519.0,44.0
r0147_c0116,3.0,,111669.0,6.0
r0147_c0117,2.6,,100656.0,40.0
r0147_c0118,2.4,,102007.0,95.0
r0147_c0119,1.9,,72012.0,19.0
r0147_c0120,2.0,,12001.0,6.0
r0147_c0121,1.8,,74944.0,63.0
r0147_c0122,1.4,,82676.0,75.0
r0147_c0123,1.9,,82027.0,65.0
r0147_c0124,2.3,,85292.0,77.0
r0147_c0125,1.9,,67256.0,57.0
r0147_c0126,1.9,,76311.0,64.0
r0147_c0127,2.2,,85521.0,29.0
r0147_c0128,1.8,,81671.0,38.0
r0147_c0129,1.8,,79416.0,81.0
r0147_c0130,2.1,,80294.0,91.0
r0147_c0131,1.9,,87237.0,92.0
r0147_c0132,1.9,,83451.0,84.0
r0147_c0133,2.0,,80466.0,54.0
r0147_c0134,2.2,,85245.0,74.0
r0147_c0135,3.0,,73101.0,23.0
r0147_c0136,2.1,,61068.0,50.0
r0147_c0137,2.3,,59098.0,35.0
r0147_c0138,2.3,,85899.0,33.0
r0147_c0139,2.6,,68527.0,22.0
r0147_c0140,1.7,,11565.0,5.0
r0147_c0141,2.0,,4374.0,4.0
r0147_c0142,,,3617.0,5.0
r0147_c0143,2.4,,89561.0,27.0
r0147_c0144,1.3,,73139.0,8.0
r0147_c0145,4.4,,126254.0,37.0
r0147_c0146,3.0,,63700.0,13.0
r0147_c0149,3.0,,2581.0,2.0
r0147_c0152,,,,
r0147_c0159,,,,
r0147_c0161,,,,
r0147_c0162,,,,
r0147_c0163,,,,
r0147_c0164,,,,
r0147_c0165,,,,
r0147_c0166,,,,
r0147_c0167,,,,
r0147_c0168,,,,
r0147_c0169,,,,
r0147_c0170,,,,
r0147_c0171,,,,
r0147_c0172,,,,
r0147_c0173,,,,
r0147_c0174,,,,
r0147_c0175,,,,
r0147_c0176,,,,
r0147_c0177,,,,
r0147_c0178,,,,
r0148_c0113,1.2,,55836.0,46.0
r0148_c0114,1.6,,112749.0,25.0
r0148_c0115,,,27361.0,3.0
r0148_c0116,1.8,,91699.0,79.0
r0148_c0117,1.9,,62648.0,27.0
r0148_c0118,1.8,,54923.0,49.0
r0148_c0119,,,3576.0,1.0
r0148_c0120,,,,
r0148_c0121,1.7,,53283.0,50.0
r0148_c0122,2.0,,84337.0,81.0
r0148_c0123,2.8,,82033.0,66.0
r0148_c0124,2.1,,88746.0,74.0
r0148_c0125,2.1,,82195.0,61.0
r0148_c0126,1.9,,94301.0,46.0
r0148_c0127,2.1,,89416.0,51.0
r0148_c0128,2.1,,95804.0,73.0
r0148_c0129,2.0,,84444.0,77.0
r0148_c0130,1.9,,70608.0,58.0
r0148_c0131,2.0,,16654.0,14.0
r0148_c0132,2.1,,18740.0,19.0
r0148_c0133,2.4,,61112.0,26.0
r0148_c0134,2.8,,72313.0,36.0
r0148_c0135,2.8,,65271.0,13.0
r0148_c0136,2.1,,81315.0,64.0
r0148_c0137,1.9,,49332.0,34.0
r0148_c0138,2.9,,49332.0,11.0
r0148_c0139,2.3,,82656.0,38.0
r0148_c0140,2.3,,85100.0,46.0
r0148_c0141,2.5,,101873.0,36.0
r0148_c0142,2.5,,125642.0,49.0
r0148_c0143,2.2,,76516.0,40.0
r0148_c0144,1.8,,81101.0,12.0
r0148_c0145,2.9,2022,105708.0,34.0
r0148_c0146,3.5,,84252.0,20.0
r0148_c0147,4.1,,91182.0,24.0
r0148_c0148,5.3,,78306.0,12.0
r0148_c0150,,,,
r0148_c0151,,,,
r0148_c0152,,,,
r0148_c0153,,,,
r0148_c0154,,,,
r0148_c0155,,,,
r0148_c0156,,,,
r0148_c0157,,,,
r0148_c0161,,,,
r0148_c0162,,,,
r0148_c0163,,,,
r0148_c0164,,,,
r0148_c0165,,,,
r0148_c0166,,,,
r0148_c0167,,,,
r0148_c0168,,,,
r0148_c0169,,,,
r0148_c0170,,,,
r0148_c0171,,,,
r0148_c0172,,,,
r0148_c0173,,,,
r0148_c0174,,,,
r0148_c0175,,,,
r0148_c0177,,,,
r0149_c0113,1.2,,85936.0,69.0
r0149_c0114,2.1,,67732.0,52.0
r0149_c0115,3.0,,29718.0,2.0
r0149_c0116,1.8,,40487.0,27.0
r0149_c0117,2.2,,89389.0,13.0
r0149_c0118,2.0,,29769.0,26.0
r0149_c0119,,,,
r0149_c0120,2.0,,15220.0,5.0
r0149_c0121,1.0,,25560.0,22.0
r0149_c0122,1.5,,152087.0,40.0
r0149_c0123,2.1,,75327.0,44.0
r0149_c0124,1.7,,96424.0,83.0
r0149_c0125,1.9,,71522.0,90.0
r0149_c0126,1.7,,98852.0,51.0
r0149_c0127,1.8,,96523.0,107.0
r0149_c0128,1.8,,77899.0,83.0
r0149_c0129,1.6,,70770.0,94.0
r0149_c0130,1.9,,61379.0,57.0
r0149_c0131,,,8659.0,4.0
r0149_c0132,,,,
r0149_c0133,3.0,,79599.0,22.0
r0149_c0134,2.4,,76926.0,33.0
r0149_c0135,1.9,,64877.0,54.0
r0149_c0136,2.1,,72075.0,62.0
r0149_c0137,2.0,,88867.0,89.0
r0149_c0138,2.0,,64676.0,46.0
r0149_c0140,2.5,,90049.0,49.0
r0149_c0141,2.4,,75892.0,30.0
r0149_c0142,2.5,,75459.0,49.0
r0149_c0143,2.4,,63796.0,32.0
r0149_c0144,3.0,,90117.0,11.0
r0149_c0145,2.7,,131792.0,29.0
r0149_c0146,3.8,,131000.0,27.0
r0149_c0147,4.2,,77594.0,14.0
r0149_c0148,8.0,,42311.0,7.0
r0149_c0149,,,,
r0149_c0150,,,,
r0149_c0151,,,,
r0149_c0152,,,,
r0149_c0153,,,,
r0149_c0156,,,,
r0149_c0159,,,,
r0149_c0160,,,,
r0149_c0161,,,,
r0149_c0162,,,,
r0149_c0163,,,,
r0149_c0165,,,,
r0149_c0166,,,,
r0149_c0167,,,,
r0149_c0168,,,,
r0149_c0169,,,,
r0149_c0170,,,,
r0149_c0171,,,,
r0149_c0172,,,,
r0149_c0173,,,,
r0149_c0174,,,,
r0149_c0175,,,,
r0149_c0178,,,,
r0150_c0111,1.7,,39494.0,42.0
r0150_c0112,1.1,,55431.0,36.0
r0150_c0113,1.6,,87022.0,36.0
r0150_c0114,1.8,,66111.0,24.0
r0150_c0115,2.4,,87877.0,17.0
r0150_c0116,2.6,,93888.0,11.0
r0150_c0117,1.5,,41615.0,16.0
r0150_c0118,2.2,,39077.0,26.0
r0150_c0119,1.0,,9256.0,2.0
r0150_c0120,1.3,,18021.0,12.0
r0150_c0121,1.8,,59284.0,6.0
r0150_c0122,4.0,,124510.0,6.0
r0150_c0123,4.5,,67368.0,5.0
r0150_c0124,1.9,,62273.0,41.0
r0150_c0125,1.8,,64147.0,33.0
r0150_c0126,2.2,,58422.0,27.0
r0150_c0127,2.0,,48456.0,38.0
r0150_c0128,1.9,,54450.0,53.0
r0150_c0129,1.5,,71078.0,69.0
r0150_c0130,1.7,,55099.0,40.0
r0150_c0131,,,42782.0,1.0
r0150_c0132,,,61939.0,2.0
r0150_c0133,2.1,,59141.0,27.0
r0150_c0134,2.2,,65959.0,31.0
r0150_c0135,2.2,,87633.0,28.0
r0150_c0136,1.6,,99234.0,67.0
r0150_c0137,2.2,,89687.0,83.0
r0150_c0138,2.1,,85203.0,76.0
r0150_c0139,2.4,,127130.0,37.0
r0150_c0140,2.3,,93327.0,83.0
r0150_c0141,2.5,,75249.0,49.0
r0150_c0142,2.3,,94149.0,72.0
r0150_c0143,2.2,,96546.0,38.0
r0150_c0144,2.8,,71589.0,11.0
r0150_c0145,2.4,,98574.0,29.0
r0150_c0146,3.9,,106551.0,14.0
r0150_c0147,3.0,,68348.0,24.0
r0150_c0148,2.0,,26324.0,2.0
r0150_c0149,,,,
r0150_c0150,,,,
r0150_c0151,,,,
r0150_c0157,,,,
r0150_c0158,,,,
r0150_c0160,,,,
r0150_c0161,,,,
r0150_c0162,,,,
r0150_c0163,,,,
r0150_c0164,,,,
r0150_c0165,,,,
r0150_c0166,,,,
r0150_c0167,,,,
r0150_c0168,,,,
r0150_c0169,,,,
r0150_c0170,,,,
r0150_c0171,,,,
r0150_c0172,,,,
r0150_c0173,,,,
r0150_c0174,,,,
r0150_c0175,,,,
r0151_c0111,,,275.0,1.0
r0151_c0112,,,467.0,4.0
r0151_c0113,1.3,,74086.0,63.0
r0151_c0114,1.3,,95272.0,85.0
r0151_c0115,2.0,,82895.0,65.0
r0151_c0116,1.8,,66370.0,56.0
r0151_c0117,1.7,,29684.0,7.0
r0151_c0118,1.0,,43971.0,5.0
r0151_c0119,2.0,,4206.0,3.0
r0151_c0120,1.7,,69965.0,53.0
r0151_c0121,2.0,,60531.0,45.0
r0151_c0122,2.1,,96951.0,38.0
r0151_c0123,1.9,,67509.0,38.0
r0151_c0124,2.1,,70818.0,50.0
r0151_c0125,2.3,,89631.0,39.0
r0151_c0126,2.2,,106921.0,15.0
r0151_c0127,2.4,,72860.0,22.0
r0151_c0128,1.7,,97100.0,79.0
r0151_c0129,1.9,,79222.0,88.0
r0151_c0130,1.7,,88281.0,111.0
r0151_c0131,1.8,,72882.0,40.0
r0151_c0132,2.8,,91713.0,58.0
r0151_c0133,2.0,,99355.0,58.0
r0151_c0134,1.9,,69316.0,64.0
r0151_c0135,1.8,,90952.0,48.0
r0151_c0136,2.2,,83563.0,48.0
r0151_c0137,1.9,,72317.0,53.0
r0151_c0138,2.5,,63429.0,30.0
r0151_c0139,2.1,,100563.0,49.0
r0151_c0140,2.2,,93677.0,71.0
r0151_c0141,2.2,,82993.0,57.0
r0151_c0142,2.1,,76740.0,55.0
r0151_c0143,2.2,,66081.0,43.0
r0151_c0144,1.4,,77581.0,11.0
r0151_c0145,2.9,,81029.0,28.0
r0151_c0146,7.7,,67014.0,8.0
r0151_c0147,2.0,,138269.0,4.0
r0151_c0148,,,1817.0,1.0
r0151_c0149,,,,
r0151_c0150,,,616.0,1.0
r0151_c0151,,,,
r0151_c0152,,,,
r0151_c0153,,,,
r0151_c0154,,,,
r0151_c0155,,,,
r0151_c0156,,,,
r0151_c0157,,,,
r0151_c0158,,,,
r0151_c0159,,,,
r0151_c0160,,,,
r0151_c0161,,,,
r0151_c0162,,,,
r0151_c0164,,,,
r0151_c0165,,,,
r0151_c0166,,,,
r0151_c0167,,,,
r0151_c0168,,,,
r0151_c0169,,,,
r0151_c0170,,,,
r0151_c0171,,,,
r0151_c0172,,,,
r0151_c0173,,,,
r0151_c0174,,,,
r0151_c0175,,,,
r0152_c0111,,,11729.0,3.0
r0152_c0112,,,83033.0,1.0
r0152_c0113,1.3,,77967.0,65.0
r0152_c0114,1.6,,72632.0,74.0
r0152_c0115,1.4,,76490.0,62.0
r0152_c0116,1.8,,77897.0,57.0
r0152_c0117,1.6,,30615.0,10.0
r0152_c0118,,,3334.0,1.0
r0152_c0119,1.6,,20586.0,14.0
r0152_c0120,2.1,,64714.0,32.0
r0152_c0121,2.0,,62890.0,40.0
r0152_c0122,2.0,,52005.0,33.0
r0152_c0123,2.0,,45261.0,25.0
r0152_c0124,2.2,,68311.0,50.0
r0152_c0125,2.3,,71678.0,29.0
r0152_c0126,1.8,,48967.0,16.0
r0152_c0127,2.3,,44484.0,9.0
r0152_c0128,1.3,,53915.0,31.0
r0152_c0129,1.9,,66559.0,69.0
r0152_c0130,1.9,,72810.0,80.0
r0152_c0131,2.0,,64128.0,60.0
r0152_c0132,2.2,,88008.0,62.0
r0152_c0133,2.0,,79988.0,70.0
r0152_c0134,1.9,,66734.0,70.0
r0152_c0135,1.8,,61791.0,53.0
r0152_c0136,2.0,,70590.0,64.0
r0152_c0137,2.1,,90528.0,91.0
r0152_c0138,2.0,,87804.0,79.0
r0152_c0139,1.9,,113712.0,60.0
r0152_c0140,2.5,,98700.0,81.0
r0152_c0141,2.4,,77823.0,56.0
r0152_c0142,2.0,,84549.0,50.0
r0152_c0143,2.1,,96380.0,47.0
r0152_c0144,2.0,,61605.0,15.0
r0152_c0145,2.7,2017,76377.0,35.0
r0152_c0146,4.8,,58516.0,7.0
r0152_c0147,2.0,,44944.0,3.0
r0152_c0148,,,,
r0152_c0149,,,,
r0152_c0150,,,4218.0,1.0
r0152_c0151,,,78.0,1.0
r0152_c0152,,,,
r0152_c0153,,,,
r0152_c0154,,,,
r0152_c0155,,,,
r0152_c0156,,,,
r0152_c0157,,,,
r0152_c0158,,,,
r0152_c0159,,,,
r0152_c0160,,,,
r0152_c0161,,,,
r0152_c0162,,,,
r0152_c0163,,,,
r0152_c0164,,,,
r0152_c0165,,,,
r0152_c0166,,,,
r0152_c0167,,,,
r0152_c0168,,,,
r0152_c0169,,,,
r0152_c0170,,,,
r0152_c0171,,,,
r0152_c0172,,,,
r0152_c0173,,,,
r0152_c0174,,,,
r0152_c0175,,,,
r0152_c0176,,,,
r0152_c0177,,,,
r0153_c0111,,,43484.0,1.0
r0153_c0113,1.4,,69212.0,54.0
r0153_c0114,2.0,,84459.0,73.0
r0153_c0116,1.7,,97373.0,68.0
r0153_c0117,1.0,,144647.0,5.0
r0153_c0118,,,706.0,1.0
r0153_c0119,1.4,,26618.0,16.0
r0153_c0120,1.9,,55694.0,38.0
r0153_c0121,1.7,,47024.0,32.0
r0153_c0122,1.9,,53781.0,32.0
r0153_c0123,2.1,,63391.0,62.0
r0153_c0124,2.1,,71816.0,61.0
r0153_c0125,1.7,,93467.0,38.0
r0153_c0126,2.3,,76046.0,29.0
r0153_c0127,2.5,,63957.0,24.0
r0153_c0128,,,30614.0,3.0
r0153_c0129,2.0,,3337.0,3.0
r0153_c0130,1.8,,30802.0,37.0
r0153_c0131,1.8,,65029.0,41.0
r0153_c0135,1.8,,66223.0,40.0
r0153_c0136,2.0,,72968.0,65.0
r0153_c0137,2.3,,84229.0,67.0
r0153_c0138,1.8,,58145.0,52.0
r0153_c0139,2.1,,81536.0,36.0
r0153_c0140,2.3,,96006.0,63.0
r0153_c0141,2.3,,84372.0,61.0
r0153_c0142,2.0,,72461.0,59.0
r0153_c0143,2.1,,52536.0,37.0
r0153_c0144,2.0,,95075.0,9.0
r0153_c0145,2.8,,78739.0,45.0
r0153_c0146,3.1,,83689.0,12.0
r0153_c0147,,,6616.0,1.0
r0153_c0148,,,,
r0153_c0149,,,,
r0153_c0150,,,,
r0153_c0151,,,,
r0153_c0152,,,,
r0153_c0153,,,,
r0153_c0154,,,,
r0153_c0155,,,,
r0153_c0156,,,,
r0153_c0157,,,,
r0153_c0158,,,,
r0153_c0159,,,,
r0153_c0160,,,,
r0153_c0161,,,,
r0153_c0162,,,,
r0153_c0163,,,,
r0153_c0164,,,,
r0153_c0165,,,,
r0153_c0166,,,,
r0153_c0167,,,,
r0153_c0168,,,,
r0153_c0169,,,,
r0153_c0170,,,,
r0153_c0171,,,,
r0153_c0172,,,,
r0153_c0173,,,,
r0153_c0174,,,,
r0153_c0175,,,,
r0153_c0176,,,,
r0153_c0177,,,,
r0154_c0111,2.0,,96193.0,3.0
r0154_c0112,1.7,,85141.0,3.0
r0154_c0113,1.3,,81783.0,65.0
r0154_c0114,2.3,,75682.0,62.0
r0154_c0115,1.7,,76654.0,64.0
r0154_c0116,1.9,,62099.0,63.0
r0154_c0117,3.0,,97420.0,1.0
r0154_c0118,,,,
r0154_c0119,1.7,,37286.0,19.0
r0154_c0120,1.8,,46801.0,24.0
r0154_c0121,1.8,,38832.0,25.0
r0154_c0122,1.6,,50239.0,32.0
r0154_c0123,1.9,,61015.0,52.0
r0154_c0124,2.0,,68748.0,55.0
r0154_c0125,2.1,,51909.0,9.0
r0154_c0126,2.3,,89767.0,50.0
r0154_c0127,2.1,,63954.0,36.0
r0154_c0128,,,,
r0154_c0129,,,198.0,1.0
r0154_c0130,,,612.0,5.0
r0154_c0135,1.0,,48273.0,3.0
r0154_c0136,2.1,,93986.0,100.0
r0154_c0137,2.2,1916,90228.0,73.0
r0154_c0138,2.2,,78454.0,77.0
r0154_c0139,1.8,,118630.0,51.0
r0154_c0140,2.5,,76379.0,73.0
r0154_c0141,2.3,,88768.0,78.0
r0154_c0142,2.1,,74559.0,67.0
r0154_c0143,1.9,,88876.0,53.0
r0154_c0144,2.1,,123490.0,27.0
r0154_c0145,3.6,,91280.0,9.0
r0154_c0148,,,,
r0154_c0149,,,,
r0154_c0150,,,,
r0154_c0151,,,,
r0154_c0152,,,,
r0154_c0153,,,,
r0154_c0154,,,,
r0154_c0155,,,,
r0154_c0156,,,,
r0154_c0157,,,,
r0154_c0158,,,,
r0154_c0159,,,,
r0154_c0160,,,,
r0154_c0161,,,,
r0154_c0162,,,,
r0154_c0163,,,,
r0154_c0164,,,,
r0154_c0165,,,,
r0154_c0166,,,,
r0154_c0167,,,,
r0154_c0168,,,,
r0154_c0169,,,,
r0154_c0170,,,,
r0154_c0171,,,,
r0154_c0172,,,,
r0154_c0173,,,,
r0154_c0174,,,,
r0154_c0175,,,,
r0154_c0176,,,,
r0154_c0177,,,,
r0155_c0111,1.8,,117283.0,8.0
r0155_c0112,2.5,,76207.0,4.0
