cell_id,cell_lat,cell_lon,zone_type,cell_lot_count
r0137_c0147,41.8341769,-87.672705,Commercial,10
r0137_c0148,41.8341769,-87.6708891,Residential,40
r0137_c0149,41.8341769,-87.6690733,Residential,44
r0137_c0150,41.8341769,-87.6672574,Residential,46
r0137_c0151,41.8341769,-87.6654415,Residential,59
r0137_c0152,41.8341769,-87.6636257,Commercial,3
r0137_c0153,41.8341769,-87.6618098,Commercial,3
r0137_c0154,41.8341769,-87.6599939,Residential,14
r0137_c0155,41.8341769,-87.658178,Residential,43
r0137_c0156,41.8341769,-87.6563622,Residential,60
r0137_c0157,41.8341769,-87.6545463,Residential,62
r0137_c0158,41.8341769,-87.6527304,Residential,61
r0137_c0159,41.8341769,-87.6509146,Residential,33
r0137_c0160,41.8341769,-87.6490987,Residential,32
r0137_c0161,41.8341769,-87.6472828,Residential,52
r0137_c0162,41.8341769,-87.6454669,Residential,47
r0137_c0163,41.8341769,-87.6436511,Residential,49
r0137_c0164,41.8341769,-87.6418352,Residential,48
r0137_c0165,41.8341769,-87.6400193,Residential,60
r0137_c0166,41.8341769,-87.6382035,Residential,16
r0137_c0167,41.8341769,-87.6363876,Residential,9
r0137_c0168,41.8341769,-87.6345717,Residential,25
r0137_c0169,41.8341769,-87.6327558,Residential,9
r0137_c0170,41.8341769,-87.63094,Mixed-Use,7
r0137_c0171,41.8341769,-87.6291241,Mixed-Use,3
r0137_c0172,41.8341769,-87.6273082,Mixed-Use,10
r0137_c0173,41.8341769,-87.6254924,Mixed-Use,6
r0137_c0174,41.8341769,-87.6236765,Residential,24
r0137_c0175,41.8341769,-87.6218606,Residential,32
r0137_c0176,41.8341769,-87.6200447,Residential,52
r0137_c0177,41.8341769,-87.6182289,Residential,67
r0137_c0181,41.8341769,-87.6109654,Residential,25
r0138_c0111,41.8355282,-87.7380764,Commercial,3
r0138_c0114,41.8355282,-87.7326288,Commercial,6
r0138_c0116,41.8355282,-87.728997,Residential,29
r0138_c0117,41.8355282,-87.7271812,Residential,46
r0138_c0118,41.8355282,-87.7253653,Residential,47
r0138_c0119,41.8355282,-87.7235494,Residential,43
r0138_c0120,41.8355282,-87.7217335,Residential,42
r0138_c0121,41.8355282,-87.7199177,Residential,45
r0138_c0122,41.8355282,-87.7181018,Residential,49
r0138_c0123,41.8355282,-87.7162859,Residential,33
r0138_c0124,41.8355282,-87.7144701,Open Space,5
r0138_c0126,41.8355282,-87.7108383,Commercial,3
r0138_c0127,41.8355282,-87.7090224,Open Space,5
r0138_c0130,41.8355282,-87.7035748,Open Space,3
r0138_c0131,41.8355282,-87.701759,Open Space,5
r0138_c0133,41.8355282,-87.6981272,Commercial,3
r0138_c0138,41.8355282,-87.6890479,Commercial,5
r0138_c0139,41.8355282,-87.687232,Mixed-Use,3
r0138_c0142,41.8355282,-87.6817844,Residential,15
r0138_c0143,41.8355282,-87.6799685,Residential,32
r0138_c0144,41.8355282,-87.6781526,Residential,28
r0138_c0145,41.8355282,-87.6763368,Commercial,6
r0138_c0146,41.8355282,-87.6745209,Commercial,8
r0138_c0147,41.8355282,-87.672705,Commercial,19
r0138_c0148,41.8355282,-87.6708891,Commercial,9
r0138_c0149,41.8355282,-87.6690733,Residential,156
r0138_c0150,41.8355282,-87.6672574,Residential,57
r0138_c0151,41.8355282,-87.6654415,Commercial,45
r0138_c0154,41.8355282,-87.6599939,Residential,39
r0138_c0155,41.8355282,-87.658178,Residential,66
r0138_c0156,41.8355282,-87.6563622,Residential,52
r0138_c0157,41.8355282,-87.6545463,Residential,44
r0138_c0158,41.8355282,-87.6527304,Residential,27
r0138_c0159,41.8355282,-87.6509146,Residential,55
r0138_c0160,41.8355282,-87.6490987,Residential,58
r0138_c0161,41.8355282,-87.6472828,Residential,66
r0138_c0162,41.8355282,-87.6454669,Residential,49
r0138_c0163,41.8355282,-87.6436511,Residential,59
r0138_c0164,41.8355282,-87.6418352,Residential,54
r0138_c0165,41.8355282,-87.6400193,Residential,60
r0138_c0166,41.8355282,-87.6382035,Residential,65
r0138_c0167,41.8355282,-87.6363876,Residential,56
r0138_c0168,41.8355282,-87.6345717,Residential,58
r0138_c0169,41.8355282,-87.6327558,Residential,46
r0138_c0170,41.8355282,-87.63094,Mixed-Use,59
r0138_c0171,41.8355282,-87.6291241,Mixed-Use,8
r0138_c0172,41.8355282,-87.6273082,Mixed-Use,3
r0138_c0173,41.8355282,-87.6254924,Mixed-Use,7
r0138_c0174,41.8355282,-87.6236765,Mixed-Use,13
r0138_c0175,41.8355282,-87.6218606,Residential,63
r0138_c0177,41.8355282,-87.6182289,Residential,19
r0138_c0180,41.8355282,-87.6127813,Residential,349
r0139_c0111,41.8368796,-87.7380764,Mixed-Use,4
r0139_c0112,41.8368796,-87.7362605,Residential,6
r0139_c0113,41.8368796,-87.7344446,Residential,19
r0139_c0114,41.8368796,-87.7326288,Residential,33
r0139_c0115,41.8368796,-87.7308129,Residential,26
r0139_c0116,41.8368796,-87.728997,Residential,36
r0139_c0117,41.8368796,-87.7271812,Residential,44
r0139_c0118,41.8368796,-87.7253653,Residential,44
r0139_c0119,41.8368796,-87.7235494,Residential,38
r0139_c0120,41.8368796,-87.7217335,Residential,44
r0139_c0121,41.8368796,-87.7199177,Residential,36
r0139_c0122,41.8368796,-87.7181018,Residential,30
r0139_c0123,41.8368796,-87.7162859,Residential,40
r0139_c0124,41.8368796,-87.7144701,Mixed-Use,21
r0139_c0125,41.8368796,-87.7126542,Residential,19
r0139_c0126,41.8368796,-87.7108383,Residential,17
r0139_c0127,41.8368796,-87.7090224,Residential,8
r0139_c0130,41.8368796,-87.7035748,Commercial,8
r0139_c0135,41.8368796,-87.6944955,Institutional,4
r0139_c0139,41.8368796,-87.687232,Mixed-Use,3
r0139_c0141,41.8368796,-87.6836002,Commercial,4
r0139_c0142,41.8368796,-87.6817844,Open Space,4
r0139_c0144,41.8368796,-87.6781526,Mixed-Use,4
r0139_c0145,41.8368796,-87.6763368,Open Space,5
r0139_c0146,41.8368796,-87.6745209,Commercial,3
r0139_c0147,41.8368796,-87.672705,Commercial,14
r0139_c0148,41.8368796,-87.6708891,Commercial,4
r0139_c0149,41.8368796,-87.6690733,Open Space,13
r0139_c0150,41.8368796,-87.6672574,Residential,27
r0139_c0151,41.8368796,-87.6654415,Commercial,17
r0139_c0153,41.8368796,-87.6618098,Residential,21
r0139_c0154,41.8368796,-87.6599939,Residential,90
r0139_c0155,41.8368796,-87.658178,Residential,52
r0139_c0156,41.8368796,-87.6563622,Residential,58
r0139_c0157,41.8368796,-87.6545463,Residential,54
r0139_c0158,41.8368796,-87.6527304,Residential,60
r0139_c0159,41.8368796,-87.6509146,Residential,70
r0139_c0160,41.8368796,-87.6490987,Residential,45
r0139_c0161,41.8368796,-87.6472828,Residential,11
r0139_c0162,41.8368796,-87.6454669,Residential,49
r0139_c0163,41.8368796,-87.6436511,Residential,54
r0139_c0164,41.8368796,-87.6418352,Residential,54
r0139_c0165,41.8368796,-87.6400193,Residential,50
r0139_c0166,41.8368796,-87.6382035,Residential,46
r0139_c0167,41.8368796,-87.6363876,Residential,38
r0139_c0168,41.8368796,-87.6345717,Residential,54
r0139_c0169,41.8368796,-87.6327558,Residential,44
r0139_c0170,41.8368796,-87.63094,Mixed-Use,52
r0139_c0173,41.8368796,-87.6254924,Mixed-Use,5
r0139_c0175,41.8368796,-87.6218606,Residential,53
r0139_c0176,41.8368796,-87.6200447,Residential,38
r0139_c0177,41.8368796,-87.6182289,Residential,48
r0139_c0180,41.8368796,-87.6127813,Residential,30
r0139_c0181,41.8368796,-87.6109654,Residential,19
r0140_c0111,41.8382309,-87.7380764,Commercial,7
r0140_c0112,41.8382309,-87.7362605,Residential,18
r0140_c0113,41.8382309,-87.7344446,Residential,44
r0140_c0114,41.8382309,-87.7326288,Residential,46
r0140_c0115,41.8382309,-87.7308129,Residential,47
r0140_c0116,41.8382309,-87.728997,Residential,49
r0140_c0117,41.8382309,-87.7271812,Residential,50
r0140_c0118,41.8382309,-87.7253653,Residential,47
r0140_c0119,41.8382309,-87.7235494,Residential,49
r0140_c0120,41.8382309,-87.7217335,Residential,47
r0140_c0121,41.8382309,-87.7199177,Residential,29
r0140_c0123,41.8382309,-87.7162859,Residential,52
r0140_c0124,41.8382309,-87.7144701,Residential,54
r0140_c0125,41.8382309,-87.7126542,Residential,56
r0140_c0126,41.8382309,-87.7108383,Residential,57
r0140_c0127,41.8382309,-87.7090224,Residential,54
r0140_c0128,41.8382309,-87.7072066,Commercial,13
r0140_c0129,41.8382309,-87.7053907,Commercial,24
r0140_c0130,41.8382309,-87.7035748,Residential,59
r0140_c0131,41.8382309,-87.701759,Mixed-Use,3
r0140_c0141,41.8382309,-87.6836002,Open Space,4
r0140_c0145,41.8382309,-87.6763368,Commercial,4
r0140_c0147,41.8382309,-87.672705,Mixed-Use,3
r0140_c0149,41.8382309,-87.6690733,Commercial,4
r0140_c0150,41.8382309,-87.6672574,Mixed-Use,6
r0140_c0151,41.8382309,-87.6654415,Mixed-Use,4
r0140_c0153,41.8382309,-87.6618098,Residential,42
r0140_c0154,41.8382309,-87.6599939,Residential,62
r0140_c0155,41.8382309,-87.658178,Residential,54
r0140_c0156,41.8382309,-87.6563622,Residential,62
r0140_c0157,41.8382309,-87.6545463,Residential,30
r0140_c0158,41.8382309,-87.6527304,Residential,41
r0140_c0159,41.8382309,-87.6509146,Residential,55
r0140_c0160,41.8382309,-87.6490987,Residential,47
r0140_c0161,41.8382309,-87.6472828,Residential,100
r0140_c0162,41.8382309,-87.6454669,Residential,44
r0140_c0163,41.8382309,-87.6436511,Residential,54
r0140_c0164,41.8382309,-87.6418352,Residential,43
r0140_c0165,41.8382309,-87.6400193,Residential,48
r0140_c0166,41.8382309,-87.6382035,Residential,42
r0140_c0167,41.8382309,-87.6363876,Residential,37
r0140_c0168,41.8382309,-87.6345717,Residential,51
r0140_c0169,41.8382309,-87.6327558,Residential,53
r0140_c0170,41.8382309,-87.63094,Mixed-Use,40
r0140_c0171,41.8382309,-87.6291241,Mixed-Use,4
r0140_c0173,41.8382309,-87.6254924,Mixed-Use,5
r0140_c0174,41.8382309,-87.6236765,Mixed-Use,3
r0140_c0175,41.8382309,-87.6218606,Residential,222
r0140_c0176,41.8382309,-87.6200447,Residential,25
r0140_c0177,41.8382309,-87.6182289,Residential,79
r0140_c0178,41.8382309,-87.616413,Mixed-Use,3
r0141_c0111,41.8395823,-87.7380764,Commercial,4
r0141_c0112,41.8395823,-87.7362605,Residential,34
r0141_c0113,41.8395823,-87.7344446,Residential,50
r0141_c0114,41.8395823,-87.7326288,Residential,52
r0141_c0115,41.8395823,-87.7308129,Residential,58
r0141_c0116,41.8395823,-87.728997,Residential,56
r0141_c0117,41.8395823,-87.7271812,Residential,57
r0141_c0118,41.8395823,-87.7253653,Residential,40
r0141_c0119,41.8395823,-87.7235494,Residential,57
r0141_c0120,41.8395823,-87.7217335,Residential,52
r0141_c0121,41.8395823,-87.7199177,Residential,56
r0141_c0122,41.8395823,-87.7181018,Residential,52
r0141_c0123,41.8395823,-87.7162859,Residential,48
r0141_c0124,41.8395823,-87.7144701,Residential,50
r0141_c0125,41.8395823,-87.7126542,Residential,52
r0141_c0126,41.8395823,-87.7108383,Residential,54
r0141_c0127,41.8395823,-87.7090224,Residential,49
r0141_c0128,41.8395823,-87.7072066,Residential,49
r0141_c0129,41.8395823,-87.7053907,Commercial,20
r0141_c0130,41.8395823,-87.7035748,Residential,32
r0141_c0131,41.8395823,-87.701759,Mixed-Use,4
r0141_c0141,41.8395823,-87.6836002,Commercial,4
r0141_c0142,41.8395823,-87.6817844,Mixed-Use,4
r0141_c0149,41.8395823,-87.6690733,Commercial,4
r0141_c0151,41.8395823,-87.6654415,Mixed-Use,4
r0141_c0152,41.8395823,-87.6636257,Mixed-Use,4
r0141_c0153,41.8395823,-87.6618098,Residential,50
r0141_c0154,41.8395823,-87.6599939,Residential,58
r0141_c0155,41.8395823,-87.658178,Residential,61
r0141_c0156,41.8395823,-87.6563622,Residential,47
r0141_c0157,41.8395823,-87.6545463,Residential,43
r0141_c0158,41.8395823,-87.6527304,Residential,75
r0141_c0159,41.8395823,-87.6509146,Residential,63
r0141_c0160,41.8395823,-87.6490987,Residential,68
r0141_c0161,41.8395823,-87.6472828,Residential,21
r0141_c0162,41.8395823,-87.6454669,Residential,60
r0141_c0163,41.8395823,-87.6436511,Residential,48
r0141_c0164,41.8395823,-87.6418352,Residential,35
r0141_c0165,41.8395823,-87.6400193,Residential,39
r0141_c0166,41.8395823,-87.6382035,Residential,53
r0141_c0167,41.8395823,-87.6363876,Residential,45
r0141_c0168,41.8395823,-87.6345717,Residential,43
r0141_c0169,41.8395823,-87.6327558,Residential,83
r0141_c0170,41.8395823,-87.63094,Mixed-Use,44
r0141_c0173,41.8395823,-87.6254924,Mixed-Use,16
r0141_c0174,41.8395823,-87.6236765,Mixed-Use,3
r0141_c0175,41.8395823,-87.6218606,Residential,681
r0141_c0176,41.8395823,-87.6200447,Mixed-Use,3
r0141_c0177,41.8395823,-87.6182289,Mixed-Use,9
r0141_c0180,41.8395823,-87.6127813,Mixed-Use,4
r0142_c0111,41.8409336,-87.7380764,Commercial,5
r0142_c0112,41.8409336,-87.7362605,Residential,20
r0142_c0113,41.8409336,-87.7344446,Residential,33
r0142_c0114,41.8409336,-87.7326288,Residential,35
r0142_c0115,41.8409336,-87.7308129,Residential,49
r0142_c0116,41.8409336,-87.728997,Residential,48
r0142_c0117,41.8409336,-87.7271812,Residential,42
r0142_c0118,41.8409336,-87.7253653,Residential,47
r0142_c0119,41.8409336,-87.7235494,Residential,45
r0142_c0120,41.8409336,-87.7217335,Residential,50
r0142_c0121,41.8409336,-87.7199177,Residential,47
r0142_c0122,41.8409336,-87.7181018,Residential,45
r0142_c0123,41.8409336,-87.7162859,Residential,45
r0142_c0124,41.8409336,-87.7144701,Residential,47
r0142_c0125,41.8409336,-87.7126542,Residential,47
r0142_c0126,41.8409336,-87.7108383,Residential,49
r0142_c0127,41.8409336,-87.7090224,Residential,50
r0142_c0128,41.8409336,-87.7072066,Residential,38
r0142_c0129,41.8409336,-87.7053907,Residential,21
r0142_c0130,41.8409336,-87.7035748,Residential,18
r0142_c0131,41.8409336,-87.701759,Commercial,10
r0142_c0132,41.8409336,-87.6999431,Residential,9
r0142_c0143,41.8409336,-87.6799685,Commercial,3
r0142_c0149,41.8409336,-87.6690733,Commercial,3
r0142_c0151,41.8409336,-87.6654415,Institutional,3
r0142_c0152,41.8409336,-87.6636257,Residential,28
r0142_c0153,41.8409336,-87.6618098,Mixed-Use,35
r0142_c0154,41.8409336,-87.6599939,Residential,46
r0142_c0155,41.8409336,-87.658178,Residential,55
r0142_c0156,41.8409336,-87.6563622,Residential,65
r0142_c0157,41.8409336,-87.6545463,Residential,62
r0142_c0158,41.8409336,-87.6527304,Residential,59
r0142_c0159,41.8409336,-87.6509146,Residential,56
r0142_c0160,41.8409336,-87.6490987,Residential,21
r0142_c0162,41.8409336,-87.6454669,Residential,71
r0142_c0163,41.8409336,-87.6436511,Residential,60
r0142_c0164,41.8409336,-87.6418352,Residential,56
r0142_c0165,41.8409336,-87.6400193,Residential,61
r0142_c0166,41.8409336,-87.6382035,Residential,55
r0142_c0167,41.8409336,-87.6363876,Residential,33
r0142_c0168,41.8409336,-87.6345717,Residential,52
r0142_c0169,41.8409336,-87.6327558,Residential,62
r0142_c0170,41.8409336,-87.63094,Mixed-Use,49
r0142_c0173,41.8409336,-87.6254924,Mixed-Use,14
r0142_c0174,41.8409336,-87.6236765,Residential,17
r0142_c0177,41.8409336,-87.6182289,Mixed-Use,6
r0142_c0178,41.8409336,-87.616413,Commercial,3
r0142_c0179,41.8409336,-87.6145971,Mixed-Use,9
r0143_c0111,41.842285,-87.7380764,Commercial,4
r0143_c0113,41.842285,-87.7344446,Residential,16
r0143_c0114,41.842285,-87.7326288,Residential,44
r0143_c0115,41.842285,-87.7308129,Residential,46
r0143_c0116,41.842285,-87.728997,Residential,49
r0143_c0117,41.842285,-87.7271812,Residential,50
r0143_c0118,41.842285,-87.7253653,Residential,41
r0143_c0119,41.842285,-87.7235494,Residential,39
r0143_c0120,41.842285,-87.7217335,Residential,46
r0143_c0121,41.842285,-87.7199177,Residential,46
r0143_c0122,41.842285,-87.7181018,Residential,38
r0143_c0123,41.842285,-87.7162859,Residential,42
r0143_c0124,41.842285,-87.7144701,Residential,41
r0143_c0125,41.842285,-87.7126542,Residential,47
r0143_c0126,41.842285,-87.7108383,Residential,48
r0143_c0127,41.842285,-87.7090224,Residential,51
r0143_c0128,41.842285,-87.7072066,Residential,37
r0143_c0129,41.842285,-87.7053907,Residential,36
r0143_c0130,41.842285,-87.7035748,Residential,33
r0143_c0131,41.842285,-87.701759,Residential,24
r0143_c0132,41.842285,-87.6999431,Residential,18
r0143_c0141,41.842285,-87.6836002,Commercial,6
r0143_c0144,41.842285,-87.6781526,Mixed-Use,3
r0143_c0152,41.842285,-87.6636257,Residential,35
r0143_c0153,41.842285,-87.6618098,Residential,55
r0143_c0154,41.842285,-87.6599939,Residential,37
r0143_c0155,41.842285,-87.658178,Mixed-Use,29
r0143_c0156,41.842285,-87.6563622,Residential,52
r0143_c0157,41.842285,-87.6545463,Residential,75
r0143_c0158,41.842285,-87.6527304,Residential,34
r0143_c0159,41.842285,-87.6509146,Residential,52
r0143_c0162,41.842285,-87.6454669,Residential,49
r0143_c0163,41.842285,-87.6436511,Residential,51
r0143_c0164,41.842285,-87.6418352,Residential,49
r0143_c0165,41.842285,-87.6400193,Residential,43
r0143_c0166,41.842285,-87.6382035,Residential,30
r0143_c0167,41.842285,-87.6363876,Residential,25
r0143_c0168,41.842285,-87.6345717,Residential,50
r0143_c0169,41.842285,-87.6327558,Residential,104
r0143_c0170,41.842285,-87.63094,Mixed-Use,35
r0143_c0173,41.842285,-87.6254924,Commercial,19
r0143_c0174,41.842285,-87.6236765,Commercial,11
r0143_c0175,41.842285,-87.6218606,Residential,14
r0143_c0176,41.842285,-87.6200447,Mixed-Use,11
r0143_c0177,41.842285,-87.6182289,Industrial,6
r0144_c0113,41.8436363,-87.7344446,Residential,16
r0144_c0114,41.8436363,-87.7326288,Residential,38
r0144_c0115,41.8436363,-87.7308129,Residential,37
r0144_c0116,41.8436363,-87.728997,Residential,45
r0144_c0117,41.8436363,-87.7271812,Residential,45
r0144_c0118,41.8436363,-87.7253653,Residential,29
r0144_c0119,41.8436363,-87.7235494,Residential,37
r0144_c0120,41.8436363,-87.7217335,Residential,49
r0144_c0121,41.8436363,-87.7199177,Residential,46
r0144_c0122,41.8436363,-87.7181018,Residential,39
r0144_c0123,41.8436363,-87.7162859,Residential,44
r0144_c0124,41.8436363,-87.7144701,Residential,46
r0144_c0125,41.8436363,-87.7126542,Residential,52
r0144_c0126,41.8436363,-87.7108383,Residential,52
r0144_c0127,41.8436363,-87.7090224,Residential,48
r0144_c0128,41.8436363,-87.7072066,Residential,56
r0144_c0129,41.8436363,-87.7053907,Residential,48
r0144_c0130,41.8436363,-87.7035748,Residential,41
r0144_c0131,41.8436363,-87.701759,Commercial,14
r0144_c0132,41.8436363,-87.6999431,Commercial,13
r0144_c0144,41.8436363,-87.6781526,Commercial,4
r0144_c0146,41.8436363,-87.6745209,Open Space,4
r0144_c0152,41.8436363,-87.6636257,Mixed-Use,5
r0144_c0153,41.8436363,-87.6618098,Residential,29
r0144_c0154,41.8436363,-87.6599939,Residential,53
r0144_c0155,41.8436363,-87.658178,Residential,53
r0144_c0156,41.8436363,-87.6563622,Mixed-Use,35
r0144_c0157,41.8436363,-87.6545463,Mixed-Use,24
r0144_c0158,41.8436363,-87.6527304,Residential,54
r0144_c0159,41.8436363,-87.6509146,Residential,13
r0144_c0162,41.8436363,-87.6454669,Residential,53
r0144_c0163,41.8436363,-87.6436511,Residential,52
r0144_c0164,41.8436363,-87.6418352,Residential,40
r0144_c0165,41.8436363,-87.6400193,Residential,41
r0144_c0166,41.8436363,-87.6382035,Residential,31
r0144_c0167,41.8436363,-87.6363876,Residential,16
r0144_c0168,41.8436363,-87.6345717,Residential,47
r0144_c0169,41.8436363,-87.6327558,Residential,157
r0144_c0170,41.8436363,-87.63094,Mixed-Use,49
r0144_c0172,41.8436363,-87.6273082,Commercial,5
r0144_c0173,41.8436363,-87.6254924,Commercial,35
r0144_c0174,41.8436363,-87.6236765,Residential,49
r0144_c0175,41.8436363,-87.6218606,Residential,18
r0144_c0176,41.8436363,-87.6200447,Mixed-Use,20
r0144_c0177,41.8436363,-87.6182289,Industrial,12
r0144_c0179,41.8436363,-87.6145971,Mixed-Use,4
r0145_c0112,41.8449877,-87.7362605,Open Space,3
r0145_c0113,41.8449877,-87.7344446,Residential,19
r0145_c0114,41.8449877,-87.7326288,Residential,34
r0145_c0115,41.8449877,-87.7308129,Residential,29
r0145_c0116,41.8449877,-87.728997,Residential,40
r0145_c0117,41.8449877,-87.7271812,Residential,39
r0145_c0118,41.8449877,-87.7253653,Residential,33
r0145_c0119,41.8449877,-87.7235494,Residential,38
r0145_c0120,41.8449877,-87.7217335,Residential,43
r0145_c0121,41.8449877,-87.7199177,Residential,45
r0145_c0122,41.8449877,-87.7181018,Residential,40
r0145_c0123,41.8449877,-87.7162859,Residential,37
r0145_c0124,41.8449877,-87.7144701,Residential,34
r0145_c0125,41.8449877,-87.7126542,Residential,40
r0145_c0126,41.8449877,-87.7108383,Residential,40
r0145_c0127,41.8449877,-87.7090224,Residential,45
r0145_c0128,41.8449877,-87.7072066,Residential,46
r0145_c0129,41.8449877,-87.7053907,Residential,39
r0145_c0130,41.8449877,-87.7035748,Residential,48
r0145_c0131,41.8449877,-87.701759,Residential,37
r0145_c0132,41.8449877,-87.6999431,Residential,28
r0145_c0133,41.8449877,-87.6981272,Residential,24
r0145_c0134,41.8449877,-87.6963113,Residential,34
r0145_c0136,41.8449877,-87.6926796,Open Space,6
r0145_c0137,41.8449877,-87.6908637,Open Space,14
r0145_c0138,41.8449877,-87.6890479,Commercial,7
r0145_c0139,41.8449877,-87.687232,Mixed-Use,7
r0145_c0140,41.8449877,-87.6854161,Commercial,25
r0145_c0141,41.8449877,-87.6836002,Commercial,5
r0145_c0142,41.8449877,-87.6817844,Commercial,3
r0145_c0145,41.8449877,-87.6763368,Commercial,4
r0145_c0146,41.8449877,-87.6745209,Commercial,3
r0145_c0152,41.8449877,-87.6636257,Mixed-Use,3
r0145_c0154,41.8449877,-87.6599939,Commercial,8
r0145_c0155,41.8449877,-87.658178,Residential,40
r0145_c0156,41.8449877,-87.6563622,Residential,54
r0145_c0157,41.8449877,-87.6545463,Residential,69
r0145_c0158,41.8449877,-87.6527304,Mixed-Use,30
r0145_c0159,41.8449877,-87.6509146,Mixed-Use,6
r0145_c0160,41.8449877,-87.6490987,Residential,39
r0145_c0161,41.8449877,-87.6472828,Residential,34
r0145_c0162,41.8449877,-87.6454669,Residential,131
r0145_c0163,41.8449877,-87.6436511,Residential,60
r0145_c0164,41.8449877,-87.6418352,Residential,67
r0145_c0165,41.8449877,-87.6400193,Residential,34
r0145_c0166,41.8449877,-87.6382035,Residential,15
r0145_c0167,41.8449877,-87.6363876,Residential,38
r0145_c0168,41.8449877,-87.6345717,Residential,43
r0145_c0169,41.8449877,-87.6327558,Mixed-Use,41
r0145_c0170,41.8449877,-87.63094,Mixed-Use,18
r0145_c0171,41.8449877,-87.6291241,Open Space,12
r0145_c0172,41.8449877,-87.6273082,Open Space,12
r0145_c0173,41.8449877,-87.6254924,Residential,48
r0145_c0174,41.8449877,-87.6236765,Commercial,22
r0145_c0175,41.8449877,-87.6218606,Residential,250
r0145_c0177,41.8449877,-87.6182289,Commercial,5
r0145_c0178,41.8449877,-87.616413,Mixed-Use,4
r0145_c0179,41.8449877,-87.6145971,Mixed-Use,4
r0146_c0112,41.846339,-87.7362605,Commercial,5
r0146_c0113,41.846339,-87.7344446,Residential,13
r0146_c0114,41.846339,-87.7326288,Residential,21
r0146_c0115,41.846339,-87.7308129,Residential,27
r0146_c0116,41.846339,-87.728997,Residential,37
r0146_c0117,41.846339,-87.7271812,Residential,40
r0146_c0118,41.846339,-87.7253653,Residential,40
r0146_c0119,41.846339,-87.7235494,Residential,37
r0146_c0120,41.846339,-87.7217335,Residential,37
r0146_c0121,41.846339,-87.7199177,Residential,43
r0146_c0122,41.846339,-87.7181018,Residential,41
r0146_c0123,41.846339,-87.7162859,Residential,37
r0146_c0124,41.846339,-87.7144701,Residential,36
r0146_c0125,41.846339,-87.7126542,Residential,44
r0146_c0126,41.846339,-87.7108383,Residential,50
r0146_c0127,41.846339,-87.7090224,Residential,49
r0146_c0128,41.846339,-87.7072066,Residential,48
r0146_c0129,41.846339,-87.7053907,Residential,45
r0146_c0130,41.846339,-87.7035748,Residential,46
r0146_c0131,41.846339,-87.701759,Residential,51
r0146_c0132,41.846339,-87.6999431,Residential,47
r0146_c0133,41.846339,-87.6981272,Residential,58
r0146_c0134,41.846339,-87.6963113,Residential,61
r0146_c0135,41.846339,-87.6944955,Residential,8
r0146_c0136,41.846339,-87.6926796,Residential,34
r0146_c0137,41.846339,-87.6908637,Residential,48
r0146_c0138,41.846339,-87.6890479,Commercial,4
r0146_c0139,41.846339,-87.687232,Mixed-Use,18
r0146_c0140,41.846339,-87.6854161,Residential,65
r0146_c0141,41.846339,-87.6836002,Residential,64
r0146_c0142,41.846339,-87.6817844,Residential,40
r0146_c0146,41.846339,-87.6745209,Commercial,4
r0146_c0147,41.846339,-87.672705,Commercial,36
r0146_c0150,41.846339,-87.6672574,Commercial,3
r0146_c0152,41.846339,-87.6636257,Commercial,3
r0146_c0155,41.846339,-87.658178,Residential,7
r0146_c0156,41.846339,-87.6563622,Residential,35
r0146_c0157,41.846339,-87.6545463,Residential,38
r0146_c0158,41.846339,-87.6527304,Residential,34
r0146_c0159,41.846339,-87.6509146,Residential,4
r0146_c0160,41.846339,-87.6490987,Mixed-Use,6
r0146_c0161,41.846339,-87.6472828,Mixed-Use,31
r0146_c0162,41.846339,-87.6454669,Mixed-Use,55
r0146_c0163,41.846339,-87.6436511,Mixed-Use,54
r0146_c0164,41.846339,-87.6418352,Residential,97
r0146_c0165,41.846339,-87.6400193,Residential,65
r0146_c0166,41.846339,-87.6382035,Mixed-Use,22
r0146_c0167,41.846339,-87.6363876,Residential,31
r0146_c0168,41.846339,-87.6345717,Residential,44
r0146_c0169,41.846339,-87.6327558,Residential,65
r0146_c0171,41.846339,-87.6291241,Commercial,9
r0146_c0172,41.846339,-87.6273082,Residential,196
r0146_c0173,41.846339,-87.6254924,Residential,125
r0146_c0174,41.846339,-87.6236765,Mixed-Use,6
r0146_c0176,41.846339,-87.6200447,Mixed-Use,5
r0146_c0177,41.846339,-87.6182289,Residential,97
r0146_c0178,41.846339,-87.616413,Open Space,3
r0146_c0179,41.846339,-87.6145971,Mixed-Use,3
r0147_c0113,41.8476904,-87.7344446,Open Space,38
r0147_c0114,41.8476904,-87.7326288,Open Space,27
r0147_c0115,41.8476904,-87.7308129,Residential,24
r0147_c0116,41.8476904,-87.728997,Residential,24
r0147_c0117,41.8476904,-87.7271812,Residential,26
r0147_c0118,41.8476904,-87.7253653,Residential,24
r0147_c0119,41.8476904,-87.7235494,Residential,37
r0147_c0120,41.8476904,-87.7217335,Residential,43
r0147_c0121,41.8476904,-87.7199177,Residential,44
r0147_c0122,41.8476904,-87.7181018,Residential,41
r0147_c0123,41.8476904,-87.7162859,Residential,28
r0147_c0124,41.8476904,-87.7144701,Residential,40
r0147_c0125,41.8476904,-87.7126542,Residential,44
r0147_c0126,41.8476904,-87.7108383,Residential,41
r0147_c0127,41.8476904,-87.7090224,Residential,47
r0147_c0128,41.8476904,-87.7072066,Residential,44
