cell_id,landuse_entropy
r0108_c0076,2.2359
r0108_c0077,2.195
r0108_c0078,2.1813
r0108_c0079,1.7907
r0108_c0080,1.87
r0108_c0081,2.1323
r0108_c0082,1.9212
r0108_c0083,1.9434
r0108_c0084,2.0347
r0108_c0085,2.4347
r0108_c0086,2.2355
r0108_c0087,2.1629
r0108_c0088,1.608
r0108_c0089,2.1613
r0108_c0090,2.3613
r0108_c0091,2.0921
r0108_c0092,2.837
r0108_c0093,3.3446
r0108_c0094,2.9084
r0108_c0095,2.5922
r0108_c0096,2.622
r0108_c0097,1.7925
r0108_c0098,1.9591
r0108_c0099,2.0382
r0108_c0100,1.8703
r0108_c0101,2.4657
r0108_c0102,2.7727
r0108_c0103,2.8454
r0108_c0109,0.9183
r0108_c0112,1.4591
r0108_c0113,2.1051
r0108_c0114,1.6245
r0108_c0115,1.1515
r0108_c0116,1.597
r0108_c0117,1.8147
r0108_c0118,1.0263
r0108_c0119,1.7905
r0108_c0120,2.0617
r0108_c0121,1.2788
r0108_c0122,1.1209
r0108_c0123,1.4473
r0108_c0124,2.6378
r0108_c0126,1.6692
r0108_c0127,1.6465
r0108_c0128,1.7004
r0108_c0129,1.5576
r0108_c0130,3.232
r0108_c0131,1.6827
r0108_c0132,1.8058
r0108_c0133,1.7244
r0108_c0134,1.7174
r0108_c0135,1.6247
r0108_c0136,2.1393
r0108_c0137,1.6402
r0108_c0138,1.9177
r0108_c0139,2.6432
r0108_c0140,2.6069
r0109_c0076,-0.0
r0109_c0077,1.8189
r0109_c0078,1.2467
r0109_c0079,1.8832
r0109_c0080,1.8566
r0109_c0081,1.8818
r0109_c0082,1.4444
r0109_c0083,1.6182
r0109_c0084,2.0851
r0109_c0085,1.8062
r0109_c0086,1.52
r0109_c0087,1.7053
r0109_c0088,1.6729
r0109_c0089,1.7918
r0109_c0090,2.1061
r0109_c0091,2.0851
r0109_c0092,1.8442
r0109_c0093,2.6222
r0109_c0094,1.6987
r0109_c0095,1.8172
r0109_c0096,2.2896
r0109_c0097,3.1863
r0109_c0098,2.2409
r0109_c0099,2.7523
r0109_c0100,2.3793
r0109_c0101,2.8243
r0109_c0102,2.5549
r0109_c0103,2.1855
r0109_c0109,2.1209
r0109_c0110,2.1175
r0109_c0112,2.3599
r0109_c0113,2.2233
r0109_c0114,2.3335
r0109_c0115,2.1865
r0109_c0116,2.1614
r0109_c0117,1.4885
r0109_c0118,-0.0
r0109_c0119,2.3219
r0109_c0120,1.7922
r0109_c0121,1.4711
r0109_c0122,1.2807
r0109_c0123,1.5387
r0109_c0124,1.0099
r0109_c0125,0.4804
r0109_c0126,1.5734
r0109_c0127,1.624
r0109_c0128,1.2858
r0109_c0129,1.5051
r0109_c0130,3.4035
r0109_c0131,2.1201
r0109_c0132,1.6261
r0109_c0133,1.7806
r0109_c0134,1.8803
r0109_c0135,1.1173
r0109_c0136,1.9005
r0109_c0137,1.8007
r0109_c0138,1.5353
r0109_c0139,2.294
r0109_c0140,2.3957
r0110_c0076,1.371
r0110_c0077,1.242
r0110_c0078,1.3354
r0110_c0079,1.8913
r0110_c0080,0.455
r0110_c0081,1.3493
r0110_c0082,1.5861
r0110_c0083,2.0692
r0110_c0084,1.3499
r0110_c0085,2.1444
r0110_c0086,1.512
r0110_c0087,2.1002
r0110_c0088,2.2824
r0110_c0089,2.1587
r0110_c0090,1.8389
r0110_c0091,2.5666
r0110_c0092,2.0831
r0110_c0093,1.7604
r0110_c0094,1.4803
r0110_c0095,1.9047
r0110_c0096,2.048
r0110_c0097,1.7809
r0110_c0098,1.9557
r0110_c0099,2.0745
r0110_c0100,2.1246
r0110_c0101,1.8153
r0110_c0102,2.7167
r0110_c0103,1.9277
r0110_c0104,2.6703
r0110_c0105,0.2109
r0110_c0106,1.0958
r0110_c0108,1.585
r0110_c0109,2.6862
r0110_c0110,1.7812
r0110_c0111,-0.0
r0110_c0112,1.6714
r0110_c0113,1.9606
r0110_c0114,2.1001
r0110_c0115,2.2884
r0110_c0116,1.9004
r0110_c0117,1.1401
r0110_c0120,1.5829
r0110_c0121,1.3421
r0110_c0122,1.5365
r0110_c0123,1.1771
