cell_id,cell_lat,cell_lon,zone_type,cell_lot_count
r0034_c0020,39.9203978,-75.2395787,Residential,95
r0034_c0021,39.9203978,-75.2378146,Residential,18
r0034_c0023,39.9203978,-75.2342865,Commercial,11
r0034_c0024,39.9203978,-75.2325224,Residential,85
r0034_c0025,39.9203978,-75.2307584,Residential,108
r0034_c0026,39.9203978,-75.2289943,Residential,124
r0034_c0027,39.9203978,-75.2272303,Residential,129
r0034_c0028,39.9203978,-75.2254662,Residential,82
r0034_c0029,39.9203978,-75.2237022,Mixed-Use,18
r0034_c0030,39.9203978,-75.2219381,Industrial,12
r0034_c0034,39.9203978,-75.2148819,Industrial,4
r0034_c0036,39.9203978,-75.2113538,Industrial,4
r0034_c0049,39.9203978,-75.188421,Industrial,4
r0034_c0051,39.9203978,-75.1848929,Commercial,36
r0034_c0053,39.9203978,-75.1813648,Residential,97
r0034_c0054,39.9203978,-75.1796007,Residential,109
r0034_c0055,39.9203978,-75.1778367,Residential,108
r0034_c0056,39.9203978,-75.1760726,Residential,81
r0034_c0057,39.9203978,-75.1743086,Residential,179
r0034_c0058,39.9203978,-75.1725445,Residential,154
r0034_c0059,39.9203978,-75.1707804,Residential,106
r0034_c0060,39.9203978,-75.1690164,Residential,106
r0034_c0061,39.9203978,-75.1672523,Residential,176
r0034_c0062,39.9203978,-75.1654883,Residential,184
r0034_c0063,39.9203978,-75.1637242,Residential,160
r0034_c0064,39.9203978,-75.1619602,Residential,163
r0034_c0065,39.9203978,-75.1601961,Residential,123
r0034_c0066,39.9203978,-75.158432,Residential,167
r0034_c0067,39.9203978,-75.156668,Residential,136
r0034_c0068,39.9203978,-75.1549039,Residential,191
r0034_c0069,39.9203978,-75.1531399,Residential,187
r0034_c0070,39.9203978,-75.1513758,Residential,166
r0034_c0071,39.9203978,-75.1496118,Residential,187
r0034_c0072,39.9203978,-75.1478477,Industrial,13
r0034_c0073,39.9203978,-75.1460836,Industrial,3
r0035_c0016,39.9217492,-75.2466349,Industrial,6
r0035_c0017,39.9217492,-75.2448708,Industrial,41
r0035_c0018,39.9217492,-75.2431068,Residential,81
r0035_c0019,39.9217492,-75.2413427,Residential,10
r0035_c0020,39.9217492,-75.2395787,Residential,25
r0035_c0021,39.9217492,-75.2378146,Residential,35
r0035_c0022,39.9217492,-75.2360506,Residential,94
r0035_c0024,39.9217492,-75.2325224,Residential,35
r0035_c0025,39.9217492,-75.2307584,Residential,80
r0035_c0026,39.9217492,-75.2289943,Residential,71
r0035_c0027,39.9217492,-75.2272303,Residential,69
r0035_c0028,39.9217492,-75.2254662,Residential,24
r0035_c0029,39.9217492,-75.2237022,Residential,59
r0035_c0030,39.9217492,-75.2219381,Residential,80
r0035_c0031,39.9217492,-75.220174,Industrial,4
r0035_c0045,39.9217492,-75.1954772,Mixed-Use,4
r0035_c0046,39.9217492,-75.1937132,Industrial,66
r0035_c0047,39.9217492,-75.1919491,Industrial,4
r0035_c0048,39.9217492,-75.1901851,Mixed-Use,3
r0035_c0049,39.9217492,-75.188421,Industrial,17
r0035_c0050,39.9217492,-75.186657,Commercial,3
r0035_c0051,39.9217492,-75.1848929,Commercial,10
r0035_c0052,39.9217492,-75.1831288,Residential,38
r0035_c0053,39.9217492,-75.1813648,Residential,131
r0035_c0054,39.9217492,-75.1796007,Residential,199
r0035_c0055,39.9217492,-75.1778367,Residential,112
r0035_c0056,39.9217492,-75.1760726,Residential,143
r0035_c0057,39.9217492,-75.1743086,Residential,166
r0035_c0058,39.9217492,-75.1725445,Residential,179
r0035_c0059,39.9217492,-75.1707804,Residential,102
r0035_c0060,39.9217492,-75.1690164,Commercial,74
r0035_c0061,39.9217492,-75.1672523,Residential,158
r0035_c0062,39.9217492,-75.1654883,Residential,181
r0035_c0063,39.9217492,-75.1637242,Residential,188
r0035_c0064,39.9217492,-75.1619602,Residential,199
r0035_c0065,39.9217492,-75.1601961,Residential,178
r0035_c0066,39.9217492,-75.158432,Residential,179
r0035_c0067,39.9217492,-75.156668,Residential,139
r0035_c0068,39.9217492,-75.1549039,Residential,127
r0035_c0069,39.9217492,-75.1531399,Residential,144
r0035_c0070,39.9217492,-75.1513758,Residential,162
r0035_c0071,39.9217492,-75.1496118,Residential,160
r0035_c0072,39.9217492,-75.1478477,Residential,42
r0035_c0073,39.9217492,-75.1460836,Commercial,4
r0035_c0075,39.9217492,-75.1425555,Commercial,3
r0036_c0017,39.9231005,-75.2448708,Industrial,6
r0036_c0018,39.9231005,-75.2431068,Industrial,43
r0036_c0019,39.9231005,-75.2413427,Residential,58
r0036_c0020,39.9231005,-75.2395787,Industrial,38
r0036_c0021,39.9231005,-75.2378146,Commercial,61
r0036_c0022,39.9231005,-75.2360506,Residential,104
r0036_c0023,39.9231005,-75.2342865,Residential,62
r0036_c0024,39.9231005,-75.2325224,Residential,107
r0036_c0025,39.9231005,-75.2307584,Mixed-Use,27
r0036_c0026,39.9231005,-75.2289943,Commercial,50
r0036_c0027,39.9231005,-75.2272303,Residential,136
r0036_c0028,39.9231005,-75.2254662,Residential,57
r0036_c0029,39.9231005,-75.2237022,Residential,105
r0036_c0030,39.9231005,-75.2219381,Residential,124
r0036_c0031,39.9231005,-75.220174,Mixed-Use,13
r0036_c0046,39.9231005,-75.1937132,Industrial,11
r0036_c0047,39.9231005,-75.1919491,Mixed-Use,3
r0036_c0049,39.9231005,-75.188421,Residential,86
r0036_c0050,39.9231005,-75.186657,Residential,75
r0036_c0051,39.9231005,-75.1848929,Residential,103
r0036_c0052,39.9231005,-75.1831288,Residential,98
r0036_c0053,39.9231005,-75.1813648,Residential,114
r0036_c0054,39.9231005,-75.1796007,Residential,158
r0036_c0055,39.9231005,-75.1778367,Residential,144
r0036_c0056,39.9231005,-75.1760726,Residential,169
r0036_c0057,39.9231005,-75.1743086,Residential,170
r0036_c0058,39.9231005,-75.1725445,Residential,100
r0036_c0059,39.9231005,-75.1707804,Residential,157
r0036_c0060,39.9231005,-75.1690164,Mixed-Use,52
r0036_c0061,39.9231005,-75.1672523,Residential,77
r0036_c0062,39.9231005,-75.1654883,Residential,119
r0036_c0063,39.9231005,-75.1637242,Residential,138
r0036_c0064,39.9231005,-75.1619602,Residential,156
r0036_c0065,39.9231005,-75.1601961,Residential,174
r0036_c0066,39.9231005,-75.158432,Residential,143
r0036_c0067,39.9231005,-75.156668,Residential,156
r0036_c0068,39.9231005,-75.1549039,Residential,164
r0036_c0069,39.9231005,-75.1531399,Residential,141
r0036_c0070,39.9231005,-75.1513758,Residential,152
r0036_c0071,39.9231005,-75.1496118,Residential,173
r0036_c0072,39.9231005,-75.1478477,Residential,72
r0036_c0074,39.9231005,-75.1443196,Industrial,3
r0037_c0017,39.9244519,-75.2448708,Residential,41
r0037_c0018,39.9244519,-75.2431068,Industrial,62
r0037_c0019,39.9244519,-75.2413427,Industrial,46
r0037_c0020,39.9244519,-75.2395787,Residential,84
r0037_c0021,39.9244519,-75.2378146,Residential,88
r0037_c0022,39.9244519,-75.2360506,Residential,93
r0037_c0023,39.9244519,-75.2342865,Residential,137
r0037_c0024,39.9244519,-75.2325224,Residential,66
r0037_c0025,39.9244519,-75.2307584,Residential,83
r0037_c0026,39.9244519,-75.2289943,Residential,140
r0037_c0027,39.9244519,-75.2272303,Residential,93
r0037_c0028,39.9244519,-75.2254662,Residential,110
r0037_c0029,39.9244519,-75.2237022,Residential,114
r0037_c0030,39.9244519,-75.2219381,Residential,76
r0037_c0031,39.9244519,-75.220174,Residential,3
r0037_c0047,39.9244519,-75.1919491,Mixed-Use,4
r0037_c0050,39.9244519,-75.186657,Mixed-Use,61
r0037_c0051,39.9244519,-75.1848929,Residential,182
r0037_c0052,39.9244519,-75.1831288,Residential,197
r0037_c0053,39.9244519,-75.1813648,Residential,135
r0037_c0054,39.9244519,-75.1796007,Residential,176
r0037_c0055,39.9244519,-75.1778367,Residential,137
r0037_c0056,39.9244519,-75.1760726,Residential,75
r0037_c0057,39.9244519,-75.1743086,Residential,109
r0037_c0058,39.9244519,-75.1725445,Residential,138
r0037_c0059,39.9244519,-75.1707804,Commercial,98
r0037_c0060,39.9244519,-75.1690164,Commercial,36
