cell_id,avg_floors,avg_yearbuilt,total_bldg_area,building_count
r0035_c0054,2.0,1920,220149.0,190.0
r0035_c0055,2.0,1920,175995.0,141.0
r0035_c0056,2.0,1920,163345.0,127.0
r0035_c0057,2.0,1920,226941.0,174.0
r0035_c0058,2.1,1920,226787.0,170.0
r0035_c0059,2.3,1920,215999.0,139.0
r0035_c0060,2.1,1934,607840.0,43.0
r0035_c0061,2.0,1928,204212.0,160.0
r0035_c0062,2.0,1932,234633.0,187.0
r0035_c0063,2.0,1928,205723.0,171.0
r0035_c0064,2.0,1926,217004.0,194.0
r0035_c0065,2.0,1926,195429.0,170.0
r0035_c0066,2.4,1930,252538.0,184.0
r0035_c0067,2.2,1934,177226.0,158.0
r0035_c0068,2.2,1931,246585.0,108.0
r0035_c0069,2.1,1927,185134.0,144.0
r0035_c0070,2.0,1920,195277.0,185.0
r0035_c0071,1.9,1915,160169.0,134.0
r0035_c0072,1.9,1908,97742.0,93.0
r0035_c0073,,1978,56579.0,3.0
r0035_c0075,,2002,21271.0,3.0
r0036_c0017,,1945,39508.0,4.0
r0036_c0018,2.0,1924,44536.0,30.0
r0036_c0019,2.0,1925,94918.0,57.0
r0036_c0020,2.2,1924,124770.0,37.0
r0036_c0021,2.1,1923,98194.0,52.0
r0036_c0022,1.9,1921,151473.0,116.0
r0036_c0023,2.0,1924,77684.0,64.0
r0036_c0024,2.0,1931,88544.0,88.0
r0036_c0025,1.9,1924,59847.0,58.0
r0036_c0026,1.5,1921,65745.0,37.0
r0036_c0027,1.5,1922,140704.0,131.0
r0036_c0028,1.5,1926,76532.0,61.0
r0036_c0029,1.9,1933,103049.0,102.0
r0036_c0030,1.5,1926,121390.0,111.0
r0036_c0031,2.0,1924,45278.0,43.0
r0036_c0046,2.0,1920,4754.0,5.0
r0036_c0047,2.0,1923,15490.0,9.0
r0036_c0049,2.0,1926,45509.0,43.0
r0036_c0050,2.0,1922,129176.0,76.0
r0036_c0051,1.9,1928,136198.0,112.0
r0036_c0052,2.0,1922,160888.0,110.0
r0036_c0053,1.9,1921,129880.0,92.0
r0036_c0054,2.0,1920,186580.0,149.0
r0036_c0055,1.9,1920,179635.0,158.0
r0036_c0056,2.0,1920,211963.0,169.0
r0036_c0057,2.0,1920,210348.0,161.0
r0036_c0058,2.1,1920,151538.0,112.0
r0036_c0059,2.5,1920,286660.0,180.0
r0036_c0060,2.4,1927,476748.0,48.0
r0036_c0061,2.3,1926,167791.0,80.0
r0036_c0062,2.0,1928,288258.0,105.0
r0036_c0063,2.2,1924,189275.0,143.0
r0036_c0064,2.0,1924,196362.0,157.0
r0036_c0065,2.1,1925,226772.0,173.0
r0036_c0066,2.5,1950,232203.0,127.0
r0036_c0067,2.4,1949,222635.0,148.0
r0036_c0068,2.1,1939,202344.0,160.0
r0036_c0069,2.1,1934,210665.0,163.0
r0036_c0070,1.9,1911,191163.0,166.0
r0036_c0071,1.9,1917,180147.0,136.0
r0036_c0072,1.8,1911,139106.0,124.0
r0036_c0074,,1987,65930.0,1.0
r0037_c0017,2.0,1928,20792.0,21.0
r0037_c0018,2.0,1926,74588.0,72.0
r0037_c0019,2.0,1924,47631.0,45.0
r0037_c0020,2.0,1924,112360.0,78.0
r0037_c0021,1.9,1925,105705.0,76.0
r0037_c0022,1.9,1919,168128.0,101.0
r0037_c0023,2.0,1920,163012.0,129.0
r0037_c0024,1.9,1934,90391.0,78.0
r0037_c0025,1.9,1921,92868.0,80.0
r0037_c0026,1.7,1924,149135.0,130.0
r0037_c0027,1.8,1921,208540.0,103.0
r0037_c0028,1.9,1929,123149.0,107.0
r0037_c0029,1.9,1939,113793.0,114.0
r0037_c0030,1.8,1924,91191.0,84.0
r0037_c0031,2.0,1925,18558.0,18.0
r0037_c0047,,,0.0,4.0
r0037_c0050,2.0,1922,35400.0,19.0
r0037_c0051,2.0,1920,210576.0,182.0
r0037_c0052,1.8,1920,231205.0,194.0
r0037_c0053,1.9,1920,184059.0,149.0
r0037_c0054,1.8,1920,202294.0,167.0
r0037_c0055,2.0,1923,218613.0,166.0
r0037_c0056,2.0,1921,123421.0,60.0
r0037_c0057,2.1,1920,159808.0,103.0
r0037_c0058,2.1,1921,202860.0,139.0
r0037_c0059,2.4,1921,225423.0,115.0
r0037_c0060,2.4,1926,233542.0,38.0
r0037_c0061,2.1,1924,206682.0,106.0
r0037_c0062,2.0,1927,233954.0,174.0
r0037_c0063,2.1,1935,246179.0,186.0
r0037_c0064,1.9,1935,232511.0,163.0
r0037_c0065,2.0,1925,188487.0,156.0
r0037_c0066,2.3,1937,223292.0,166.0
r0037_c0067,2.5,1949,250475.0,174.0
r0037_c0068,2.3,1944,232471.0,163.0
r0037_c0069,2.2,1926,229378.0,183.0
r0037_c0070,1.8,1918,172647.0,136.0
r0037_c0071,1.9,1919,368429.0,147.0
r0037_c0072,1.9,1917,168338.0,157.0
r0038_c0017,,,,
r0038_c0018,2.0,1925,98986.0,72.0
r0038_c0019,2.0,1923,75951.0,69.0
r0038_c0020,2.0,1925,19791.0,10.0
r0038_c0021,1.8,1925,87065.0,76.0
r0038_c0022,1.9,1920,152142.0,145.0
r0038_c0023,2.0,1919,159449.0,110.0
r0038_c0024,2.1,1921,189004.0,84.0
r0038_c0025,1.7,1923,91278.0,74.0
r0038_c0026,1.9,1930,72461.0,48.0
r0038_c0027,2.0,1923,169056.0,112.0
r0038_c0028,1.5,1926,176740.0,145.0
r0038_c0029,1.9,1926,137148.0,126.0
r0038_c0030,1.6,1926,62063.0,59.0
r0038_c0031,,,0.0,3.0
r0038_c0032,,,0.0,1.0
r0038_c0046,2.0,1924,27746.0,39.0
r0038_c0051,2.0,1927,147108.0,10.0
r0038_c0052,2.0,1921,183321.0,176.0
r0038_c0053,2.0,1920,265676.0,151.0
r0038_c0054,2.0,1921,199231.0,183.0
r0038_c0055,1.8,1922,210380.0,170.0
r0038_c0056,2.0,1921,208454.0,175.0
r0038_c0057,2.0,1921,203244.0,171.0
r0038_c0058,2.0,1921,230122.0,126.0
r0038_c0059,2.2,1919,170520.0,118.0
r0038_c0060,2.2,1926,601535.0,32.0
r0038_c0061,2.0,1922,221235.0,138.0
r0038_c0062,2.0,1923,202804.0,178.0
r0038_c0063,2.0,1924,234999.0,174.0
r0038_c0064,2.1,1930,248955.0,198.0
r0038_c0065,2.0,1924,447700.0,114.0
r0038_c0066,2.0,1919,154459.0,135.0
r0038_c0067,2.3,1936,243864.0,147.0
r0038_c0068,2.3,1928,238229.0,166.0
r0038_c0069,2.3,1940,220762.0,138.0
r0038_c0070,2.3,1972,191903.0,136.0
r0038_c0071,1.9,1934,234487.0,136.0
r0038_c0072,2.1,1941,185233.0,129.0
r0038_c0073,,1948,83990.0,4.0
r0039_c0018,2.0,1924,46709.0,34.0
r0039_c0019,2.0,1924,111986.0,91.0
r0039_c0020,2.0,1924,61464.0,9.0
r0039_c0021,2.0,1920,83945.0,75.0
