cell_id,landuse_entropy
r0045_c0051,1.2161
r0045_c0052,0.8722
r0045_c0053,0.4567
r0045_c0054,0.6935
r0045_c0055,1.953
r0045_c0056,1.2618
r0045_c0057,0.1717
r0045_c0058,0.6705
r0045_c0059,0.2318
r0045_c0060,0.485
r0045_c0061,1.0514
r0045_c0062,0.8039
r0045_c0063,0.5162
r0045_c0064,0.5341
r0045_c0065,0.4824
r0045_c0066,2.0362
r0045_c0067,1.4777
r0045_c0068,1.1885
r0045_c0069,1.1618
r0045_c0071,-0.0
r0045_c0072,0.7112
r0045_c0073,1.1038
r0045_c0074,0.9762
r0045_c0075,1.05
r0046_c0023,0.3581
r0046_c0024,0.1342
r0046_c0025,0.4446
r0046_c0026,1.3161
r0046_c0027,0.9731
r0046_c0028,1.0517
r0046_c0029,0.1326
r0046_c0030,0.1241
r0046_c0031,0.4184
r0046_c0032,0.7693
r0046_c0033,0.8816
r0046_c0034,0.7278
r0046_c0042,-0.0
r0046_c0043,0.136
r0046_c0044,1.5438
r0046_c0045,1.4805
r0046_c0046,1.0615
r0046_c0047,1.0363
r0046_c0048,0.9893
r0046_c0049,1.138
r0046_c0050,1.8602
r0046_c0051,0.9993
r0046_c0052,0.6892
r0046_c0053,0.1532
r0046_c0054,0.2636
r0046_c0055,1.5384
r0046_c0056,1.1439
r0046_c0057,0.9063
r0046_c0058,0.8354
r0046_c0059,1.4334
r0046_c0060,0.7121
r0046_c0061,1.8707
r0046_c0062,1.3112
r0046_c0063,0.9903
r0046_c0064,0.6057
r0046_c0065,2.1481
r0046_c0066,1.5547
r0046_c0067,1.7326
r0046_c0068,1.5291
r0046_c0069,0.9709
r0046_c0070,0.2267
r0046_c0071,1.6904
r0046_c0072,1.0344
r0046_c0073,1.6944
r0046_c0074,-0.0
r0046_c0075,1.0104
r0047_c0023,-0.0
r0047_c0024,0.1811
r0047_c0025,0.7378
r0047_c0026,-0.0
r0047_c0027,0.1278
r0047_c0028,0.9807
r0047_c0029,1.1405
r0047_c0030,0.062
r0047_c0031,0.2106
r0047_c0032,0.5359
r0047_c0033,1.0
r0047_c0034,1.2984
r0047_c0037,-0.0
r0047_c0041,0.6796
r0047_c0042,0.7641
r0047_c0043,1.1479
r0047_c0044,1.2001
r0047_c0045,0.9995
r0047_c0046,1.0674
r0047_c0047,0.906
r0047_c0048,1.2767
r0047_c0049,0.5971
r0047_c0050,0.813
r0047_c0051,1.1738
r0047_c0052,0.8664
r0047_c0053,0.973
r0047_c0054,0.7266
r0047_c0055,1.1969
r0047_c0056,0.963
r0047_c0057,1.6351
r0047_c0058,0.9444
r0047_c0059,0.941
r0047_c0060,1.2475
r0047_c0061,0.0279
r0047_c0062,0.9677
r0047_c0063,1.8014
r0047_c0064,1.4977
r0047_c0065,2.1415
r0047_c0066,1.2799
r0047_c0067,1.5504
r0047_c0068,1.5708
r0047_c0069,1.7511
r0047_c0070,0.9228
r0047_c0071,1.4985
r0047_c0072,0.2015
r0047_c0073,1.6492
r0047_c0074,0.7669
r0047_c0075,-0.0
r0048_c0022,-0.0
r0048_c0023,0.9172
r0048_c0024,1.4396
r0048_c0025,0.8004
r0048_c0026,0.2333
r0048_c0027,-0.0
r0048_c0028,0.1674
r0048_c0029,1.4395
r0048_c0030,1.111
r0048_c0031,0.273
r0048_c0032,0.4284
r0048_c0033,1.4847
r0048_c0034,1.5915
r0048_c0035,0.9217
r0048_c0036,1.2432
r0048_c0037,0.3717
r0048_c0041,0.4501
r0048_c0042,0.677
r0048_c0043,0.1606
r0048_c0044,1.2509
r0048_c0045,0.7283
r0048_c0048,1.0399
r0048_c0049,1.1399
r0048_c0050,1.469
r0048_c0051,0.8073
r0048_c0052,0.9776
r0048_c0053,1.5054
r0048_c0054,1.2643
r0048_c0055,0.3505
