cell_id,road_density_primary
r0075_c0057,8.91
r0075_c0058,0.0
r0075_c0059,0.0
r0076_c0037,26.48
r0076_c0038,0.0
r0076_c0039,19.11
r0076_c0040,0.0
r0076_c0041,0.0
r0076_c0042,0.0
r0076_c0043,14.21
r0076_c0044,7.11
r0076_c0054,6.06
r0076_c0055,13.16
r0076_c0056,13.41
r0076_c0057,25.73
r0076_c0058,39.56
r0076_c0059,16.31
r0077_c0037,14.49
r0077_c0038,11.11
r0077_c0039,1.35
r0077_c0040,13.79
r0077_c0041,0.0
r0077_c0042,0.0
r0077_c0043,5.35
r0077_c0044,18.32
r0077_c0045,8.74
r0077_c0052,14.2
r0077_c0053,18.99
r0077_c0054,0.68
r0077_c0055,7.74
r0077_c0056,0.0
r0077_c0057,0.0
r0077_c0058,20.07
r0077_c0059,15.32
r0077_c0060,23.69
r0078_c0038,15.07
r0078_c0039,0.0
r0078_c0040,11.85
r0078_c0041,0.0
r0078_c0042,12.32
r0078_c0043,5.44
r0078_c0044,0.0
r0078_c0045,0.0
r0078_c0053,7.54
r0078_c0055,0.0
r0078_c0056,10.73
r0078_c0057,0.0
r0078_c0059,0.0
r0078_c0060,0.0
r0078_c0061,10.3
r0079_c0039,14.28
r0079_c0040,11.03
r0079_c0041,18.92
r0079_c0042,0.0
r0079_c0043,0.0
r0079_c0044,21.4
r0079_c0053,8.28
r0079_c0054,0.0
r0079_c0055,23.09
r0079_c0056,0.0
r0079_c0057,0.0
r0079_c0058,0.0
r0079_c0059,0.0
r0079_c0060,0.0
r0079_c0061,0.0
r0079_c0062,5.46
r0079_c0063,21.08
r0080_c0039,13.65
r0080_c0040,0.75
r0080_c0041,17.4
r0080_c0042,0.0
r0080_c0043,25.05
r0080_c0044,0.0
r0080_c0046,3.8
r0080_c0047,0.0
r0080_c0054,3.13
r0080_c0055,0.0
r0080_c0056,0.0
r0080_c0057,0.0
r0080_c0058,0.0
r0080_c0059,0.0
r0080_c0061,0.0
r0080_c0062,8.76
r0080_c0063,0.0
r0080_c0064,20.02
r0081_c0040,17.73
r0081_c0041,0.0
r0081_c0042,8.43
r0081_c0043,0.0
r0081_c0044,3.02
r0081_c0046,4.34
r0081_c0047,0.0
r0081_c0054,7.15
r0081_c0055,0.0
r0081_c0056,0.0
r0081_c0057,0.0
r0081_c0060,0.0
r0081_c0061,0.0
r0081_c0062,1.98
r0081_c0063,5.54
r0081_c0064,12.44
r0081_c0065,0.0
r0082_c0041,2.12
r0082_c0042,18.62
r0082_c0043,2.22
r0082_c0044,0.0
r0082_c0046,16.16
r0082_c0047,0.0
r0082_c0048,2.19
r0082_c0053,0.0
r0082_c0054,3.91
r0082_c0056,0.0
r0082_c0058,0.0
r0082_c0059,0.0
r0082_c0060,0.0
r0082_c0061,0.0
r0082_c0062,0.0
r0082_c0063,10.57
r0082_c0064,19.24
r0083_c0041,15.56
r0083_c0042,0.0
r0083_c0043,15.25
r0083_c0044,13.45
r0083_c0045,7.28
r0083_c0046,7.59
r0083_c0047,2.76
r0083_c0048,15.47
r0083_c0051,0.0
r0083_c0052,0.0
r0083_c0053,19.78
r0083_c0056,0.0
r0083_c0057,0.0
r0083_c0058,0.0
r0083_c0059,0.0
r0083_c0060,7.05
r0083_c0061,7.24
r0083_c0062,5.15
r0083_c0063,4.13
r0084_c0042,9.89
r0084_c0043,16.5
r0084_c0044,8.7
r0084_c0045,0.0
r0084_c0046,15.31
r0084_c0047,14.45
r0084_c0048,12.3
r0084_c0049,9.97
r0084_c0050,20.21
r0084_c0051,0.0
r0084_c0052,0.0
r0084_c0053,0.0
r0084_c0055,10.42
r0084_c0056,8.1
r0084_c0057,7.74
r0084_c0058,5.86
r0084_c0059,7.01
r0084_c0060,0.0
r0084_c0061,0.0
r0084_c0062,0.0
r0084_c0065,0.0
r0085_c0042,13.07
r0085_c0043,0.0
r0085_c0044,14.27
r0085_c0045,0.0
r0085_c0046,7.39
r0085_c0047,0.0
r0085_c0048,0.0
r0085_c0049,18.67
r0085_c0050,13.52
r0085_c0051,0.0
r0085_c0052,0.0
r0085_c0053,0.0
r0085_c0054,0.0
r0085_c0055,4.9
r0085_c0056,22.92
r0085_c0057,24.24
r0085_c0058,9.78
r0085_c0059,8.49
r0085_c0060,0.0
r0085_c0061,0.0
r0085_c0062,2.98
r0085_c0063,0.0
r0086_c0043,3.94
r0086_c0044,1.6
r0086_c0045,15.78
r0086_c0046,0.0
r0086_c0049,3.2
r0086_c0050,4.74
r0086_c0051,10.56
r0086_c0052,7.54
r0086_c0053,2.02
r0086_c0054,9.65
r0086_c0055,0.0
r0086_c0056,0.0
r0086_c0059,0.0
r0086_c0060,0.0
r0086_c0061,0.0
r0086_c0062,44.31
r0086_c0063,0.0
r0086_c0064,0.0
r0087_c0044,0.0
r0087_c0045,12.14
r0087_c0046,0.0
r0087_c0047,0.0
r0087_c0049,27.81
r0087_c0050,18.07
r0087_c0051,20.92
r0087_c0052,4.31
r0087_c0053,0.0
r0087_c0054,0.0
r0087_c0055,0.0
r0087_c0056,0.0
r0087_c0059,0.0
r0087_c0060,0.0
r0087_c0061,0.0
r0087_c0062,0.0
r0087_c0063,0.0
r0088_c0044,14.05
r0088_c0045,0.0
r0088_c0046,16.56
r0088_c0047,7.44
r0088_c0048,7.49
r0088_c0049,17.39
r0088_c0050,0.0
r0088_c0051,16.21
r0088_c0052,0.67
r0088_c0053,0.0
r0088_c0054,0.0
r0088_c0055,0.0
r0088_c0056,0.0
r0088_c0057,0.0
r0088_c0058,0.0
r0088_c0059,0.0
r0088_c0060,0.0
r0088_c0061,0.0
r0088_c0063,0.0
r0089_c0044,14.05
r0089_c0045,11.75
r0089_c0048,0.0
r0089_c0049,14.12
r0089_c0050,19.75
r0089_c0051,0.73
r0089_c0052,17.54
r0089_c0053,0.0
r0089_c0054,0.0
r0089_c0055,0.0
r0089_c0056,0.0
r0089_c0057,0.0
r0089_c0058,0.0
r0089_c0059,18.31
r0089_c0060,0.0
r0089_c0061,0.0
r0089_c0062,0.0
r0090_c0045,19.55
r0090_c0048,0.0
r0090_c0049,0.0
r0090_c0050,0.0
r0090_c0051,0.0
r0090_c0052,10.2
r0090_c0053,1.97
r0090_c0054,0.0
r0090_c0055,0.0
r0090_c0056,0.0
r0090_c0057,0.0
r0090_c0058,38.24
r0090_c0059,0.0
r0090_c0060,0.0
r0090_c0061,8.46
r0090_c0062,0.0
r0091_c0045,8.89
r0091_c0046,3.49
r0091_c0049,12.51
r0091_c0051,11.89
r0091_c0052,0.0
r0091_c0053,18.89
r0091_c0054,0.0
r0091_c0055,0.0
r0091_c0056,0.0
r0091_c0057,6.75
r0091_c0058,2.26
r0091_c0059,6.58
r0091_c0060,17.38
r0091_c0061,13.01
r0092_c0047,0.0
r0092_c0048,0.0
r0092_c0049,21.94
r0092_c0050,0.0
r0092_c0051,0.0
r0092_c0052,0.0
r0092_c0053,5.77
r0092_c0054,0.0
r0092_c0056,3.57
r0092_c0057,7.72
r0092_c0058,0.0
r0092_c0059,5.99
r0092_c0060,11.42
r0093_c0047,1.15
r0093_c0048,3.44
r0093_c0051,10.5
r0093_c0052,5.52
r0093_c0053,33.91
r0093_c0054,28.72
r0093_c0055,9.68
r0093_c0056,0.0
r0093_c0057,0.0
r0093_c0058,0.0
r0093_c0059,8.93
r0093_c0060,6.51
r0094_c0047,21.82
r0094_c0048,6.13
r0094_c0050,0.0
r0094_c0051,27.08
r0094_c0052,21.36
r0094_c0053,0.0
r0094_c0054,13.76
r0094_c0055,0.0
r0094_c0056,0.0
r0094_c0057,0.0
r0094_c0058,22.84
r0094_c0059,7.88
r0094_c0060,14.34
r0094_c0061,0.0
r0095_c0048,4.6
r0095_c0049,23.35
r0095_c0050,37.92
r0095_c0051,0.0
r0095_c0052,14.62
r0095_c0053,0.0
r0095_c0054,44.6
r0095_c0055,0.0
r0095_c0056,3.4
r0095_c0057,0.0
r0095_c0058,0.0
r0095_c0059,0.0
r0095_c0060,7.05
r0095_c0061,0.0
r0096_c0048,7.97
r0096_c0049,0.0
r0096_c0052,0.0
r0096_c0055,16.99
r0096_c0056,11.37
r0096_c0057,0.0
r0096_c0058,0.0
r0096_c0059,0.0
r0096_c0060,6.59
r0096_c0061,6.55
r0097_c0048,2.62
r0097_c0049,12.6
r0097_c0050,0.0
r0097_c0051,0.0
r0097_c0052,25.3
r0097_c0053,18.87
r0097_c0055,32.58
r0097_c0056,20.77
r0097_c0057,0.0
r0097_c0058,0.0
r0097_c0059,21.7
r0097_c0060,0.0
r0097_c0061,12.99
r0098_c0048,0.0
r0098_c0049,12.54
r0098_c0051,0.0
r0098_c0052,0.0
r0098_c0056,9.3
r0098_c0057,24.23
r0098_c0058,1.49
r0098_c0059,0.0
r0098_c0060,0.0
r0098_c0061,12.84
r0099_c0049,0.0
r0099_c0050,0.0
r0099_c0051,21.55
r0099_c0052,0.0
r0099_c0053,0.0
r0099_c0055,12.61
r0099_c0056,22.92
r0099_c0057,50.21
r0099_c0058,0.0
r0099_c0059,0.0
r0099_c0060,0.0
r0099_c0061,0.0
r0100_c0049,0.0
r0100_c0050,0.0
r0100_c0051,0.0
r0100_c0052,0.0
r0100_c0053,8.2
r0100_c0054,23.76
r0100_c0055,0.0
r0100_c0056,0.0
r0100_c0057,7.93
r0100_c0058,0.0
r0100_c0059,0.0
r0100_c0060,0.0
r0100_c0061,0.0
r0101_c0051,18.54
r0101_c0052,0.0
r0101_c0053,0.0
r0101_c0054,13.41
r0101_c0055,12.74
r0101_c0056,0.0
r0101_c0057,0.0
r0101_c0058,38.98
r0101_c0059,12.8
r0101_c0060,13.17
r0101_c0061,5.73
r0102_c0052,8.92
r0102_c0053,0.0
r0102_c0054,11.9
r0102_c0055,0.0
r0102_c0056,12.01
r0102_c0057,0.0
r0102_c0058,23.04
r0102_c0059,39.01
r0102_c0060,0.0
r0102_c0061,0.0
r0103_c0052,0.0
r0103_c0053,0.0
r0103_c0054,18.95
r0103_c0055,9.96
r0103_c0056,8.42
r0103_c0057,9.81
r0103_c0058,0.0
r0103_c0059,29.68
r0103_c0060,0.0
r0103_c0061,0.0
r0103_c0062,0.0
r0104_c0053,1.93
r0104_c0054,13.57
r0104_c0055,0.0
r0104_c0056,11.23
r0104_c0057,3.25
r0104_c0058,0.0
r0104_c0059,30.23
r0104_c0060,0.0
r0104_c0061,0.0
r0104_c0062,0.0
r0105_c0054,0.0
r0105_c0055,0.0
r0105_c0056,4.38
r0105_c0057,16.84
r0105_c0058,0.0
r0105_c0059,8.74
r0105_c0060,5.25
r0105_c0061,0.0
r0106_c0054,3.1
r0106_c0055,0.0
r0106_c0056,9.79
r0106_c0057,0.0
r0106_c0058,4.02
r0106_c0059,0.0
r0107_c0054,20.23
r0107_c0055,0.0
r0107_c0056,0.0
r0107_c0057,13.18
r0107_c0058,4.23
r0107_c0059,2.17
r0108_c0056,0.0
r0108_c0057,13.15
r0108_c0058,0.0
r0108_c0059,8.36
r0109_c0055,5.98
r0109_c0056,16.11
r0109_c0057,0.0
r0109_c0058,0.0
r0109_c0059,0.0
r0109_c0060,10.19
r0110_c0055,0.0
r0110_c0056,0.0
r0110_c0057,23.4
r0110_c0058,0.0
r0110_c0059,0.0
r0110_c0060,0.0
r0111_c0055,0.0
r0111_c0056,0.0
r0111_c0057,17.0
r0111_c0058,7.74
r0111_c0059,28.53
r0111_c0060,13.34
r0111_c0061,3.76
r0112_c0056,13.92
r0112_c0057,0.0
r0112_c0058,0.0
r0112_c0059,16.49
r0112_c0060,0.0
r0112_c0061,0.0
r0113_c0058,15.53
r0113_c0060,5.34
r0113_c0061,15.95
r0114_c0059,0.0
r0114_c0060,3.81
r0114_c0061,0.0
r0115_c0057,5.54
r0115_c0058,0.0
r0115_c0059,0.0
r0115_c0060,7.58
r0115_c0061,0.0
r0115_c0062,0.0
r0116_c0057,0.0
r0116_c0058,0.0
r0116_c0059,0.0
r0116_c0060,0.0
r0116_c0061,15.75
r0116_c0062,0.0
r0117_c0058,30.38
r0117_c0059,0.0
r0117_c0060,0.0
r0117_c0061,0.0
r0117_c0062,0.0
r0117_c0063,0.0
r0118_c0058,0.0
r0118_c0059,0.0
r0118_c0060,0.0
r0118_c0061,0.0
r0118_c0062,14.26
r0118_c0063,0.0
r0119_c0058,4.11
r0119_c0059,12.75
r0119_c0060,8.88
r0119_c0061,14.23
r0119_c0062,0.0
r0119_c0063,4.57
r0119_c0064,0.0
r0120_c0059,0.0
r0120_c0060,0.0
r0120_c0061,13.43
r0120_c0062,15.34
r0120_c0063,0.0
r0120_c0064,14.22
r0120_c0065,8.55
r0121_c0058,0.0
r0121_c0059,0.0
r0121_c0060,0.0
r0121_c0061,9.51
r0121_c0062,0.0
r0121_c0063,0.0
r0121_c0064,5.84
r0121_c0065,0.0
r0121_c0066,0.0
r0122_c0059,0.0
r0122_c0060,0.0
r0122_c0061,5.59
r0122_c0062,5.8
r0122_c0063,0.0
r0122_c0064,0.0
r0122_c0065,9.52
r0122_c0066,0.0
r0123_c0060,0.0
r0123_c0061,0.0
r0123_c0062,23.15
r0123_c0063,0.0
r0123_c0064,0.0
r0123_c0065,5.44
r0123_c0066,2.32
r0124_c0060,0.0
r0124_c0061,0.0
r0124_c0062,0.0
r0124_c0063,0.0
r0124_c0064,0.32
r0124_c0065,10.46
r0124_c0066,24.1
r0125_c0060,0.0
r0125_c0061,0.0
r0125_c0062,35.17
r0125_c0063,0.0
r0125_c0064,15.18
r0125_c0065,0.0
r0125_c0066,6.13
r0126_c0061,0.0
r0126_c0062,0.0
r0126_c0063,0.0
r0126_c0064,13.38
r0126_c0065,0.0
r0126_c0066,0.0
r0126_c0067,0.43
r0127_c0063,8.21
r0127_c0064,0.0
r0127_c0065,34.65
r0127_c0066,0.0
r0128_c0065,0.0
r0128_c0066,0.0
r0128_c0067,29.49
r0128_c0071,0.0
r0129_c0065,0.0
r0129_c0066,11.35
r0129_c0067,0.0
r0129_c0068,0.0
r0129_c0070,10.67
r0129_c0071,0.0
r0129_c0072,0.0
r0130_c0065,1.07
r0130_c0066,0.0
r0130_c0067,11.64
r0130_c0068,0.0
r0130_c0069,0.0
r0130_c0070,0.0
r0130_c0071,0.0
r0130_c0072,0.0
r0131_c0065,12.12
r0131_c0066,0.0
r0131_c0067,4.33
r0131_c0068,0.0
r0131_c0069,0.0
r0131_c0070,0.0
r0131_c0071,0.0
r0131_c0073,0.0
r0132_c0066,4.68
r0132_c0067,0.0
r0132_c0068,0.0
r0132_c0069,0.0
r0132_c0070,0.0
r0132_c0071,0.0
r0133_c0065,0.0
r0133_c0066,1.5
r0133_c0067,0.0
r0133_c0068,0.0
r0133_c0069,31.55
r0133_c0070,0.0
r0133_c0071,0.0
r0133_c0072,0.0
r0134_c0066,0.0
r0134_c0067,0.0
r0134_c0068,0.0
r0134_c0069,0.0
r0134_c0070,0.0
r0134_c0071,0.0
r0134_c0072,0.0
r0135_c0068,31.21
r0135_c0069,0.0
r0135_c0070,0.0
r0135_c0072,0.0
r0135_c0073,0.0
r0135_c0075,0.0
r0136_c0071,0.0
r0136_c0072,0.0
r0136_c0073,0.0
r0136_c0074,0.0
r0136_c0075,0.0
r0137_c0071,0.0
r0137_c0072,0.0
r0137_c0073,0.0
r0137_c0075,0.0
r0137_c0076,0.0
r0138_c0076,0.0
r0138_c0077,0.0
r0139_c0075,0.0
r0139_c0076,0.0
r0139_c0077,0.0
r0140_c0074,0.0
r0140_c0075,0.0
r0140_c0076,0.0
r0140_c0077,0.0
r0141_c0075,0.0
r0141_c0076,0.0
