cell_id,landuse_entropy
r0034_c0034,1.9778
r0034_c0035,1.8468
r0034_c0036,1.0082
r0035_c0020,0.5055
r0035_c0021,1.9229
r0035_c0022,2.0935
r0035_c0023,2.3141
r0035_c0024,2.025
r0035_c0025,2.4267
r0035_c0026,2.2893
r0035_c0027,2.1855
r0035_c0028,2.2231
r0035_c0029,2.2336
r0035_c0030,1.8633
r0035_c0031,1.0441
r0035_c0032,1.0849
r0035_c0033,1.9109
r0035_c0034,2.0267
r0035_c0035,1.8561
r0035_c0036,2.2113
r0035_c0037,1.4516
r0036_c0020,0.9851
r0036_c0021,1.858
r0036_c0022,2.5725
r0036_c0023,1.6283
r0036_c0024,1.7874
r0036_c0025,2.2813
r0036_c0026,2.5392
r0036_c0027,2.3239
r0036_c0028,2.0234
r0036_c0029,2.4115
r0036_c0030,2.0955
r0036_c0032,1.7146
r0036_c0033,2.2255
r0036_c0034,2.0036
r0036_c0035,1.9637
r0036_c0036,2.1958
r0036_c0037,1.8178
r0037_c0021,1.6434
r0037_c0022,1.9114
r0037_c0023,2.2472
r0037_c0024,1.4596
r0037_c0025,2.4318
r0037_c0026,1.6241
r0037_c0027,2.2418
r0037_c0028,1.7185
r0037_c0029,1.5533
r0037_c0030,1.3762
r0037_c0031,2.0944
r0037_c0032,1.2694
r0037_c0033,2.3254
r0037_c0034,2.037
r0037_c0035,2.1774
r0037_c0036,1.9425
r0037_c0037,1.8359
r0037_c0039,0.4326
r0038_c0020,0.0
r0038_c0021,1.6182
r0038_c0022,2.2007
r0038_c0023,2.0469
r0038_c0024,2.2996
r0038_c0025,2.0068
r0038_c0026,2.4636
r0038_c0027,1.734
r0038_c0028,1.6654
r0038_c0029,2.1375
r0038_c0030,1.4903
r0038_c0031,1.5051
r0038_c0032,1.8708
r0038_c0033,2.3421
r0038_c0034,1.6915
r0038_c0035,1.4075
r0038_c0036,1.7558
r0038_c0037,0.44
r0038_c0038,1.2225
r0039_c0021,1.7715
r0039_c0022,1.4
r0039_c0023,2.2504
r0039_c0024,2.4473
r0039_c0025,2.2991
r0039_c0026,1.5475
r0039_c0027,1.8861
r0039_c0028,1.8564
r0039_c0029,0.8748
r0039_c0030,1.1506
