cell_id,cell_lat,cell_lon,zone_type,cell_lot_count,amenity_density,amenity_ratio_food_drink,avg_floors,avg_yearbuilt,total_bldg_area,building_count,landuse_entropy,shop_density_km2,office_density,road_density_primary,transit_stop_density,intersection_density,nightlife_density
r0011_c0018,40.7017918,-74.0136772,Open Space,3,10844.44,0.0451,,,0.0,3.0,-0.0,88.89,44.44,7.66,933.33,355.56,44.44
r0012_c0018,40.7031431,-74.0136772,Commercial,5,8844.44,0.0201,28.9,1930,2142087.0,4.0,0.3323,88.89,44.44,6.74,266.67,222.22,0.0
r0012_c0019,40.7031431,-74.0118928,Commercial,18,2177.78,0.3061,16.1,1958,1387382.0,10.0,1.0703,355.56,44.44,0.0,222.22,266.67,88.89
r0012_c0020,40.7031431,-74.0101084,Residential,11,4755.56,0.0841,6.6,1873,1281484.0,20.0,1.9788,222.22,177.78,0.0,88.89,88.89,0.0
r0012_c0021,40.7031431,-74.008324,Commercial,3,2977.78,0.0,29.0,1942,3602735.0,2.0,0.3506,0.0,44.44,0.0,0.0,133.33,0.0
r0013_c0018,40.7044945,-74.0136772,Institutional,3,3688.89,0.0241,10.0,1897,527145.0,2.0,1.337,133.33,44.44,6.13,711.11,222.22,0.0
r0013_c0019,40.7044945,-74.0118928,Commercial,18,2088.89,0.3191,13.6,1927,2252291.0,15.0,0.6634,266.67,133.33,0.0,0.0,177.78,88.89
r0013_c0020,40.7044945,-74.0101084,Commercial,23,5466.67,0.2114,9.5,1890,2914437.0,23.0,1.0718,400.0,133.33,0.0,44.44,88.89,88.89
r0013_c0021,40.7044945,-74.008324,Mixed-Use,8,4844.44,0.0734,19.1,1943,2231624.0,10.0,1.5593,133.33,44.44,0.0,177.78,177.78,44.44
r0013_c0022,40.7044945,-74.0065396,Commercial,5,7155.56,0.0311,25.0,1958,1804530.0,4.0,1.0576,44.44,133.33,0.0,44.44,88.89,44.44
r0014_c0016,40.7058458,-74.017246,Mixed-Use,3,16177.78,0.0055,27.0,2006,1002722.0,3.0,0.8362,44.44,0.0,14.63,88.89,266.67,0.0
r0014_c0017,40.7058458,-74.0154616,Mixed-Use,4,4444.44,0.0,35.7,1921,1718019.0,4.0,0.6005,88.89,88.89,2.64,311.11,88.89,0.0
r0014_c0018,40.7058458,-74.0136772,Commercial,5,2444.44,0.0545,24.2,1924,2200249.0,6.0,0.9524,133.33,177.78,0.0,222.22,133.33,0.0
r0014_c0019,40.7058458,-74.0118928,Commercial,11,2222.22,0.22,27.2,1928,3846129.0,10.0,0.4051,266.67,88.89,0.0,266.67,0.0,0.0
r0014_c0020,40.7058458,-74.0101084,Mixed-Use,8,1155.56,0.2308,25.3,1947,2315164.0,8.0,2.1233,355.56,0.0,0.0,266.67,88.89,88.89
r0014_c0021,40.7058458,-74.008324,Commercial,9,1644.44,0.5676,30.1,1921,3952219.0,8.0,1.4645,88.89,0.0,14.49,0.0,177.78,133.33
r0014_c0022,40.7058458,-74.0065396,Commercial,7,2711.11,0.0984,28.8,1958,5268199.0,10.0,0.9306,577.78,44.44,20.54,311.11,222.22,0.0
r0014_c0023,40.7058458,-74.0047552,Commercial,15,5644.44,0.0394,25.0,1973,2075645.0,11.0,1.505,44.44,0.0,9.18,0.0,222.22,0.0
r0015_c0016,40.7071972,-74.017246,Mixed-Use,4,8177.78,0.0,17.0,2001,877681.0,3.0,0.9487,44.44,44.44,12.31,88.89,88.89,0.0
r0015_c0018,40.7071972,-74.0136772,Commercial,11,2577.78,0.1552,22.4,1977,1097642.0,9.0,0.9774,222.22,44.44,17.23,711.11,222.22,0.0
r0015_c0019,40.7071972,-74.0118928,Commercial,6,1511.11,0.2059,25.0,1925,2982952.0,8.0,1.5553,222.22,44.44,18.8,400.0,0.0,0.0
r0015_c0020,40.7071972,-74.0101084,Commercial,7,1644.44,0.0811,29.2,1910,3718302.0,9.0,1.2745,311.11,133.33,12.76,133.33,44.44,0.0
r0015_c0021,40.7071972,-74.008324,Commercial,12,3822.22,0.1977,20.0,1922,3289417.0,10.0,1.0291,177.78,44.44,9.83,177.78,133.33,177.78
r0015_c0022,40.7071972,-74.0065396,Residential,13,2888.89,0.2615,22.0,1962,2767022.0,14.0,1.4332,88.89,44.44,0.0,0.0,177.78,0.0
r0015_c0023,40.7071972,-74.0047552,Commercial,8,3333.33,0.0667,21.7,1945,2940378.0,11.0,1.8598,266.67,44.44,6.9,88.89,133.33,0.0
r0015_c0024,40.7071972,-74.0029708,Mixed-Use,26,2844.44,0.2188,4.5,1911,313581.0,26.0,2.0321,533.33,0.0,0.0,88.89,133.33,44.44
r0015_c0025,40.7071972,-74.0011864,Mixed-Use,16,3377.78,0.1316,4.8,1862,317451.0,29.0,1.4088,88.89,0.0,0.0,44.44,88.89,44.44
r0016_c0016,40.7085485,-74.017246,Mixed-Use,6,6177.78,0.0144,13.2,1987,744121.0,5.0,-0.0,88.89,0.0,20.8,133.33,222.22,0.0
r0016_c0017,40.7085485,-74.0154616,Commercial,3,4577.78,0.0097,44.0,1987,428589.0,1.0,-0.0,44.44,44.44,20.34,44.44,44.44,44.44
r0016_c0018,40.7085485,-74.0136772,Commercial,20,2044.44,0.2609,16.7,1932,2554542.0,19.0,1.7602,177.78,0.0,7.34,222.22,177.78,0.0
r0016_c0019,40.7085485,-74.0118928,Institutional,6,1111.11,0.12,24.6,1936,2086141.0,8.0,1.2128,0.0,44.44,0.0,577.78,44.44,44.44
r0016_c0020,40.7085485,-74.0101084,Commercial,9,2355.56,0.0566,26.8,1921,3327828.0,6.0,0.1122,44.44,266.67,7.11,88.89,177.78,0.0
r0016_c0021,40.7085485,-74.008324,Commercial,12,2933.33,0.1212,14.4,1923,2504640.0,12.0,0.5289,266.67,44.44,5.65,0.0,177.78,44.44
r0016_c0022,40.7085485,-74.0065396,Mixed-Use,12,2311.11,0.1538,24.4,1946,2678369.0,11.0,0.9868,311.11,133.33,1.78,133.33,133.33,44.44
r0016_c0023,40.7085485,-74.0047552,Mixed-Use,17,5777.78,0.0846,11.1,1943,1248995.0,17.0,1.2406,355.56,0.0,10.07,0.0,88.89,44.44
r0016_c0024,40.7085485,-74.0029708,Mixed-Use,3,3422.22,0.0,20.0,1981,208576.0,2.0,1.1667,0.0,88.89,0.0,222.22,88.89,0.0
r0016_c0025,40.7085485,-74.0011864,Mixed-Use,33,4000.0,0.0889,5.5,1900,540189.0,37.0,2.7146,0.0,0.0,0.0,0.0,444.44,44.44
r0017_c0016,40.7098999,-74.017246,Mixed-Use,4,15822.22,0.0562,16.3,1986,604843.0,4.0,0.8939,133.33,0.0,0.66,133.33,222.22,88.89
r0017_c0018,40.7098999,-74.0136772,Mixed-Use,9,8844.44,0.0251,27.7,1943,958620.0,5.0,1.9541,0.0,0.0,14.52,0.0,133.33,0.0
r0017_c0019,40.7098999,-74.0118928,Mixed-Use,9,2177.78,0.1429,9.1,1953,400407.0,12.0,2.2868,44.44,0.0,0.0,711.11,222.22,44.44
r0017_c0020,40.7098999,-74.0101084,Commercial,19,2666.67,0.1667,16.2,1940,2962360.0,16.0,0.5258,711.11,0.0,10.14,444.44,177.78,0.0
r0017_c0021,40.7098999,-74.008324,Mixed-Use,34,3911.11,0.3523,9.7,1917,1254343.0,27.0,2.2066,1288.89,88.89,0.0,488.89,88.89,44.44
r0017_c0022,40.7098999,-74.0065396,Commercial,25,3244.44,0.2055,10.9,1921,2000411.0,29.0,1.9512,222.22,444.44,6.87,400.0,133.33,88.89
r0017_c0023,40.7098999,-74.0047552,Institutional,7,4800.0,0.0185,10.8,1934,1289848.0,13.0,1.4909,0.0,0.0,0.0,44.44,133.33,0.0
r0017_c0024,40.7098999,-74.0029708,Residential,3,2933.33,0.0,8.0,1970,2819174.0,12.0,0.7418,0.0,44.44,3.38,44.44,133.33,0.0
r0017_c0028,40.7098999,-73.9958333,Industrial,3,8133.33,0.0,,,0.0,0.0,-0.0,44.44,0.0,0.0,0.0,266.67,0.0
r0018_c0020,40.7112512,-74.0101084,Commercial,5,2488.89,0.1071,30.0,1937,1527136.0,3.0,-0.0,1111.11,0.0,0.0,711.11,0.0,0.0
r0018_c0021,40.7112512,-74.008324,Residential,9,1688.89,0.1579,16.5,1936,1151837.0,6.0,1.5079,266.67,0.0,10.1,444.44,133.33,0.0
r0018_c0022,40.7112512,-74.0065396,Mixed-Use,18,5733.33,0.062,15.1,1930,1640459.0,23.0,1.9673,222.22,44.44,4.9,400.0,444.44,44.44
r0018_c0025,40.7112512,-74.0011864,Commercial,3,6177.78,0.0072,7.0,1944,1111001.0,2.0,0.9988,88.89,0.0,0.0,88.89,222.22,0.0
r0018_c0028,40.7112512,-73.9958333,Mixed-Use,19,3022.22,0.0588,5.7,1911,1585536.0,31.0,0.3153,133.33,0.0,0.0,0.0,44.44,0.0
r0018_c0029,40.7112512,-73.9940489,Open Space,15,6488.89,0.0205,5.6,1914,155674.0,14.0,1.5057,88.89,0.0,0.0,0.0,133.33,0.0
r0018_c0031,40.7112512,-73.9904801,Mixed-Use,4,3555.56,0.0,10.3,1982,739757.0,13.0,1.1669,44.44,0.0,0.0,44.44,355.56,0.0
r0018_c0033,40.7112512,-73.9869113,Mixed-Use,6,2311.11,0.0,7.7,1989,321402.0,12.0,1.1517,0.0,0.0,0.0,0.0,222.22,0.0
r0018_c0035,40.7112512,-73.9833425,Residential,3,3644.44,0.0,13.8,1936,353288.0,4.0,0.8552,0.0,0.0,0.0,0.0,311.11,0.0
r0018_c0036,40.7112512,-73.9815581,Residential,3,3955.56,0.0,21.0,1962,251500.0,2.0,0.8778,0.0,0.0,0.0,88.89,88.89,0.0
r0019_c0020,40.7126026,-74.0101084,Commercial,6,1911.11,0.1628,11.7,1933,1229976.0,3.0,-0.0,177.78,88.89,3.42,622.22,177.78,0.0
r0019_c0021,40.7126026,-74.008324,Mixed-Use,11,3911.11,0.0682,24.2,1931,2873428.0,12.0,1.8211,266.67,222.22,0.0,711.11,177.78,44.44
r0019_c0025,40.7126026,-74.0011864,Commercial,3,1777.78,0.0,13.3,1974,1346119.0,5.0,0.7358,0.0,88.89,0.0,0.0,133.33,0.0
r0019_c0026,40.7126026,-73.9994021,Residential,13,2044.44,0.0652,7.6,1917,556051.0,7.0,0.3854,88.89,0.0,0.0,44.44,133.33,0.0
r0019_c0027,40.7126026,-73.9976177,Mixed-Use,43,4311.11,0.0825,4.3,1903,361918.0,46.0,2.205,266.67,0.0,0.0,222.22,177.78,44.44
r0019_c0028,40.7126026,-73.9958333,Mixed-Use,59,666.67,0.1333,5.4,1916,520553.0,54.0,1.7058,400.0,0.0,0.0,0.0,44.44,0.0
r0019_c0029,40.7126026,-73.9940489,Mixed-Use,30,1511.11,0.1765,5.4,1919,554503.0,48.0,1.4902,355.56,0.0,0.0,133.33,222.22,44.44
r0019_c0030,40.7126026,-73.9922645,Institutional,7,3377.78,0.0,5.3,1954,172098.0,6.0,1.1953,0.0,44.44,0.0,177.78,133.33,0.0
r0019_c0031,40.7126026,-73.9904801,Mixed-Use,25,1600.0,0.1389,4.8,1927,204741.0,16.0,1.1268,311.11,0.0,0.0,88.89,88.89,0.0
r0019_c0032,40.7126026,-73.9886957,Mixed-Use,21,844.44,0.2105,5.3,1922,810930.0,34.0,0.6444,177.78,0.0,0.0,88.89,0.0,0.0
r0019_c0034,40.7126026,-73.9851269,Residential,5,355.56,0.0,16.0,1955,431685.0,4.0,0.3148,0.0,0.0,5.08,177.78,88.89,0.0
r0020_c0019,40.713954,-74.0118928,Commercial,3,6488.89,0.0205,30.2,1963,3973195.0,4.0,0.7729,222.22,133.33,4.64,444.44,222.22,44.44
r0020_c0020,40.713954,-74.0101084,Commercial,16,2088.89,0.0638,13.6,1970,2101888.0,15.0,1.4857,222.22,0.0,13.86,222.22,88.89,88.89
r0020_c0021,40.713954,-74.008324,Mixed-Use,32,1466.67,0.3939,7.4,1902,1285669.0,29.0,1.5109,266.67,0.0,0.0,533.33,88.89,88.89
r0020_c0022,40.713954,-74.0065396,Commercial,14,3288.89,0.0811,8.9,1913,1365095.0,27.0,1.6291,355.56,133.33,10.63,577.78,133.33,0.0
r0020_c0023,40.713954,-74.0047552,Commercial,6,3911.11,0.0,9.7,1890,521354.0,3.0,1.2857,88.89,266.67,2.04,400.0,222.22,0.0
r0020_c0024,40.713954,-74.0029708,Institutional,3,2533.33,0.0351,10.4,1918,757741.0,4.0,0.8016,177.78,0.0,8.01,311.11,177.78,44.44
r0020_c0025,40.713954,-74.0011864,Institutional,3,2044.44,0.0,17.2,1946,1685590.0,6.0,-0.0,0.0,0.0,0.0,0.0,44.44,0.0
r0020_c0026,40.713954,-73.9994021,Residential,26,5022.22,0.115,7.3,1919,976758.0,28.0,1.5642,222.22,0.0,0.0,133.33,222.22,0.0
r0020_c0027,40.713954,-73.9976177,Mixed-Use,44,4444.44,0.14,4.9,1923,439637.0,43.0,1.3028,355.56,44.44,0.0,222.22,311.11,88.89
r0020_c0028,40.713954,-73.9958333,Mixed-Use,51,2488.89,0.125,5.1,1908,458758.0,49.0,1.5165,266.67,44.44,0.0,0.0,44.44,0.0
r0020_c0029,40.713954,-73.9940489,Commercial,38,2622.22,0.322,4.6,1928,354120.0,34.0,1.4737,755.56,0.0,0.0,88.89,222.22,0.0
r0020_c0030,40.713954,-73.9922645,Mixed-Use,42,1422.22,0.3438,5.4,1924,516296.0,40.0,2.1823,444.44,133.33,0.0,177.78,266.67,88.89
r0020_c0031,40.713954,-73.9904801,Mixed-Use,39,2400.0,0.2963,5.0,1921,458275.0,52.0,1.8306,355.56,44.44,0.0,311.11,133.33,44.44
r0020_c0032,40.713954,-73.9886957,Mixed-Use,20,2977.78,0.0597,5.8,1920,380292.0,19.0,1.6236,88.89,88.89,0.0,0.0,88.89,0.0
r0020_c0033,40.713954,-73.9869113,Institutional,35,1111.11,0.32,5.3,1928,313106.0,29.0,1.9509,311.11,0.0,0.0,44.44,133.33,0.0
r0020_c0034,40.713954,-73.9851269,Residential,22,844.44,0.0526,4.4,1907,351739.0,24.0,1.4182,0.0,0.0,12.76,0.0,177.78,0.0
r0020_c0035,40.713954,-73.9833425,Mixed-Use,8,622.22,0.0,4.9,1912,297159.0,16.0,2.0214,0.0,0.0,0.0,44.44,44.44,0.0
r0020_c0036,40.713954,-73.9815581,Residential,16,1244.44,0.2143,3.5,1912,275146.0,23.0,1.7637,311.11,0.0,0.0,444.44,222.22,0.0
r0021_c0020,40.7153053,-74.0101084,Mixed-Use,38,3777.78,0.1765,6.4,1919,727726.0,34.0,1.6395,622.22,0.0,0.0,444.44,177.78,44.44
r0021_c0021,40.7153053,-74.008324,Mixed-Use,40,3022.22,0.25,6.3,1887,767694.0,37.0,1.4343,800.0,44.44,3.88,533.33,88.89,44.44
r0021_c0022,40.7153053,-74.0065396,Mixed-Use,21,2888.89,0.1538,5.8,1905,754544.0,29.0,1.5834,311.11,88.89,21.89,88.89,44.44,44.44
r0021_c0023,40.7153053,-74.0047552,Commercial,8,977.78,0.0909,18.0,1921,2799128.0,10.0,0.6993,44.44,177.78,0.0,177.78,44.44,0.0
r0021_c0024,40.7153053,-74.0029708,Commercial,3,7466.67,0.006,45.0,1968,1653794.0,1.0,0.6723,0.0,177.78,6.74,44.44,88.89,0.0
r0021_c0026,40.7153053,-73.9994021,Open Space,32,10088.89,0.0969,5.1,1921,279814.0,30.0,1.4059,622.22,0.0,0.0,0.0,133.33,0.0
r0021_c0027,40.7153053,-73.9976177,Mixed-Use,51,5822.22,0.2595,5.0,1915,844660.0,67.0,1.1848,1466.67,44.44,0.0,88.89,133.33,0.0
r0021_c0029,40.7153053,-73.9940489,Mixed-Use,32,1511.11,0.1176,4.8,1913,211693.0,22.0,1.6353,88.89,0.0,0.0,0.0,133.33,44.44
r0021_c0030,40.7153053,-73.9922645,Mixed-Use,54,2177.78,0.3878,5.1,1915,498645.0,54.0,1.5738,977.78,88.89,0.0,133.33,133.33,88.89
r0021_c0031,40.7153053,-73.9904801,Mixed-Use,49,1466.67,0.303,5.3,1915,603201.0,71.0,1.1063,666.67,0.0,0.0,44.44,44.44,177.78
r0021_c0032,40.7153053,-73.9886957,Residential,3,2444.44,0.0182,5.2,1926,56483.0,8.0,0.3181,44.44,0.0,0.0,0.0,0.0,0.0
r0021_c0034,40.7153053,-73.9851269,Residential,5,222.22,0.0,12.0,1940,1077532.0,4.0,0.6076,0.0,0.0,0.0,177.78,44.44,0.0
r0021_c0035,40.7153053,-73.9833425,Commercial,6,1288.89,0.1034,9.6,1932,442573.0,6.0,2.1156,44.44,0.0,11.91,44.44,88.89,44.44
r0021_c0036,40.7153053,-73.9815581,Residential,3,1066.67,0.0833,6.3,1965,516468.0,3.0,0.873,133.33,0.0,0.0,0.0,88.89,0.0
r0021_c0037,40.7153053,-73.9797737,Residential,4,1244.44,0.0714,6.7,1937,693593.0,4.0,1.3386,133.33,0.0,1.22,222.22,577.78,0.0
r0022_c0017,40.7166567,-74.0154616,Residential,5,30355.56,0.019,26.6,2003,1793495.0,5.0,0.9094,44.44,44.44,0.0,177.78,311.11,88.89
r0022_c0018,40.7166567,-74.0136772,Institutional,3,6711.11,0.0,24.0,2001,582804.0,3.0,1.3766,0.0,0.0,7.26,88.89,177.78,0.0
r0022_c0019,40.7166567,-74.0118928,Institutional,4,5066.67,0.0,16.0,1996,470078.0,3.0,1.0862,177.78,0.0,0.0,44.44,0.0,0.0
r0022_c0020,40.7166567,-74.0101084,Mixed-Use,38,2977.78,0.1343,5.8,1910,545126.0,32.0,0.9222,311.11,0.0,7.42,44.44,88.89,44.44
r0022_c0021,40.7166567,-74.008324,Mixed-Use,35,1333.33,0.3333,5.3,1884,666734.0,36.0,1.4801,177.78,0.0,9.46,88.89,133.33,0.0
r0022_c0022,40.7166567,-74.0065396,Commercial,11,977.78,0.0455,6.9,1900,1305425.0,16.0,1.4092,88.89,0.0,0.0,88.89,133.33,44.44
r0022_c0023,40.7166567,-74.0047552,Mixed-Use,12,755.56,0.2941,7.7,1920,889511.0,12.0,1.9052,133.33,44.44,0.0,88.89,44.44,0.0
r0022_c0024,40.7166567,-74.0029708,Mixed-Use,12,844.44,0.0526,12.9,1946,1643867.0,9.0,1.3738,44.44,0.0,0.0,0.0,0.0,0.0
r0022_c0025,40.7166567,-74.0011864,Institutional,5,5111.11,0.0087,9.4,1929,1128106.0,7.0,1.5097,88.89,44.44,9.81,0.0,44.44,0.0
r0022_c0026,40.7166567,-73.9994021,Mixed-Use,38,2711.11,0.3279,5.9,1919,1556889.0,36.0,1.2963,755.56,44.44,0.0,0.0,177.78,44.44
r0022_c0027,40.7166567,-73.9976177,Commercial,47,3911.11,0.2159,5.1,1918,633819.0,50.0,1.1789,1733.33,0.0,0.0,0.0,88.89,0.0
r0022_c0028,40.7166567,-73.9958333,Commercial,32,3644.44,0.1098,5.7,1920,653347.0,34.0,1.0352,800.0,177.78,0.0,133.33,222.22,88.89
r0022_c0029,40.7166567,-73.9940489,Open Space,16,3555.56,0.15,5.7,1936,556905.0,22.0,1.8081,444.44,88.89,0.0,0.0,88.89,44.44
r0022_c0030,40.7166567,-73.9922645,Mixed-Use,34,977.78,0.2727,5.3,1913,512916.0,42.0,1.9392,400.0,0.0,0.0,88.89,44.44,0.0
r0022_c0031,40.7166567,-73.9904801,Mixed-Use,57,800.0,0.2222,5.7,1923,580922.0,46.0,1.8868,311.11,0.0,0.0,88.89,44.44,44.44
r0022_c0032,40.7166567,-73.9886957,Residential,9,844.44,0.3158,5.9,1914,693317.0,25.0,1.7072,0.0,0.0,0.0,222.22,88.89,0.0
r0022_c0033,40.7166567,-73.9869113,Mixed-Use,6,1200.0,0.1481,17.8,1996,1121097.0,6.0,0.9672,266.67,0.0,0.0,177.78,266.67,0.0
r0022_c0034,40.7166567,-73.9851269,Residential,7,622.22,0.0714,16.8,1978,816425.0,8.0,1.5726,0.0,0.0,3.51,0.0,44.44,0.0
r0022_c0035,40.7166567,-73.9833425,Mixed-Use,6,266.67,0.0,7.6,1963,310934.0,7.0,1.9701,44.44,0.0,0.0,0.0,177.78,0.0
r0023_c0019,40.718008,-74.0118928,Residential,3,6355.56,0.0,,,,,0.0,0.0,0.0,13.0,133.33,0.0,0.0
r0023_c0020,40.718008,-74.0101084,Mixed-Use,38,2800.0,0.1429,5.2,1872,412512.0,33.0,1.6664,533.33,0.0,7.41,0.0,88.89,44.44
r0023_c0021,40.718008,-74.008324,Mixed-Use,16,311.11,0.1429,6.8,1899,1324869.0,24.0,1.98,44.44,0.0,1.46,0.0,133.33,44.44
r0023_c0022,40.718008,-74.0065396,Mixed-Use,25,1244.44,0.0714,8.5,1922,988863.0,25.0,2.4673,177.78,44.44,0.0,44.44,88.89,0.0
r0023_c0023,40.718008,-74.0047552,Mixed-Use,47,933.33,0.2381,5.8,1869,1014540.0,44.0,1.3156,88.89,0.0,0.0,0.0,177.78,88.89
r0023_c0024,40.718008,-74.0029708,Mixed-Use,32,1511.11,0.0294,7.5,1890,1007896.0,29.0,1.636,222.22,0.0,4.48,266.67,0.0,44.44
r0023_c0025,40.718008,-74.0011864,Commercial,29,2577.78,0.2241,6.2,1901,999676.0,36.0,1.7799,800.0,88.89,13.08,400.0,133.33,0.0
r0023_c0026,40.718008,-73.9994021,Commercial,31,2622.22,0.1356,4.9,1923,351222.0,22.0,1.2487,800.0,88.89,0.0,266.67,133.33,0.0
r0023_c0027,40.718008,-73.9976177,Mixed-Use,56,3333.33,0.36,5.3,1920,746123.0,67.0,1.2572,1866.67,133.33,0.0,0.0,88.89,0.0
r0023_c0028,40.718008,-73.9958333,Mixed-Use,40,2933.33,0.2273,5.3,1912,909485.0,57.0,0.9612,1733.33,0.0,0.0,88.89,0.0,0.0
r0023_c0029,40.718008,-73.9940489,Mixed-Use,35,2888.89,0.2923,4.7,1910,483861.0,41.0,1.3371,666.67,0.0,0.0,266.67,88.89,44.44
r0023_c0030,40.718008,-73.9922645,Mixed-Use,55,2577.78,0.4138,4.4,1914,408936.0,42.0,1.0568,977.78,0.0,0.0,0.0,177.78,0.0
r0023_c0031,40.718008,-73.9904801,Mixed-Use,44,2800.0,0.3333,5.0,1909,453616.0,46.0,0.8791,1155.56,177.78,0.0,44.44,88.89,311.11
r0023_c0032,40.718008,-73.9886957,Mixed-Use,12,2355.56,0.4906,5.6,1914,457755.0,29.0,0.9422,755.56,44.44,0.0,444.44,222.22,133.33
r0023_c0033,40.718008,-73.9869113,Mixed-Use,11,888.89,0.25,7.9,1951,673171.0,8.0,0.5377,355.56,44.44,0.0,222.22,177.78,0.0
r0023_c0034,40.718008,-73.9851269,Mixed-Use,31,1155.56,0.3462,5.0,1926,425189.0,36.0,2.0744,400.0,0.0,14.15,0.0,133.33,44.44
r0023_c0035,40.718008,-73.9833425,Institutional,16,800.0,0.1111,6.0,1936,575612.0,14.0,1.4677,222.22,0.0,0.0,0.0,44.44,0.0
r0023_c0039,40.718008,-73.9762049,Residential,3,711.11,0.0,5.5,1918,171480.0,2.0,0.9976,0.0,0.0,0.0,0.0,355.56,0.0
r0024_c0020,40.7193594,-74.0101084,Mixed-Use,29,3422.22,0.0779,7.1,1899,2303884.0,24.0,0.5559,177.78,0.0,0.0,0.0,44.44,0.0
r0024_c0021,40.7193594,-74.008324,Residential,31,711.11,0.25,6.6,1895,920767.0,36.0,2.005,311.11,44.44,7.49,44.44,44.44,0.0
r0024_c0022,40.7193594,-74.0065396,Mixed-Use,28,1911.11,0.3488,6.6,1905,733259.0,29.0,2.1042,133.33,44.44,0.0,355.56,222.22,88.89
r0024_c0023,40.7193594,-74.0047552,Commercial,32,1644.44,0.2162,5.5,1890,1586210.0,32.0,1.9455,88.89,0.0,3.68,44.44,88.89,133.33
r0024_c0024,40.7193594,-74.0029708,Mixed-Use,45,1288.89,0.2069,5.5,1877,965133.0,53.0,1.7384,311.11,0.0,24.51,222.22,44.44,44.44
r0024_c0025,40.7193594,-74.0011864,Commercial,32,2088.89,0.1277,5.0,1877,501465.0,28.0,1.1482,1022.22,44.44,0.0,311.11,133.33,0.0
r0024_c0026,40.7193594,-73.9994021,Commercial,28,2088.89,0.234,7.0,1901,988791.0,26.0,1.2321,622.22,44.44,0.0,44.44,44.44,88.89
r0024_c0027,40.7193594,-73.9976177,Mixed-Use,41,1555.56,0.5429,5.2,1913,548884.0,40.0,1.8636,488.89,0.0,0.0,44.44,44.44,44.44
r0024_c0028,40.7193594,-73.9958333,Mixed-Use,46,2977.78,0.2836,5.3,1911,567297.0,50.0,1.7324,1333.33,44.44,0.0,0.0,44.44,88.89
r0024_c0029,40.7193594,-73.9940489,Mixed-Use,39,1866.67,0.2381,5.1,1918,603300.0,41.0,1.7016,711.11,133.33,0.0,88.89,133.33,133.33
r0024_c0030,40.7193594,-73.9922645,Open Space,23,1022.22,0.1739,4.6,1924,203451.0,21.0,2.003,177.78,0.0,0.0,0.0,133.33,88.89
r0024_c0031,40.7193594,-73.9904801,Mixed-Use,35,2355.56,0.283,5.6,1909,441946.0,37.0,1.9937,755.56,133.33,0.0,266.67,355.56,133.33
r0024_c0032,40.7193594,-73.9886957,Mixed-Use,39,2444.44,0.4909,5.6,1925,740398.0,41.0,1.5769,755.56,44.44,0.0,266.67,177.78,355.56
r0024_c0033,40.7193594,-73.9869113,Commercial,30,1511.11,0.4118,5.2,1934,515398.0,38.0,1.5217,355.56,44.44,0.0,88.89,88.89,266.67
r0024_c0034,40.7193594,-73.9851269,Mixed-Use,52,2177.78,0.4082,5.0,1921,525456.0,53.0,1.7328,844.44,44.44,3.56,0.0,44.44,177.78
r0024_c0035,40.7193594,-73.9833425,Institutional,26,1244.44,0.0357,4.9,1935,447767.0,26.0,1.9193,266.67,44.44,3.59,0.0,133.33,0.0
r0025_c0020,40.7207107,-74.0101084,Mixed-Use,14,5022.22,0.0354,10.8,1941,2490940.0,10.0,0.6558,0.0,0.0,6.73,0.0,88.89,44.44
r0025_c0021,40.7207107,-74.008324,Mixed-Use,13,577.78,0.2308,6.6,1914,744177.0,20.0,1.4378,0.0,0.0,4.3,0.0,88.89,0.0
r0025_c0022,40.7207107,-74.0065396,Mixed-Use,10,1911.11,0.0,8.1,1937,713944.0,10.0,1.641,44.44,0.0,10.44,0.0,44.44,0.0
r0025_c0023,40.7207107,-74.0047552,Mixed-Use,20,2577.78,0.1207,6.2,1931,539047.0,16.0,1.0935,177.78,0.0,0.0,266.67,133.33,44.44
r0025_c0024,40.7207107,-74.0029708,Mixed-Use,44,1555.56,0.0857,4.6,1885,575474.0,45.0,2.0284,622.22,0.0,16.64,0.0,88.89,44.44
r0025_c0025,40.7207107,-74.0011864,Commercial,30,1511.11,0.0882,5.2,1875,899612.0,35.0,1.4046,755.56,0.0,0.0,177.78,88.89,0.0
r0025_c0026,40.7207107,-73.9994021,Mixed-Use,38,2666.67,0.0833,5.5,1871,809958.0,38.0,1.8959,1200.0,0.0,0.0,0.0,44.44,0.0
r0025_c0027,40.7207107,-73.9976177,Mixed-Use,27,2533.33,0.2632,5.6,1907,725121.0,27.0,2.0458,888.89,44.44,0.0,44.44,133.33,88.89
r0025_c0028,40.7207107,-73.9958333,Mixed-Use,47,2266.67,0.4314,5.6,1918,657117.0,43.0,0.51,711.11,0.0,0.0,44.44,0.0,88.89
r0025_c0029,40.7207107,-73.9940489,Mixed-Use,37,1600.0,0.3611,4.8,1914,448241.0,43.0,1.3383,577.78,0.0,0.0,133.33,222.22,266.67
r0025_c0030,40.7207107,-73.9922645,Mixed-Use,19,1022.22,0.2174,7.4,1927,513756.0,28.0,1.6793,222.22,0.0,0.0,44.44,88.89,88.89
r0025_c0031,40.7207107,-73.9904801,Mixed-Use,34,1511.11,0.2647,5.6,1922,540888.0,31.0,2.1161,222.22,44.44,0.0,0.0,133.33,133.33
