location,osm_id,lat,lon,distance_m,label,highway_type,lanes,lot_area_sqft,dist_bus_stop_m,dist_hospital_m,dist_school_m,dist_park_m,com_ratio,res_ratio,median_income
harlem,5266905471,40.8051958,-73.947668,718.9,personal_care,residential,,7569.0,63.6,325.4,111.0,161.8,0.1585517022687307,0.8414482977312693,
harlem,3661038145,40.8061162,-73.9419313,720.9,retail,primary,,5914.0,6.5,201.8,167.5,233.1,,,
harlem,3661038146,40.8060888,-73.9418784,725.8,retail,primary,,10092.0,10.3,196.5,172.5,233.6,0.2220058422590068,0.7779941577409932,
harlem,10570582548,40.8078345,-73.9393665,732.0,retail,residential,1.0,1394.0,64.5,344.3,46.8,95.2,0.5180722891566265,0.4819277108433735,
harlem,1667400684,40.8074935,-73.9533679,736.6,retail,secondary,2.0,20570.0,124.1,256.5,191.9,138.2,0.0875756035831365,0.9124243964168636,
harlem,271628051,40.8049939,-73.944867,747.3,leisure_entertainment,residential,,6000.0,123.8,275.4,175.6,115.3,0.0,1.0,
harlem,271628046,40.8052332,-73.9432924,757.7,leisure_entertainment,residential,2.0,883660.0,116.7,259.3,138.0,89.0,1.0,0.0,
harlem,8375908256,40.8126567,-73.9553989,758.1,personal_care,primary,4.0,4800.0,51.5,238.0,149.9,169.8,0.1449122622121515,0.8550877377878484,
harlem,7169900956,40.8083599,-73.9545774,769.4,retail,residential,,1883.0,22.1,279.6,141.6,170.8,0.2327663384064458,0.7672336615935542,
harlem,271628045,40.8048268,-73.944513,771.5,leisure_entertainment,residential,,883660.0,139.8,298.3,181.5,80.2,1.0,0.0,
harlem,1667358508,40.8072019,-73.9535984,772.1,food_drink,residential,1.0,20570.0,126.5,224.1,193.6,173.6,0.0875756035831365,0.9124243964168636,
harlem,271892481,40.8175291,-73.9514195,778.5,leisure_entertainment,tertiary,,79704.0,125.3,583.8,81.7,109.9,1.0,0.0,
harlem,7620039824,40.8058245,-73.9412641,778.9,food_drink,primary,,2018.0,67.9,140.6,229.7,251.5,0.2553191489361702,0.7446808510638298,
harlem,7629823948,40.8178209,-73.9422219,779.8,food_drink,residential,,1243.0,63.6,475.4,177.1,212.6,0.5,0.5,
harlem,6511917719,40.8176235,-73.9416508,784.3,food_drink,residential,,2500.0,43.8,429.7,127.4,166.3,0.1756388864494599,0.8243611135505401,
harlem,7620039822,40.8057966,-73.9411982,784.6,retail,primary,,2018.0,65.1,134.8,232.5,254.2,0.25,0.75,
harlem,4213565912,40.8047139,-73.9485671,785.2,hospitality,residential,1.0,1817.0,83.9,399.8,147.6,235.0,0.0,0.6664308454191723,
harlem,10570579768,40.8061731,-73.9404894,787.4,food_drink,secondary,2.0,1252.0,20.9,152.4,159.7,266.4,1.0,0.0,
harlem,2765742254,40.80454,-73.9474459,789.1,food_drink,residential,1.0,1680.0,63.4,374.9,183.9,233.4,0.2711864406779661,0.7288135593220338,
harlem,1667402832,40.8068012,-73.9534135,789.5,food_drink,residential,1.0,4620.0,98.0,180.4,165.8,196.0,0.1268226517463547,0.8731773482536453,
harlem,1667359770,40.8069537,-73.9537487,799.4,food_drink,residential,1.0,20183.0,96.2,196.8,193.2,201.7,0.1047110669728756,0.8952889330271243,
harlem,3661038142,40.8056675,-73.9409175,809.9,office_professional,primary,,5803.0,51.9,109.8,222.1,266.5,0.1984984358706986,0.8015015641293014,
harlem,883337398,40.8043628,-73.9476425,810.5,food_drink,residential,1.0,3159.0,37.7,386.1,196.0,253.8,0.043331311205477,0.9566686887945228,
harlem,10798119179,40.8137808,-73.9557256,813.4,food_drink,secondary,,3768.0,21.0,245.1,87.8,138.9,1.0,0.0,
harlem,12828976082,40.8060518,-73.9401974,813.6,personal_care,secondary,2.0,1745.0,19.4,137.8,148.3,278.3,0.2181500872600349,0.7818499127399651,
harlem,6511912113,40.8180893,-73.9420069,814.6,food_drink,residential,,7936.0,39.2,483.2,166.4,213.3,0.2599520872623477,0.7400479127376522,
harlem,2767404506,40.8068092,-73.9538552,816.7,retail,secondary,2.0,20183.0,77.9,181.5,191.3,219.4,0.1047110669728756,0.8952889330271243,
harlem,271626093,40.8043981,-73.9484157,816.9,food_drink,secondary,2.0,1615.0,49.7,368.4,181.9,263.0,0.4286886927970449,0.5713113072029551,
harlem,5972704270,40.8042822,-73.9474319,817.5,retail,residential,1.0,3159.0,47.6,385.6,207.4,262.0,0.043331311205477,0.9566686887945228,
harlem,6511898056,40.8188292,-73.9446254,819.2,leisure_entertainment,residential,,4147.0,35.6,486.3,266.1,234.3,0.1301706682094301,0.8698293317905699,
harlem,1667418892,40.8061352,-73.9530327,819.5,food_drink,residential,,2600.0,100.0,116.5,105.8,172.6,0.2131106471816284,0.7868893528183716,
harlem,1667419712,40.8062286,-73.9532312,823.2,food_drink,residential,,2600.0,83.5,120.4,124.5,183.3,0.2131106471816284,0.7868893528183716,
harlem,6680604279,40.8058081,-73.9404039,823.4,retail,secondary,2.0,7621.0,17.6,111.3,179.5,304.4,1.0,0.0,
harlem,5972704885,40.8042478,-73.9477261,824.0,food_drink,secondary,2.0,1530.0,24.0,371.5,198.3,267.1,0.1995685005393743,0.8004314994606256,
harlem,7290190311,40.8060758,-73.9530327,824.4,food_drink,residential,,2600.0,100.4,110.5,104.6,166.0,0.2131106471816284,0.7868893528183716,
harlem,12286201163,40.8179503,-73.9413546,828.3,food_drink,primary,2.0,9992.0,13.9,448.1,109.5,157.7,1.0,0.0,
harlem,7125417492,40.8064359,-73.953656,832.1,personal_care,residential,,5000.0,56.2,139.0,165.5,211.4,0.0908907291456271,0.9091092708543728,
harlem,3449999556,40.8052533,-73.9412506,832.6,health,residential,,5551.0,71.6,96.5,255.4,221.0,0.0531188344210047,0.9468811655789952,
harlem,10195939473,40.8066718,-73.9539564,833.1,food_drink,secondary,2.0,20183.0,60.5,167.6,191.2,236.3,0.1047110669728756,0.8952889330271243,
harlem,3661038141,40.8055427,-73.940603,836.6,finance,secondary,3.0,7806.0,25.8,86.0,212.4,278.1,1.0,0.0,
harlem,7125417493,40.806371,-73.9536786,838.5,food_drink,residential,,5000.0,51.0,131.8,165.0,204.9,0.0908907291456271,0.9091092708543728,
harlem,6680604280,40.8057261,-73.9402243,840.0,food_drink,primary,,1857.0,16.8,101.5,176.0,293.7,0.5741444866920152,0.4258555133079847,
harlem,5400474152,40.8171459,-73.9532953,841.0,food_drink,secondary,,4925.0,69.3,423.1,226.7,167.4,0.0751653638003607,0.9248346361996392,
harlem,3661038140,40.8055163,-73.9405433,842.0,food_drink,primary,,7806.0,20.3,81.7,211.2,274.3,1.0,0.0,
harlem,6680604282,40.8057302,-73.9401648,842.8,personal_care,primary,,1857.0,19.0,102.3,172.5,293.7,0.5741444866920152,0.4258555133079847,
harlem,6680604281,40.805705,-73.9401762,844.4,food_drink,primary,,1857.0,16.1,99.4,175.3,291.0,0.5741444866920152,0.4258555133079847,
harlem,5266906021,40.8040727,-73.9478588,844.8,food_drink,secondary,2.0,1530.0,9.6,349.2,177.4,287.8,,,
harlem,7125397465,40.8065375,-73.9540554,849.3,food_drink,residential,,20183.0,43.6,154.7,192.7,232.0,0.1047110669728756,0.8952889330271243,
harlem,10195646156,40.8138643,-73.9561495,850.2,food_drink,secondary,,4725.0,29.8,214.5,67.8,130.6,1.0,0.0,
harlem,2768392113,40.8137873,-73.9562105,852.6,food_drink,secondary,,4725.0,25.5,218.2,76.0,139.9,1.0,0.0,
harlem,6680604283,40.8056564,-73.9400586,854.8,personal_care,primary,,1682.0,19.6,95.3,173.8,285.0,0.248015873015873,0.751984126984127,
harlem,10195646154,40.8137475,-73.9563324,861.2,health,primary,4.0,4725.0,18.0,216.0,80.8,146.5,1.0,0.0,
harlem,6680604284,40.80563,-73.9399632,862.2,food_drink,primary,,3314.0,26.3,94.2,171.9,281.9,0.1258389261744966,0.8741610738255033,
harlem,2765639628,40.805611,-73.9399502,864.5,retail,primary,,3314.0,27.0,92.5,173.1,279.8,0.1258389261744966,0.8741610738255033,
harlem,10969587131,40.8039558,-73.9486227,868.6,food_drink,residential,,7569.0,36.7,316.5,169.0,315.2,0.0971340839303991,0.9028659160696008,
harlem,271291111,40.8060811,-73.95382,869.6,food_drink,residential,,4000.0,35.0,100.9,153.6,177.5,0.2,0.8,
harlem,2767707740,40.8142537,-73.9367717,870.3,food_drink,residential,,3120.0,43.4,173.6,196.5,171.1,0.1269035532994923,0.8730964467005076,
harlem,1666605529,40.8063138,-73.9542239,876.4,finance,residential,,20183.0,16.5,135.3,192.1,214.8,0.2899122207689955,0.7100877792310045,
harlem,13541547191,40.8038597,-73.9487211,880.7,food_drink,secondary,4.0,7569.0,24.6,304.2,161.2,311.5,0.0971340839303991,0.9028659160696008,
harlem,271291107,40.8058403,-73.9539949,898.9,food_drink,residential,,2000.0,39.0,79.3,137.2,159.2,0.1296176279974076,0.8703823720025924,
harlem,1667353975,40.8061134,-73.9543707,900.6,retail,secondary,2.0,20183.0,13.9,121.0,180.3,201.5,0.2899122207689955,0.7100877792310045,
harlem,10969577294,40.8169403,-73.9384196,902.8,food_drink,secondary,3.0,31150.0,147.6,284.0,136.9,116.0,1.0,0.0,
harlem,8375950593,40.8123847,-73.9572358,907.7,retail,secondary,,339250.0,68.9,334.7,169.1,136.3,0.0042517970929046,0.9957482029070954,
harlem,1667402828,40.8056378,-73.9538775,908.3,food_drink,residential,,2018.0,42.8,54.7,113.1,134.8,0.0641711229946524,0.9358288770053476,
harlem,9482649821,40.8047396,-73.9523755,909.1,food_drink,secondary,,9378.0,137.3,115.8,60.0,62.4,0.1241498299659932,0.0,
harlem,10570594107,40.8170044,-73.9383736,910.4,retail,secondary,3.0,31150.0,155.7,291.6,143.4,118.0,1.0,0.0,
harlem,7125417491,40.8047922,-73.9525262,911.2,food_drink,secondary,,9378.0,142.4,101.9,46.8,52.6,0.1241498299659932,0.0,
harlem,8375950592,40.8122461,-73.9573375,914.9,finance,secondary,,375650.0,86.4,336.3,157.1,126.0,0.1390336204863395,0.8609663795136605,
harlem,6296851690,40.8048134,-73.9402618,919.3,health,residential,,17409.0,75.0,0.0,263.6,193.2,1.0,0.0,
harlem,2768136308,40.8198671,-73.9460727,920.0,food_drink,tertiary,,12295.0,39.9,491.2,285.6,135.6,0.033290056260195,0.9667099437398048,
harlem,8375950591,40.8121006,-73.957435,922.0,health,secondary,,2000.0,74.0,337.0,145.4,117.9,0.0739098300073909,0.9260901699926092,
harlem,1666603088,40.80593,-73.9545289,924.2,food_drink,residential,,20183.0,33.2,112.7,173.6,192.7,0.2899122207689955,0.7100877792310045,
harlem,2767778130,40.8174709,-73.9387241,924.3,retail,residential,,11990.0,190.9,341.1,119.8,90.4,0.0760618230497748,0.9239381769502252,
harlem,607275263,40.804182,-73.951475,925.0,hospitality,primary,2.0,4000.0,112.2,212.2,152.6,88.9,0.0660283922086497,0.9339716077913502,
harlem,357642771,40.8051864,-73.9536189,931.4,health,residential,,12523.0,82.7,0.0,61.0,80.6,1.0,0.0,
harlem,8375950590,40.8119034,-73.9575829,933.3,retail,secondary,,2000.0,51.2,340.9,132.7,109.5,0.0739098300073909,0.9260901699926092,
harlem,12401145040,40.8059923,-73.9547674,934.3,leisure_entertainment,residential,,20183.0,49.6,131.8,192.9,207.8,0.2899122207689955,0.7100877792310045,
harlem,8375950588,40.8117166,-73.9577238,944.7,food_drink,secondary,,2000.0,32.9,346.3,118.9,106.5,0.0739098300073909,0.9260901699926092,
harlem,6680630095,40.8038223,-73.9418061,950.8,health,residential,,81405.0,63.1,170.4,131.3,173.6,0.0710688138823292,0.9289311861176708,
harlem,8385594245,40.811599,-73.9578096,951.8,food_drink,secondary,,2000.0,26.4,350.2,108.2,107.5,0.0739098300073909,0.9260901699926092,
harlem,6680630094,40.8037777,-73.941717,958.4,health,residential,,81405.0,64.6,168.1,128.9,169.2,0.0710688138823292,0.9289311861176708,
harlem,2768405698,40.8114761,-73.9579151,960.8,food_drink,residential,,2000.0,29.1,356.2,98.8,109.8,0.0739098300073909,0.9260901699926092,
harlem,2767863002,40.8190756,-73.9406209,967.3,personal_care,residential,,3992.0,121.2,374.1,135.3,168.4,0.1036484245439469,0.896351575456053,
harlem,2767863006,40.8191141,-73.9405931,972.2,retail,residential,,3992.0,125.8,370.2,133.7,164.8,0.1036484245439469,0.896351575456053,
harlem,2768419000,40.8112405,-73.9580424,972.2,food_drink,residential,,2000.0,45.5,363.3,82.5,123.7,0.0739098300073909,0.9260901699926092,
harlem,8375908265,40.8112013,-73.9580793,975.5,retail,residential,,2700.0,50.4,366.0,81.3,125.8,0.1885014137606032,0.8114985862393967,
harlem,6296848390,40.8192569,-73.9522014,977.3,office_professional,secondary,,4000.0,76.6,635.8,200.5,99.7,0.0965872504829362,0.9034127495170636,
harlem,2883793060,40.805106,-73.9386709,977.6,finance,primary,1.0,8993.0,67.2,137.8,205.2,247.1,1.0,0.0,
harlem,2767778168,40.8179115,-73.9384039,978.1,retail,residential,,11990.0,245.8,391.6,149.9,136.5,0.0768804969555323,0.9231195030444675,
harlem,2767863009,40.8191781,-73.940541,980.6,food_drink,primary,2.0,4000.0,133.8,363.9,131.6,158.6,0.1353100364748794,0.8646899635251206,
harlem,8375908255,40.8110692,-73.9581775,984.5,food_drink,secondary,,2692.0,65.8,373.3,78.1,135.1,0.1886792452830188,0.8113207547169812,
harlem,1667420596,40.8051525,-73.9545347,985.5,health,residential,,22400.0,56.9,77.2,127.9,137.3,0.0491071428571428,0.9508928571428572,
harlem,2767863013,40.8192262,-73.9405059,986.7,food_drink,primary,2.0,4000.0,139.7,359.2,130.2,154.4,0.1353100364748794,0.8646899635251206,
harlem,8375908253,40.8110353,-73.9582026,986.9,food_drink,secondary,,2692.0,69.8,375.3,77.9,137.8,0.1886792452830188,0.8113207547169812,
harlem,11004300914,40.8194303,-73.95207,988.8,personal_care,secondary,,4000.0,98.8,657.0,186.7,118.9,0.1120866803661498,0.8879133196338502,
harlem,4176537295,40.8193775,-73.9522582,991.3,food_drink,secondary,,4000.0,87.4,641.5,186.3,113.5,0.0934055669717915,0.9065944330282084,
harlem,8375908250,40.8109478,-73.9582686,993.1,finance,secondary,,4000.0,80.4,380.6,78.4,144.9,0.0895736295234682,0.9104263704765316,
harlem,2767863016,40.8192764,-73.9404693,993.1,health,primary,2.0,4000.0,145.8,354.3,128.9,150.1,0.1529591716672549,0.8470408283327451,
harlem,2883793061,40.805029,-73.9385081,993.1,food_drink,primary,,8993.0,68.2,149.5,215.4,245.7,1.0,0.0,
harlem,5972704904,40.8029195,-73.9493836,995.3,finance,residential,,8241.0,22.4,192.7,118.1,275.0,0.0765391932504342,0.9234608067495658,
harlem,12118471440,40.8109107,-73.9582924,995.4,food_drink,secondary,,5092.0,84.7,382.6,78.8,148.2,0.1770455295282085,0.8229544704717915,
harlem,2767863020,40.8193128,-73.9404428,997.7,personal_care,primary,2.0,4000.0,150.2,350.8,128.2,147.1,0.1529591716672549,0.8470408283327451,
harlem,11610701050,40.8053513,-73.9379238,1001.9,office_professional,residential,,5296.0,74.6,205.7,194.9,250.7,1.0,0.0,
harlem,8375948908,40.8103874,-73.9583183,1003.7,food_drink,secondary,,25669.0,106.1,389.3,82.8,195.5,1.0,0.0,
harlem,7598923198,40.8146913,-73.9577661,1008.5,retail,primary,4.0,32050.0,47.4,75.5,131.3,161.5,,,
harlem,2767863027,40.8194118,-73.9403706,1010.2,personal_care,primary,2.0,4000.0,162.3,341.3,127.2,139.4,0.1352941176470588,0.8647058823529412,
harlem,12414899829,40.80492,-73.954757,1017.2,food_drink,residential,,7566.0,38.6,100.3,141.5,124.9,0.1832111925383077,0.8167888074616922,
harlem,6991157015,40.8105995,-73.9585406,1019.4,retail,residential,2.0,9092.0,121.1,405.1,95.5,177.3,0.0946657239374656,0.9053342760625344,
harlem,2767863031,40.8194939,-73.9403181,1020.3,personal_care,residential,,3900.0,172.0,333.5,126.7,134.2,0.1017609061145031,0.8982390938854968,
harlem,5972704910,40.8027065,-73.9495427,1021.5,finance,residential,,17581.0,36.6,168.8,123.7,272.0,0.1717997208338961,0.8282002791661038,
harlem,12414899832,40.8048688,-73.9547937,1023.5,personal_care,residential,,7566.0,32.4,105.0,144.3,119.6,0.1832111925383077,0.8167888074616922,
harlem,5799683086,40.8048767,-73.9381538,1025.8,food_drink,primary,,2498.0,34.1,177.6,233.2,247.7,0.5625,0.4375,
harlem,2762553969,40.8048187,-73.9548295,1029.6,food_drink,secondary,2.0,7566.0,26.5,109.8,145.0,114.6,0.1832111925383077,0.8167888074616922,
harlem,6863378285,40.8024849,-73.9489635,1034.5,finance,residential,,80731.0,35.2,151.1,72.6,280.0,0.2779697179366728,0.7220302820633271,
harlem,11772978388,40.8153704,-73.9577427,1034.9,health,residential,,5325.0,30.7,0.0,161.7,160.0,0.1666666666666666,0.8333333333333334,
harlem,12414899830,40.8047726,-73.9548625,1035.2,food_drink,secondary,2.0,7566.0,21.2,114.3,145.0,110.1,0.1832111925383077,0.8167888074616922,
harlem,6925950132,40.810375,-73.958715,1037.0,retail,secondary,,10092.0,93.4,422.5,113.1,172.5,0.08847600088476,0.91152399911524,
harlem,6927650853,40.8097913,-73.9586122,1039.0,food_drink,residential,,10092.0,37.4,428.3,126.4,134.2,0.0419682170150311,0.0,
harlem,11772965585,40.8150334,-73.9579873,1039.4,retail,primary,5.0,32050.0,25.8,42.8,160.3,175.9,,,
harlem,6296848309,40.8184147,-73.9380432,1039.6,personal_care,secondary,2.0,4000.0,223.9,450.8,198.1,139.8,0.1074454163509883,0.8925545836490116,
harlem,12414899831,40.8047268,-73.9548953,1040.8,retail,secondary,2.0,7566.0,16.4,119.0,145.2,105.7,0.1832111925383077,0.8167888074616922,
harlem,2714230679,40.8024331,-73.9490146,1041.1,finance,residential,,80731.0,28.3,144.3,77.1,272.9,0.2779697179366728,0.7220302820633271,
harlem,2768438939,40.8102639,-73.9587532,1041.9,health,secondary,,10092.0,80.7,427.6,108.0,160.8,0.08847600088476,0.91152399911524,
harlem,6927650854,40.8097457,-73.9586465,1042.8,personal_care,residential,,10092.0,31.8,432.6,125.4,129.1,0.0419682170150311,0.0,
harlem,2340474679,40.8035548,-73.9528936,1044.0,food_drink,tertiary,,9411.0,12.8,191.4,78.0,50.0,0.0905305087814593,0.9094694912185406,
harlem,6799248313,40.8024052,-73.9490379,1044.5,retail,residential,,80731.0,24.9,140.8,79.3,269.3,0.2779697179366728,0.7220302820633271,
harlem,2768438938,40.8102164,-73.9587861,1045.4,health,secondary,,10092.0,75.0,431.3,104.9,155.0,0.08847600088476,0.91152399911524,
harlem,9543863717,40.8041731,-73.9541227,1045.8,food_drink,tertiary,,4037.0,89.6,120.4,66.4,97.7,0.1377410468319559,0.8622589531680441,
harlem,1667407048,40.8049414,-73.955275,1045.8,food_drink,secondary,2.0,7283.0,34.7,142.0,184.5,89.9,1.0,0.0,
harlem,5399812753,40.8154688,-73.9578278,1045.9,retail,primary,5.0,4992.0,31.5,13.1,167.9,169.8,0.0826901874310915,0.9173098125689084,
harlem,6927650856,40.8097065,-73.9586754,1046.1,food_drink,secondary,3.0,10092.0,27.1,436.2,124.9,124.7,0.0419682170150311,0.0,
harlem,11181174755,40.8151027,-73.9580489,1047.1,health,primary,5.0,32050.0,17.1,39.4,168.2,181.3,,,
harlem,7004396464,40.8101272,-73.9587896,1047.2,food_drink,residential,,10092.0,65.2,433.5,104.5,147.3,0.08847600088476,0.91152399911524,
harlem,9553068946,40.8038486,-73.9535718,1047.5,food_drink,tertiary,,7592.0,56.5,148.8,41.2,90.2,0.1376617525592571,0.8623382474407428,
harlem,2762553960,40.8046483,-73.9549514,1050.5,retail,secondary,2.0,4541.0,10.5,127.1,146.1,98.6,0.1828917803208444,0.8171082196791556,
harlem,9432238405,40.8028171,-73.9511423,1051.9,food_drink,tertiary,,2876.0,58.6,227.8,238.1,139.6,0.2,0.8,
harlem,2768086327,40.8199553,-73.9406341,1052.1,retail,residential,,34970.0,194.3,277.5,87.0,160.4,0.0,1.0,
harlem,10570592044,40.8185364,-73.9379651,1053.9,retail,residential,,3992.0,209.0,465.1,210.3,130.7,0.1059602649006622,0.8940397350993378,
harlem,1667407727,40.8048764,-73.955334,1054.4,food_drink,secondary,2.0,7283.0,31.8,148.4,185.7,81.4,1.0,0.0,
harlem,11040269752,40.8023211,-73.9490789,1054.4,retail,secondary,2.0,80731.0,18.2,130.9,84.3,259.4,0.2779697179366728,0.7220302820633271,
harlem,2762553956,40.8046013,-73.954985,1056.2,food_drink,secondary,2.0,4541.0,10.6,132.1,147.0,94.5,0.1828917803208444,0.8171082196791556,
harlem,9553068947,40.8026563,-73.9507343,1056.4,food_drink,tertiary,,4205.0,75.9,193.5,222.4,171.6,0.0914014517029592,0.9085985482970408,
harlem,9553134899,40.8041288,-73.9542537,1056.4,food_drink,tertiary,,4037.0,81.3,129.2,77.6,90.9,0.1120071684587813,0.8879928315412187,
harlem,11772965584,40.8151875,-73.9581244,1056.5,food_drink,primary,5.0,32050.0,8.7,38.0,178.0,188.3,,,
harlem,7004396462,40.8099828,-73.9588851,1057.7,food_drink,residential,,10092.0,48.3,444.9,98.5,130.0,0.08847600088476,0.91152399911524,
harlem,9553153273,40.8041913,-73.9543835,1057.8,food_drink,tertiary,,4035.0,68.4,128.0,88.4,97.3,0.1120071684587813,0.8879928315412187,
harlem,2768392163,40.8155844,-73.9579278,1058.9,finance,primary,5.0,7300.0,38.6,28.4,175.2,176.3,0.2098743689092403,0.7901256310907596,
harlem,9049400010,40.8025986,-73.9506242,1059.4,food_drink,tertiary,,4205.0,64.6,183.1,212.7,180.6,0.0914014517029592,0.9085985482970408,
harlem,12414103707,40.8045591,-73.9550152,1061.4,food_drink,secondary,2.0,4541.0,13.1,136.7,148.0,91.1,0.1828917803208444,0.8171082196791556,
harlem,9049400012,40.8025525,-73.9505182,1061.4,retail,tertiary,,4205.0,54.4,174.2,203.5,189.5,0.0914014517029592,0.9085985482970408,
harlem,10798127337,40.8152329,-73.9581647,1061.5,food_drink,primary,5.0,32050.0,8.0,38.7,183.3,192.2,,,
harlem,4987134521,40.8024602,-73.9502299,1063.7,food_drink,tertiary,,20022.0,29.2,154.2,179.2,214.2,1.0,0.0,
harlem,11772978389,40.8156413,-73.957977,1065.3,finance,primary,2.0,7300.0,43.7,36.0,179.2,168.8,0.2098743689092403,0.7901256310907596,
harlem,9553068944,40.8043897,-73.954836,1065.4,retail,tertiary,,8073.0,25.2,135.4,128.8,104.7,0.0671641791044776,0.9328358208955224,
harlem,3661038129,40.8044651,-73.9380441,1065.8,food_drink,primary,,2523.0,18.3,190.6,242.8,212.1,1.0,0.0,
harlem,11772965583,40.8152992,-73.9582237,1068.9,finance,primary,,4992.0,13.5,41.2,191.2,196.9,0.0826901874310915,0.9173098125689084,
harlem,9553068942,40.804484,-73.9550689,1070.6,retail,tertiary,,4541.0,7.1,144.9,150.1,85.4,0.1828917803208444,0.8171082196791556,
harlem,1115907819,40.8047935,-73.9555304,1072.6,food_drink,tertiary,,7283.0,39.8,166.7,197.4,62.9,1.0,0.0,
harlem,13324400764,40.815329,-73.9582622,1073.2,food_drink,primary,,4992.0,17.8,44.0,195.6,192.8,0.0826901874310915,0.9173098125689084,
harlem,7004396461,40.80993,-73.9590645,1073.6,office_professional,residential,,25125.0,43.9,460.9,85.4,115.5,0.1032679738562091,0.8967320261437909,
harlem,4707297289,40.8094157,-73.9589337,1074.2,retail,residential,,12615.0,14.9,467.5,124.3,91.2,0.0407037554912085,0.9592962445087916,
harlem,10969661823,40.8187143,-73.9378267,1076.4,food_drink,residential,,4000.0,186.1,486.5,230.5,120.8,0.1610478849044449,0.8389521150955551,
harlem,9553127998,40.8028721,-73.9521254,1079.8,food_drink,tertiary,,6405.0,24.9,286.4,176.7,63.5,0.146055182303423,0.853944817696577,
harlem,2762496233,40.8029592,-73.9523662,1080.2,retail,tertiary,,6405.0,44.4,269.2,157.5,54.5,0.146055182303423,0.853944817696577,
harlem,11743347550,40.8034811,-73.9536097,1083.1,retail,tertiary,,2119.0,48.1,189.6,80.3,67.4,0.1,0.9,
harlem,11743347548,40.8035511,-73.9537852,1084.9,office_professional,tertiary,,10647.0,62.5,182.4,78.8,56.5,0.0939236111111111,0.9060763888888888,
harlem,11743347547,40.8035832,-73.9538656,1085.8,retail,tertiary,,2534.0,69.4,179.5,79.3,52.5,0.0842535431701591,0.9157464568298408,
harlem,11743274418,40.8036612,-73.9540174,1086.1,retail,tertiary,,2658.0,83.2,172.9,80.9,49.0,0.0507202272266179,0.949279772773382,
harlem,6957709100,40.8020588,-73.9492663,1086.2,health,tertiary,,4541.0,25.5,98.8,109.0,226.3,1.0,0.0,
harlem,271885447,40.82136,-73.9473012,1087.4,leisure_entertainment,tertiary,,1180.0,88.1,518.8,127.7,25.3,0.0,0.75,
harlem,2762513256,40.8037936,-73.9543191,1089.3,retail,tertiary,,5046.0,98.9,165.7,93.0,53.3,1.0,0.0,
harlem,4450364090,40.8213006,-73.9445186,1091.5,food_drink,residential,,1825.0,130.4,297.8,190.5,167.6,0.2344827586206896,0.7655172413793103,
harlem,11743274417,40.8038225,-73.9544171,1091.7,health,tertiary,,7569.0,91.0,165.9,99.1,56.3,0.0413223140495867,0.9586776859504132,
harlem,11743274415,40.8038531,-73.9544974,1093.2,personal_care,tertiary,,7569.0,84.0,165.7,104.2,60.5,0.0413223140495867,0.9586776859504132,
harlem,9553068941,40.8023545,-73.9509307,1093.6,food_drink,tertiary,,5046.0,78.5,176.9,238.6,156.7,0.0549860837689226,0.9450139162310772,
harlem,2768450166,40.8091195,-73.9591532,1100.0,health,secondary,,12138.0,30.6,473.8,137.7,67.4,0.0700053421839302,0.9299946578160696,
harlem,6957709107,40.8018484,-73.9488107,1101.6,personal_care,tertiary,,80731.0,19.8,93.6,92.8,225.4,0.2779697179366728,0.7220302820633271,
harlem,11743274414,40.8040946,-73.9550567,1102.3,health,tertiary,,2125.0,38.7,171.4,145.3,92.9,1.0,0.0,
harlem,9553068943,40.8020781,-73.9502363,1104.5,personal_care,tertiary,,7197.0,21.4,116.7,185.4,208.2,1.0,0.0,
harlem,2762496181,40.8020332,-73.9501159,1106.5,personal_care,tertiary,,7197.0,18.5,107.3,176.9,204.1,1.0,0.0,
harlem,5641033121,40.8041377,-73.9377954,1106.9,retail,secondary,2.0,3532.0,36.4,212.3,245.5,180.0,,,
harlem,5171178887,40.8047366,-73.9369699,1107.2,food_drink,secondary,2.0,5995.0,29.2,159.6,149.9,234.0,0.1472185110435203,0.8527814889564798,
harlem,7620039830,40.8018746,-73.9436715,1107.3,health,residential,,6069.0,164.4,0.0,55.9,65.9,1.0,0.0,
harlem,271290745,40.8041908,-73.9552951,1107.6,food_drink,tertiary,,467.0,26.9,179.3,165.1,70.3,1.0,0.0,
harlem,9553068950,40.8020016,-73.9500536,1108.4,health,tertiary,,7197.0,20.6,101.7,173.0,201.3,1.0,0.0,
harlem,6957709110,40.801767,-73.9486604,1108.4,food_drink,tertiary,,80731.0,29.6,95.6,92.9,226.1,0.2779697179366728,0.7220302820633271,
harlem,9726158587,40.8040936,-73.9378101,1109.8,health,secondary,2.0,216.0,31.3,213.4,249.5,174.9,1.0,0.0,
harlem,2217164106,40.8090061,-73.9592428,1110.6,food_drink,secondary,,12138.0,26.4,459.2,144.9,61.6,0.0700053421839302,0.9299946578160696,
harlem,6957709097,40.8017353,-73.94858,1110.8,food_drink,tertiary,,80731.0,36.4,98.5,92.8,227.9,0.2779697179366728,0.7220302820633271,
harlem,271608077,40.8039695,-73.9379677,1111.6,retail,secondary,2.0,3828.0,16.2,214.7,268.5,159.5,1.0,0.0,
harlem,2768450163,40.8089776,-73.9592575,1112.6,personal_care,secondary,,12138.0,27.0,455.8,147.2,61.2,0.0700053421839302,0.9299946578160696,
